Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	27.941056508	28.849820104	47.892	376.294	6253.DSG_RAWD_HMS_22_30_ 0__DMY_29_ 8_11.wav	0.9088	6.2317	9	2	2	2	
2	Spectrogram 1	1	122.480081355	123.728569659	51.313	354.059	6262.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_30_ 8_11.wav	1.2485	2.8076	9	1	2	2	
3	Spectrogram 1	1	126.930462841	128.043061262	42.761	277.089	6262.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_30_ 8_11.wav	1.1126	7.2580	9	2	2	2	
4	Spectrogram 1	1	583.346904156	584.366078281	78.680	210.383	6304.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_30_ 8_11.wav	1.0192	6.1512	1	3	2	2	
5	Spectrogram 1	1	836.595760522	837.631920883	49.602	384.846	6327.DSG_RAWD_HMS_10_50_ 0__DMY_30_ 8_11.wav	1.0362	9.7432	9	2	2	2	
6	Spectrogram 1	1	918.192260123	919.542665840	44.471	335.244	6335.DSG_RAWD_HMS_12_10_ 0__DMY_30_ 8_11.wav	1.3504	4.2312	9	2	2	2	
7	Spectrogram 1	1	928.366353615	929.521417624	49.602	290.773	6336.DSG_RAWD_HMS_12_20_ 0__DMY_30_ 8_11.wav	1.1551	3.5507	9	1	2	2	
8	Spectrogram 1	1	1054.226228891	1055.050061310	42.761	259.985	6347.DSG_RAWD_HMS_14_10_ 0__DMY_30_ 8_11.wav	0.8238	10.0095	9	3	1	2	
9	Spectrogram 1	1	1060.460156407	1064.282059379	44.471	348.927	6348.DSG_RAWD_HMS_14_20_ 0__DMY_30_ 8_11.wav	3.8219	5.3888	10	2	2	2	
10	Spectrogram 1	1	1153.776177942	1157.895340033	44.471	323.271	6357.DSG_RAWD_HMS_15_50_ 0__DMY_30_ 8_11.wav	4.1192	0.7416	10	1	2	2	
11	Spectrogram 1	1	1556.596077999	1560.511405265	46.182	275.379	6395.DSG_RAWD_HMS_22_10_ 0__DMY_30_ 8_11.wav	3.9153	1.1255	10	2	2	2	
12	Spectrogram 1	1	1577.284250399	1578.133562171	46.182	335.244	6397.DSG_RAWD_HMS_22_30_ 0__DMY_30_ 8_11.wav	0.8493	0.1044	9	2	2	2	
13	Spectrogram 1	1	2485.820657236	2486.856817597	46.182	319.850	6483.DSG_RAWD_HMS_12_50_ 0__DMY_31_ 8_11.wav	1.0362	6.8913	9	2	2	2	
14	Spectrogram 1	1	2494.865006047	2495.969111350	51.313	330.113	6484.DSG_RAWD_HMS_13_ 0_ 0__DMY_31_ 8_11.wav	1.1041	5.0810	9	1	2	2	
15	Spectrogram 1	1	2520.351264635	2521.472356173	46.182	330.113	6486.DSG_RAWD_HMS_13_20_ 0__DMY_31_ 8_11.wav	1.1211	8.8580	9	1	2	2	
