Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	45.635032283	46.988691324	54.734	429.317	8255.DSG_RAWD_HMS_ 1_20_ 0__DMY_17_ 3_11.wav	1.3537	2.2164	19	2	2	2	
2	Spectrogram 1	1	55.347500097	56.692698769	46.182	419.055	8256.DSG_RAWD_HMS_ 1_30_ 0__DMY_17_ 3_11.wav	1.3452	1.0743	19	3	2	2	
3	Spectrogram 1	1	67.716540849	69.137882843	35.919	410.503	8257.DSG_RAWD_HMS_ 1_40_ 0__DMY_17_ 3_11.wav	1.4213	2.5886	19	2	2	2	
4	Spectrogram 1	1	81.388417561	83.012808410	49.602	366.032	8258.DSG_RAWD_HMS_ 1_50_ 0__DMY_17_ 3_11.wav	1.6244	5.4059	19	3	2	2	
5	Spectrogram 1	1	424.954437324	426.172730461	46.182	313.008	8290.DSG_RAWD_HMS_ 7_10_ 0__DMY_17_ 3_11.wav	1.2183	0.5378	9	3	2	2	
6	Spectrogram 1	1	426.671892233	428.863127806	44.471	393.398	8290.DSG_RAWD_HMS_ 7_10_ 0__DMY_17_ 3_11.wav	2.1912	2.2553	17	3	2	2	
7	Spectrogram 1	1	549.516061455	554.262328469	49.602	422.476	8301.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_17_ 3_11.wav	4.7463	5.6984	17	2	2	2	
8	Spectrogram 1	1	556.487376239	564.795458607	46.182	294.194	8302.DSG_RAWD_HMS_ 9_10_ 0__DMY_17_ 3_11.wav	8.3081	1.8150	10	3	2	2	
9	Spectrogram 1	1	671.522596477	673.967643121	46.182	357.479	8312.DSG_RAWD_HMS_10_50_ 0__DMY_17_ 3_11.wav	2.4450	8.3038	17	3	2	2	
10	Spectrogram 1	1	823.927230995	825.560082214	51.313	309.587	8328.DSG_RAWD_HMS_13_30_ 0__DMY_17_ 3_11.wav	1.6329	8.7435	9	2	2	2	
