Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	263.938265541	266.567951960	47.892	287.352	1275.DSG_RAWD_HMS_21_40_ 0__DMY_ 6_ 4_11.wav	2.6297	2.0700	17	3	2	2	
2	Spectrogram 1	1	312.384957328	313.446946074	35.919	331.823	1279.DSG_RAWD_HMS_22_20_ 0__DMY_ 6_ 4_11.wav	1.0620	6.8268	19	3	2	2	
3	Spectrogram 1	1	314.028511340	314.365650625	85.521	227.487	1279.DSG_RAWD_HMS_22_20_ 0__DMY_ 6_ 4_11.wav	0.3371	8.4703	18	2	2	2	
4	Spectrogram 1	1	314.534220267	314.778646248	78.680	229.197	1279.DSG_RAWD_HMS_22_20_ 0__DMY_ 6_ 4_11.wav	0.2444	8.9760	18	2	2	2	
5	Spectrogram 1	1	336.288024699	338.091719871	42.761	313.008	1281.DSG_RAWD_HMS_22_40_ 0__DMY_ 6_ 4_11.wav	1.8037	9.0205	9	2	2	2	
6	Spectrogram 1	1	767.218160993	772.300535707	47.892	304.456	1323.DSG_RAWD_HMS_ 5_40_ 0__DMY_ 7_ 4_11.wav	5.0824	5.7649	10	2	1	2	
7	Spectrogram 1	1	1056.288951499	1057.679651047	64.996	271.958	1350.DSG_RAWD_HMS_10_10_ 0__DMY_ 7_ 4_11.wav	1.3907	0.9461	17	3	2	2	
8	Spectrogram 1	1	1186.272541725	1187.739097613	35.919	299.325	1362.DSG_RAWD_HMS_12_10_ 0__DMY_ 7_ 4_11.wav	1.4666	0.4027	9	2	2	2	
9	Spectrogram 1	1	1255.031841913	1256.666967443	47.892	357.479	1368.DSG_RAWD_HMS_13_10_ 0__DMY_ 7_ 4_11.wav	1.6351	4.0341	9	3	2	2	
10	Spectrogram 1	1	1291.636614007	1293.878590250	39.340	415.634	1371.DSG_RAWD_HMS_13_40_ 0__DMY_ 7_ 4_11.wav	2.2420	8.0749	17	3	2	2	
11	Spectrogram 1	1	1395.517321309	1397.186160767	44.471	359.190	1382.DSG_RAWD_HMS_15_30_ 0__DMY_ 7_ 4_11.wav	1.6688	3.4092	9	2	2	2	
12	Spectrogram 1	1	1525.787561721	1527.616542340	35.919	287.352	1395.DSG_RAWD_HMS_17_40_ 0__DMY_ 7_ 4_11.wav	1.8290	3.1523	9	3	2	2	
13	Spectrogram 1	1	1710.353924721	1713.126895337	59.865	366.032	1413.DSG_RAWD_HMS_20_40_ 0__DMY_ 7_ 4_11.wav	2.7730	2.3756	17	3	2	2	
14	Spectrogram 1	1	1841.955856472	1843.860693430	39.340	324.981	1425.DSG_RAWD_HMS_22_40_ 0__DMY_ 7_ 4_11.wav	1.9048	3.7219	9	2	2	2	
15	Spectrogram 1	1	1846.102669672	1847.864222434	44.471	283.931	1425.DSG_RAWD_HMS_22_40_ 0__DMY_ 7_ 4_11.wav	1.7616	7.8687	9	3	2	2	
16	Spectrogram 1	1	2122.292059241	2123.581617004	56.444	311.298	1451.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 8_ 4_11.wav	1.2896	1.2946	19	3	2	2	
17	Spectrogram 1	1	2288.176971621	2289.508671795	44.471	304.456	1466.DSG_RAWD_HMS_ 5_30_ 0__DMY_ 8_ 4_11.wav	1.3317	4.0884	19	3	2	2	
18	Spectrogram 1	1	2325.540432830	2326.990131753	30.788	369.452	1469.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_ 8_ 4_11.wav	1.4497	8.8880	9	2	2	2	
19	Spectrogram 1	1	2340.458030869	2341.840301935	41.050	306.167	1471.DSG_RAWD_HMS_ 6_20_ 0__DMY_ 8_ 4_11.wav	1.3823	2.0963	19	3	2	2	
20	Spectrogram 1	1	2473.063386568	2474.125375314	39.340	318.140	1483.DSG_RAWD_HMS_ 8_20_ 0__DMY_ 8_ 4_11.wav	1.0620	4.1746	19	3	2	2	
21	Spectrogram 1	1	2580.890449144	2582.070436640	42.761	330.113	1494.DSG_RAWD_HMS_10_10_ 0__DMY_ 8_ 4_11.wav	1.1800	2.9124	19	3	2	2	
22	Spectrogram 1	1	2582.424432888	2582.770000655	61.575	229.197	1494.DSG_RAWD_HMS_10_10_ 0__DMY_ 8_ 4_11.wav	0.3456	4.4464	18	2	2	2	
