Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	312.611907271	314.786886561	41.050	359.190	6030.DSG_RAWD_HMS_22_10_ 0__DMY_ 9_ 5_11.wav	2.1750	8.6819	17	3	1	2	
2	Spectrogram 1	1	621.387112980	623.113555684	66.707	427.607	6059.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_10_ 5_11.wav	1.7264	2.4010	19	3	2	2	
3	Spectrogram 1	1	759.298524291	760.407171321	53.023	371.163	6072.DSG_RAWD_HMS_ 5_10_ 0__DMY_10_ 5_11.wav	1.1086	8.9712	19	3	2	2	
4	Spectrogram 1	1	1123.094081731	1124.888228071	47.892	338.665	6106.DSG_RAWD_HMS_10_50_ 0__DMY_10_ 5_11.wav	1.7941	3.1662	17	3	2	2	
5	Spectrogram 1	1	1208.146361376	1209.356563860	37.629	364.321	6114.DSG_RAWD_HMS_12_10_ 0__DMY_10_ 5_11.wav	1.2102	1.3813	19	3	2	2	
6	Spectrogram 1	1	1209.390415678	1211.633057464	41.050	352.348	6114.DSG_RAWD_HMS_12_10_ 0__DMY_10_ 5_11.wav	2.2426	2.6253	17	3	2	2	
7	Spectrogram 1	1	1420.878761178	1421.911241619	58.155	371.163	6133.DSG_RAWD_HMS_15_20_ 0__DMY_10_ 5_11.wav	1.0325	6.5186	19	3	2	2	
8	Spectrogram 1	1	1633.366003014	1634.830094131	42.761	319.850	6153.DSG_RAWD_HMS_18_40_ 0__DMY_10_ 5_11.wav	1.4641	1.6416	19	3	2	2	
9	Spectrogram 1	1	1808.607892522	1809.758854325	51.313	336.954	6169.DSG_RAWD_HMS_21_20_ 0__DMY_10_ 5_11.wav	1.1510	3.2092	19	3	2	2	
10	Spectrogram 1	1	1838.939027606	1840.893970081	44.471	360.900	6172.DSG_RAWD_HMS_21_50_ 0__DMY_10_ 5_11.wav	1.9549	0.9764	17	3	2	2	
11	Spectrogram 1	1	1986.194005825	1987.268801038	42.761	393.398	6186.DSG_RAWD_HMS_ 0_10_ 0__DMY_11_ 5_11.wav	1.0748	6.8496	19	3	2	2	
12	Spectrogram 1	1	2174.173040457	2175.789464754	49.602	352.348	6204.DSG_RAWD_HMS_ 3_10_ 0__DMY_11_ 5_11.wav	1.6164	9.2143	17	3	1	2	
13	Spectrogram 1	1	2286.858512067	2288.153344096	58.155	431.028	6215.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_11_ 5_11.wav	1.2948	2.4986	19	3	2	2	
14	Spectrogram 1	1	2294.119199627	2295.177068931	51.313	400.240	6215.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_11_ 5_11.wav	1.0579	9.7593	19	3	2	2	
