Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	29.432299250	30.767083835	61.575	340.375	4254.DSG_RAWD_HMS_14_10_ 0__DMY_27_ 4_11.wav	1.3348	7.7230	17	3	2	2	
2	Spectrogram 1	1	266.410273373	267.560370783	56.444	352.348	4278.DSG_RAWD_HMS_18_10_ 0__DMY_27_ 4_11.wav	1.1501	4.8134	19	3	2	2	
3	Spectrogram 1	1	268.601334861	271.875334786	46.182	396.819	4278.DSG_RAWD_HMS_18_10_ 0__DMY_27_ 4_11.wav	3.2740	7.0044	17	3	2	2	
4	Spectrogram 1	1	272.488143957	273.789349056	58.155	301.035	4279.DSG_RAWD_HMS_18_20_ 0__DMY_27_ 4_11.wav	1.3012	0.0366	19	3	2	2	
5	Spectrogram 1	1	274.586861858	276.467313096	58.155	410.503	4279.DSG_RAWD_HMS_18_20_ 0__DMY_27_ 4_11.wav	1.8805	2.1353	17	3	2	2	
6	Spectrogram 1	1	366.031910094	366.313138292	92.363	255.709	4287.DSG_RAWD_HMS_19_40_ 0__DMY_27_ 4_11.wav	0.2812	6.7432	18	2	2	2	
7	Spectrogram 1	1	366.896581868	367.198797246	99.205	258.275	4287.DSG_RAWD_HMS_19_40_ 0__DMY_27_ 4_11.wav	0.3022	7.6079	18	3	2	2	
8	Spectrogram 1	1	505.117732250	505.386368141	76.969	227.487	4301.DSG_RAWD_HMS_22_ 0_ 0__DMY_27_ 4_11.wav	0.2686	4.7186	18	3	2	2	
9	Spectrogram 1	1	505.571055316	505.864875822	80.390	229.197	4301.DSG_RAWD_HMS_22_ 0_ 0__DMY_27_ 4_11.wav	0.2938	5.1720	18	3	2	2	
10	Spectrogram 1	1	526.902333882	528.203538980	47.892	324.981	4303.DSG_RAWD_HMS_22_20_ 0__DMY_27_ 4_11.wav	1.3012	4.7940	19	3	2	2	
11	Spectrogram 1	1	531.418774803	532.938246563	53.023	355.769	4303.DSG_RAWD_HMS_22_20_ 0__DMY_27_ 4_11.wav	1.5195	9.3104	17	3	1	2	
12	Spectrogram 1	1	785.215360343	786.793596204	46.182	367.742	4327.DSG_RAWD_HMS_ 2_20_ 0__DMY_28_ 4_11.wav	1.5782	2.5955	19	3	2	2	
13	Spectrogram 1	1	790.789537727	791.519891556	64.996	241.170	4327.DSG_RAWD_HMS_ 2_20_ 0__DMY_28_ 4_11.wav	0.7304	8.1697	19	2	2	2	
14	Spectrogram 1	1	791.629024887	791.914450522	97.494	239.460	4327.DSG_RAWD_HMS_ 2_20_ 0__DMY_28_ 4_11.wav	0.2854	9.0092	18	2	2	2	
15	Spectrogram 1	1	792.963809472	793.291209464	95.784	254.854	4327.DSG_RAWD_HMS_ 2_20_ 0__DMY_28_ 4_11.wav	0.3274	10.3440	18	3	2	2	
16	Spectrogram 1	1	835.349390061	836.860466949	56.444	348.927	4331.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_28_ 4_11.wav	1.5111	9.3110	17	3	1	2	
17	Spectrogram 1	1	864.353579072	865.436517508	64.996	372.873	4334.DSG_RAWD_HMS_ 3_30_ 0__DMY_28_ 4_11.wav	1.0829	5.7512	19	3	2	2	
18	Spectrogram 1	1	922.017784235	923.696758555	49.602	330.113	4340.DSG_RAWD_HMS_ 4_30_ 0__DMY_28_ 4_11.wav	1.6790	9.1422	17	3	1	2	
19	Spectrogram 1	1	960.843949602	961.750595735	56.444	330.113	4344.DSG_RAWD_HMS_ 5_10_ 0__DMY_28_ 4_11.wav	0.9066	4.5498	19	3	2	2	
20	Spectrogram 1	1	961.775780350	961.985652140	107.757	253.143	4344.DSG_RAWD_HMS_ 5_10_ 0__DMY_28_ 4_11.wav	0.2099	5.4816	18	2	2	2	
21	Spectrogram 1	1	962.287867518	962.489344436	70.128	256.564	4344.DSG_RAWD_HMS_ 5_10_ 0__DMY_28_ 4_11.wav	0.2015	5.9937	18	2	2	2	
22	Spectrogram 1	1	994.524076309	997.722522389	49.602	415.634	4347.DSG_RAWD_HMS_ 5_40_ 0__DMY_28_ 4_11.wav	3.1984	5.3946	17	3	2	2	
23	Spectrogram 1	1	1175.197764255	1176.012066800	42.761	304.456	4364.DSG_RAWD_HMS_ 8_30_ 0__DMY_28_ 4_11.wav	0.8143	1.2680	19	3	2	2	
24	Spectrogram 1	1	1176.037251415	1177.968071883	49.602	454.974	4364.DSG_RAWD_HMS_ 8_30_ 0__DMY_28_ 4_11.wav	1.9308	2.1075	17	3	2	2	
25	Spectrogram 1	1	1227.833381922	1228.034858841	70.128	227.487	4368.DSG_RAWD_HMS_ 9_10_ 0__DMY_28_ 4_11.wav	0.2015	10.4850	18	3	2	2	
26	Spectrogram 1	1	1228.160781915	1228.462997292	83.811	217.224	4368.DSG_RAWD_HMS_ 9_10_ 0__DMY_28_ 4_11.wav	0.3022	10.8124	18	3	2	2	
27	Spectrogram 1	1	1254.445005521	1255.536338829	41.050	354.059	4371.DSG_RAWD_HMS_ 9_40_ 0__DMY_28_ 4_11.wav	1.0913	3.9900	19	2	2	2	
28	Spectrogram 1	1	1531.295325106	1532.714058407	49.602	283.931	4397.DSG_RAWD_HMS_14_ 0_ 0__DMY_28_ 4_11.wav	1.4187	8.9315	19	3	2	2	
29	Spectrogram 1	1	1644.024778135	1646.047942191	51.313	347.217	4408.DSG_RAWD_HMS_15_50_ 0__DMY_28_ 4_11.wav	2.0232	2.2598	19	3	2	2	
30	Spectrogram 1	1	1651.630510107	1652.595920341	29.077	318.140	4408.DSG_RAWD_HMS_15_50_ 0__DMY_28_ 4_11.wav	0.9654	9.8656	19	3	1	2	
31	Spectrogram 1	1	1712.300068905	1713.383007342	85.521	319.850	4414.DSG_RAWD_HMS_16_50_ 0__DMY_28_ 4_11.wav	1.0829	5.1359	19	3	2	2	
32	Spectrogram 1	1	1742.294857587	1743.167924234	112.888	374.584	4417.DSG_RAWD_HMS_17_20_ 0__DMY_28_ 4_11.wav	0.8731	2.2954	19	3	2	2	
33	Spectrogram 1	1	1882.824605163	1885.947497399	59.865	405.371	4430.DSG_RAWD_HMS_19_30_ 0__DMY_28_ 4_11.wav	3.1229	1.7148	17	3	2	2	
34	Spectrogram 1	1	1886.770175738	1888.029406479	51.313	321.560	4430.DSG_RAWD_HMS_19_30_ 0__DMY_28_ 4_11.wav	1.2592	5.6603	19	3	2	2	
35	Spectrogram 1	1	1988.400585069	1989.475128634	46.182	299.325	4439.DSG_RAWD_HMS_21_ 0_ 0__DMY_28_ 4_11.wav	1.0745	8.7848	19	3	2	2	
36	Spectrogram 1	1	1995.259162988	1996.493209113	41.050	378.005	4440.DSG_RAWD_HMS_21_10_ 0__DMY_28_ 4_11.wav	1.2340	4.7888	19	3	2	2	
37	Spectrogram 1	1	2003.511299319	2004.686581343	46.182	461.816	4441.DSG_RAWD_HMS_21_20_ 0__DMY_28_ 4_11.wav	1.1753	2.1863	19	3	2	2	
38	Spectrogram 1	1	2004.804109546	2006.021365928	58.155	453.263	4441.DSG_RAWD_HMS_21_20_ 0__DMY_28_ 4_11.wav	1.2173	3.4791	19	3	2	2	
39	Spectrogram 1	1	2008.162046131	2009.110666622	56.444	427.607	4441.DSG_RAWD_HMS_21_20_ 0__DMY_28_ 4_11.wav	0.9486	6.8370	19	3	2	2	
40	Spectrogram 1	1	2009.538805074	2010.638533254	51.313	359.190	4441.DSG_RAWD_HMS_21_20_ 0__DMY_28_ 4_11.wav	1.0997	8.2138	19	3	2	2	
41	Spectrogram 1	1	2020.552839485	2021.736516381	41.050	371.163	4442.DSG_RAWD_HMS_21_30_ 0__DMY_28_ 4_11.wav	1.1837	8.1018	19	3	2	2	
42	Spectrogram 1	1	2024.989517072	2025.266547834	78.680	225.776	4443.DSG_RAWD_HMS_21_40_ 0__DMY_28_ 4_11.wav	0.2770	1.6838	18	3	2	2	
43	Spectrogram 1	1	2025.321114500	2025.606540134	80.390	239.460	4443.DSG_RAWD_HMS_21_40_ 0__DMY_28_ 4_11.wav	0.2854	2.0154	18	3	2	2	
44	Spectrogram 1	1	2027.973893926	2028.813381086	51.313	360.900	4443.DSG_RAWD_HMS_21_40_ 0__DMY_28_ 4_11.wav	0.8395	4.6682	19	3	2	2	
45	Spectrogram 1	1	2036.780075870	2038.089675840	44.471	400.240	4444.DSG_RAWD_HMS_21_50_ 0__DMY_28_ 4_11.wav	1.3096	2.6197	19	3	2	2	
46	Spectrogram 1	1	2039.206193763	2040.624927064	42.761	446.422	4444.DSG_RAWD_HMS_21_50_ 0__DMY_28_ 4_11.wav	1.4187	5.0458	19	3	2	2	
47	Spectrogram 1	1	2077.671355509	2078.645160615	59.865	381.425	4448.DSG_RAWD_HMS_22_30_ 0__DMY_28_ 4_11.wav	0.9738	0.0924	19	3	2	2	
48	Spectrogram 1	1	2115.993798019	2117.043156969	58.155	431.028	4451.DSG_RAWD_HMS_23_ 0_ 0__DMY_28_ 4_11.wav	1.0494	5.8509	19	3	2	2	
49	Spectrogram 1	1	2424.378283441	2425.175796243	29.077	338.665	4480.DSG_RAWD_HMS_ 3_50_ 0__DMY_29_ 4_11.wav	0.7975	10.3054	19	3	1	2	
50	Spectrogram 1	1	2524.377623831	2526.098572509	70.128	324.981	4490.DSG_RAWD_HMS_ 5_30_ 0__DMY_29_ 4_11.wav	1.7209	1.4869	17	3	2	2	
