Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.442827107	0.676773503	83.811	208.672	9251.DSG_RAWD_HMS_20_30_ 0__DMY_23_ 3_11.wav	0.2339	0.4428	18	3	2	2	
2	Spectrogram 1	1	0.960851270	1.211508123	64.996	200.120	9251.DSG_RAWD_HMS_20_30_ 0__DMY_23_ 3_11.wav	0.2507	0.9608	18	3	2	2	
3	Spectrogram 1	1	59.330230655	61.084828626	30.788	273.668	9256.DSG_RAWD_HMS_21_20_ 0__DMY_23_ 3_11.wav	1.7546	5.0570	9	3	2	2	
4	Spectrogram 1	1	65.145443668	70.969037886	17.104	347.217	9257.DSG_RAWD_HMS_21_30_ 0__DMY_23_ 3_11.wav	5.8236	0.0176	10	2	1	2	
5	Spectrogram 1	1	72.272421816	73.960177959	42.761	355.769	9257.DSG_RAWD_HMS_21_30_ 0__DMY_23_ 3_11.wav	1.6878	7.1446	17	3	2	2	
6	Spectrogram 1	1	130.541584057	131.544211469	41.050	333.533	9264.DSG_RAWD_HMS_22_40_ 0__DMY_23_ 3_11.wav	1.0026	0.2859	19	3	2	2	
7	Spectrogram 1	1	132.513417967	132.822561419	90.653	225.776	9264.DSG_RAWD_HMS_22_40_ 0__DMY_23_ 3_11.wav	0.3091	2.2577	18	2	2	2	
8	Spectrogram 1	1	191.325641228	192.812871889	23.946	342.086	9269.DSG_RAWD_HMS_23_30_ 0__DMY_23_ 3_11.wav	1.4872	5.9826	9	1	2	2	
9	Spectrogram 1	1	360.234317177	360.443197888	82.101	222.356	9286.DSG_RAWD_HMS_ 2_20_ 0__DMY_24_ 3_11.wav	0.2089	1.2170	18	2	2	2	
10	Spectrogram 1	1	360.660433827	360.886024994	83.811	215.514	9286.DSG_RAWD_HMS_ 2_20_ 0__DMY_24_ 3_11.wav	0.2256	1.6431	18	2	2	2	
11	Spectrogram 1	1	361.069840020	361.287075959	78.680	232.618	9286.DSG_RAWD_HMS_ 2_20_ 0__DMY_24_ 3_11.wav	0.2172	2.0525	18	2	2	2	
12	Spectrogram 1	1	361.587864183	361.821810579	78.680	232.618	9286.DSG_RAWD_HMS_ 2_20_ 0__DMY_24_ 3_11.wav	0.2339	2.5705	18	2	2	2	
13	Spectrogram 1	1	422.121310038	423.817421410	47.892	364.321	9291.DSG_RAWD_HMS_ 3_10_ 0__DMY_24_ 3_11.wav	1.6961	8.8307	19	3	2	2	
14	Spectrogram 1	1	474.600341870	477.198817913	44.471	290.773	9296.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_24_ 3_11.wav	2.5985	7.0366	17	3	2	2	
15	Spectrogram 1	1	484.275669520	486.147240689	44.471	321.560	9297.DSG_RAWD_HMS_ 4_10_ 0__DMY_24_ 3_11.wav	1.8716	5.8572	19	3	2	2	
16	Spectrogram 1	1	486.230792973	488.595322620	46.182	393.398	9297.DSG_RAWD_HMS_ 4_10_ 0__DMY_24_ 3_11.wav	2.3645	7.8124	17	3	2	2	
17	Spectrogram 1	1	496.566173321	497.660708245	58.155	297.614	9298.DSG_RAWD_HMS_ 4_20_ 0__DMY_24_ 3_11.wav	1.0945	7.2931	19	3	2	2	
18	Spectrogram 1	1	497.844523271	498.145311494	76.969	229.197	9298.DSG_RAWD_HMS_ 4_20_ 0__DMY_24_ 3_11.wav	0.3008	8.5714	18	3	2	2	
19	Spectrogram 1	1	498.496231088	498.730177485	78.680	213.803	9298.DSG_RAWD_HMS_ 4_20_ 0__DMY_24_ 3_11.wav	0.2339	9.2231	18	3	2	2	
20	Spectrogram 1	1	502.256065646	503.484284226	70.128	326.692	9299.DSG_RAWD_HMS_ 4_30_ 0__DMY_24_ 3_11.wav	1.2282	2.1283	19	3	2	2	
21	Spectrogram 1	1	510.176808283	510.511017420	85.521	225.776	9299.DSG_RAWD_HMS_ 4_30_ 0__DMY_24_ 3_11.wav	0.3342	10.0491	18	3	2	2	
22	Spectrogram 1	1	521.874071847	523.002027685	42.761	306.167	9301.DSG_RAWD_HMS_ 4_50_ 0__DMY_24_ 3_11.wav	1.1280	0.0370	19	3	2	2	
23	Spectrogram 1	1	543.773037832	545.335465549	34.209	335.244	9303.DSG_RAWD_HMS_ 5_10_ 0__DMY_24_ 3_11.wav	1.5624	0.2267	17	3	2	2	
24	Spectrogram 1	1	557.400357124	560.082385451	59.865	343.796	9304.DSG_RAWD_HMS_ 5_20_ 0__DMY_24_ 3_11.wav	2.6820	2.9994	17	3	2	2	
25	Spectrogram 1	1	698.423536746	700.921750047	23.946	342.086	9317.DSG_RAWD_HMS_ 7_30_ 0__DMY_24_ 3_11.wav	2.4982	2.6409	17	3	2	2	
26	Spectrogram 1	1	706.762028806	708.416364036	44.471	313.008	9318.DSG_RAWD_HMS_ 7_40_ 0__DMY_24_ 3_11.wav	1.6543	0.1247	9	2	2	2	
27	Spectrogram 1	1	787.373041073	789.495269095	29.077	287.352	9325.DSG_RAWD_HMS_ 8_50_ 0__DMY_24_ 3_11.wav	2.1222	4.7532	17	3	2	2	
28	Spectrogram 1	1	804.375874993	806.974351035	35.919	354.059	9327.DSG_RAWD_HMS_ 9_10_ 0__DMY_24_ 3_11.wav	2.5985	0.0467	17	3	1	2	
29	Spectrogram 1	1	906.994494852	909.910469575	27.367	328.402	9336.DSG_RAWD_HMS_10_40_ 0__DMY_24_ 3_11.wav	2.9160	4.9736	17	3	2	2	
30	Spectrogram 1	1	995.342416224	997.105369423	32.498	278.800	9345.DSG_RAWD_HMS_12_10_ 0__DMY_24_ 3_11.wav	1.7630	6.4843	19	3	2	2	
31	Spectrogram 1	1	1006.947805480	1008.409970456	29.077	289.062	9346.DSG_RAWD_HMS_12_20_ 0__DMY_24_ 3_11.wav	1.4622	7.2351	19	3	2	2	
32	Spectrogram 1	1	1014.810043971	1016.823654023	30.788	333.533	9347.DSG_RAWD_HMS_12_30_ 0__DMY_24_ 3_11.wav	2.0136	4.2427	9	2	2	2	
33	Spectrogram 1	1	1072.218553608	1072.544407517	51.313	217.224	9352.DSG_RAWD_HMS_13_20_ 0__DMY_24_ 3_11.wav	0.3259	6.8352	18	3	2	2	
34	Spectrogram 1	1	1076.362746911	1077.933529856	44.471	321.560	9353.DSG_RAWD_HMS_13_30_ 0__DMY_24_ 3_11.wav	1.5708	0.1248	9	2	2	2	
35	Spectrogram 1	1	1094.485133506	1094.719079902	64.996	208.672	9354.DSG_RAWD_HMS_13_40_ 0__DMY_24_ 3_11.wav	0.2339	7.3925	18	3	2	2	
36	Spectrogram 1	1	1095.270524979	1095.496116146	59.865	193.278	9354.DSG_RAWD_HMS_13_40_ 0__DMY_24_ 3_11.wav	0.2256	8.1779	18	3	2	2	
37	Spectrogram 1	1	1113.242529940	1115.724032784	44.471	333.533	9356.DSG_RAWD_HMS_14_ 0_ 0__DMY_24_ 3_11.wav	2.4815	4.4406	17	3	2	2	
38	Spectrogram 1	1	1227.148797038	1228.443857445	37.629	319.850	9366.DSG_RAWD_HMS_15_40_ 0__DMY_24_ 3_11.wav	1.2951	9.5291	19	3	1	2	
39	Spectrogram 1	1	1230.532649285	1232.078366545	23.946	277.089	9367.DSG_RAWD_HMS_15_50_ 0__DMY_24_ 3_11.wav	1.5457	2.0583	9	2	2	2	
40	Spectrogram 1	1	1263.711093324	1267.011408555	44.471	331.823	9370.DSG_RAWD_HMS_16_20_ 0__DMY_24_ 3_11.wav	3.3003	2.4014	17	3	2	2	
41	Spectrogram 1	1	1299.939175193	1300.298450016	90.653	208.672	9373.DSG_RAWD_HMS_16_50_ 0__DMY_24_ 3_11.wav	0.3593	6.0656	18	3	2	2	
42	Spectrogram 1	1	1300.582527783	1300.824829407	85.521	205.251	9373.DSG_RAWD_HMS_16_50_ 0__DMY_24_ 3_11.wav	0.2423	6.7090	18	3	2	2	
43	Spectrogram 1	1	1305.712609634	1307.141353696	34.209	340.375	9374.DSG_RAWD_HMS_17_ 0_ 0__DMY_24_ 3_11.wav	1.4287	0.9844	19	3	2	2	
44	Spectrogram 1	1	1323.433959182	1324.962965985	42.761	340.375	9375.DSG_RAWD_HMS_17_10_ 0__DMY_24_ 3_11.wav	1.5290	7.8511	19	3	2	2	
45	Spectrogram 1	1	1327.611573398	1329.299329541	30.788	301.035	9376.DSG_RAWD_HMS_17_20_ 0__DMY_24_ 3_11.wav	1.6878	1.1740	9	2	2	2	
46	Spectrogram 1	1	1357.623457944	1358.960294494	32.498	295.904	9378.DSG_RAWD_HMS_17_40_ 0__DMY_24_ 3_11.wav	1.3368	9.4766	19	3	2	2	
47	Spectrogram 1	1	1380.926120935	1382.580456164	46.182	333.533	9381.DSG_RAWD_HMS_18_10_ 0__DMY_24_ 3_11.wav	1.6543	0.2154	9	2	2	2	
48	Spectrogram 1	1	1385.404509457	1385.755429051	51.313	203.541	9381.DSG_RAWD_HMS_18_10_ 0__DMY_24_ 3_11.wav	0.3509	4.6938	18	3	2	2	
49	Spectrogram 1	1	1399.666847648	1402.332165518	41.050	333.533	9382.DSG_RAWD_HMS_18_20_ 0__DMY_24_ 3_11.wav	2.6653	8.1014	17	3	1	2	
50	Spectrogram 1	1	1415.784032633	1416.101531313	71.838	225.776	9384.DSG_RAWD_HMS_18_40_ 0__DMY_24_ 3_11.wav	0.3175	2.5093	18	3	2	2	
51	Spectrogram 1	1	1416.385609080	1416.661331618	54.734	215.514	9384.DSG_RAWD_HMS_18_40_ 0__DMY_24_ 3_11.wav	0.2757	3.1109	18	3	2	2	
52	Spectrogram 1	1	1416.836791415	1417.070737811	82.101	208.672	9384.DSG_RAWD_HMS_18_40_ 0__DMY_24_ 3_11.wav	0.2339	3.5621	18	3	2	2	
53	Spectrogram 1	1	1425.359094182	1426.311590223	34.209	338.665	9385.DSG_RAWD_HMS_18_50_ 0__DMY_24_ 3_11.wav	0.9525	1.2298	19	3	2	2	
54	Spectrogram 1	1	1426.386787279	1428.358621189	35.919	350.638	9385.DSG_RAWD_HMS_18_50_ 0__DMY_24_ 3_11.wav	1.9718	2.2575	17	3	2	2	
55	Spectrogram 1	1	1669.969614895	1670.947176622	44.471	330.113	9408.DSG_RAWD_HMS_22_40_ 0__DMY_24_ 3_11.wav	0.9776	6.7667	19	3	2	2	
56	Spectrogram 1	1	1671.122636419	1671.381648501	78.680	210.383	9408.DSG_RAWD_HMS_22_40_ 0__DMY_24_ 3_11.wav	0.2590	7.9198	18	2	2	2	
57	Spectrogram 1	1	1671.623950125	1671.857896521	83.811	210.383	9408.DSG_RAWD_HMS_22_40_ 0__DMY_24_ 3_11.wav	0.2339	8.4211	18	2	2	2	
58	Spectrogram 1	1	1672.108553374	1672.309078857	54.734	210.383	9408.DSG_RAWD_HMS_22_40_ 0__DMY_24_ 3_11.wav	0.2005	8.9057	18	2	2	2	
59	Spectrogram 1	1	1891.879773840	1892.147141149	99.205	232.618	9431.DSG_RAWD_HMS_ 2_30_ 0__DMY_25_ 3_11.wav	0.2674	0.1866	18	2	2	2	
60	Spectrogram 1	1	1929.428062434	1932.018183248	35.919	357.479	9434.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_25_ 3_11.wav	2.5901	4.6283	17	3	2	2	
61	Spectrogram 1	1	2135.336033779	2135.636822002	64.996	200.120	9454.DSG_RAWD_HMS_ 6_20_ 0__DMY_25_ 3_11.wav	0.3008	4.0266	18	2	2	2	
62	Spectrogram 1	1	2172.850741094	2174.713957034	30.788	343.796	9457.DSG_RAWD_HMS_ 6_50_ 0__DMY_25_ 3_11.wav	1.8632	8.9774	17	3	1	2	
63	Spectrogram 1	1	2200.915753743	2202.528312831	17.104	294.194	9461.DSG_RAWD_HMS_ 7_30_ 0__DMY_25_ 3_11.wav	1.6126	4.4785	17	3	2	2	
64	Spectrogram 1	1	2220.892956114	2222.856434796	17.104	413.924	9463.DSG_RAWD_HMS_ 7_50_ 0__DMY_25_ 3_11.wav	1.9635	2.7464	19	3	2	2	
65	Spectrogram 1	1	2260.162252161	2260.504816527	78.680	205.251	9466.DSG_RAWD_HMS_ 8_20_ 0__DMY_25_ 3_11.wav	0.3426	9.4518	18	2	2	2	
66	Spectrogram 1	1	2260.713697238	2261.098037746	82.101	217.224	9466.DSG_RAWD_HMS_ 8_20_ 0__DMY_25_ 3_11.wav	0.3843	10.0032	18	3	2	2	
67	Spectrogram 1	1	2266.044332978	2266.345121201	56.444	227.487	9467.DSG_RAWD_HMS_ 8_30_ 0__DMY_25_ 3_11.wav	0.3008	4.4792	18	2	2	2	
