Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	14.095007678	15.776739564	51.577	311.183	0135.DSG_RAWD_HMS_22_40_ 0__DMY_11_ 2_12.wav	1.6817	3.2404	9	2	2	2	
2	Spectrogram 1	1	33.453573225	35.378329950	53.297	283.675	0181.DSG_RAWD_HMS_ 6_20_ 0__DMY_12_ 2_12.wav	1.9248	0.8896	9	2	2	2	
3	Spectrogram 1	1	77.225475292	81.561038419	72.208	192.555	0547.DSG_RAWD_HMS_19_20_ 0__DMY_14_ 2_12.wav	4.3356	1.2429	1	3	2	2	
4	Spectrogram 1	1	103.475937968	103.641194859	0.000	328.376	0591.DSG_RAWD_HMS_ 2_40_ 0__DMY_15_ 2_12.wav	0.1653	4.4273	3	1	2	2	
5	Spectrogram 1	1	114.144368256	115.845542129	41.262	367.918	0615.DSG_RAWD_HMS_ 6_40_ 0__DMY_15_ 2_12.wav	1.7012	4.2411	9	1	2	2	
6	Spectrogram 1	1	118.616025294	118.849329139	0.000	216.625	0615.DSG_RAWD_HMS_ 6_40_ 0__DMY_15_ 2_12.wav	0.2333	8.7127	3	2	2	2	
7	Spectrogram 1	1	143.675597474	145.182351476	55.016	273.360	0703.DSG_RAWD_HMS_21_20_ 0__DMY_15_ 2_12.wav	1.5068	0.9370	9	3	2	2	
8	Spectrogram 1	1	256.604841535	258.315736402	48.139	323.218	1146.DSG_RAWD_HMS_23_10_ 0__DMY_18_ 2_12.wav	1.7109	5.3198	9	2	2	2	
9	Spectrogram 1	1	386.987486139	387.201347997	0.000	244.133	1812.DSG_RAWD_HMS_14_10_ 0__DMY_23_ 2_12.wav	0.2139	4.9040	3	2	2	2	
10	Spectrogram 1	1	620.943132968	631.655667871	51.577	206.309	3086.DSG_RAWD_HMS_10_30_ 0__DMY_ 4_ 3_12.wav	10.7125	0.0575	6	3	1	1	
11	Spectrogram 1	1	690.508708047	692.384859804	32.666	323.218	3316.DSG_RAWD_HMS_ 0_50_ 0__DMY_ 6_ 3_12.wav	1.8762	4.4952	9	1	2	2	
12	Spectrogram 1	1	1241.584915136	1243.295810002	65.331	295.710	5739.DSG_RAWD_HMS_21_40_ 0__DMY_22_ 3_12.wav	1.7109	0.6277	9	2	2	2	
13	Spectrogram 1	1	1594.807586253	1596.693459004	39.543	307.745	7107.DSG_RAWD_HMS_ 9_40_ 0__DMY_ 1_ 4_12.wav	1.8859	6.2304	9	1	2	2	
14	Spectrogram 1	1	1611.152744884	1617.218644865	48.139	369.638	7196.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 2_ 4_12.wav	6.0659	0.8663	10	2	2	2	
15	Spectrogram 1	1	1956.171358798	1956.356057675	0.000	220.063	8507.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_11_ 4_12.wav	0.1847	9.1195	3	3	2	2	
16	Spectrogram 1	1	1962.110885863	1962.246979772	1.719	281.956	8546.DSG_RAWD_HMS_ 9_30_ 0__DMY_11_ 4_12.wav	0.1361	4.2045	3	3	2	2	
