Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	12.565491409	12.877313360	59.865	224.066	6252.DSG_RAWD_HMS_11_10_ 0__DMY_11_ 5_11.wav	0.3118	1.7109	18	3	2	2	
2	Spectrogram 1	1	107.072475792	108.522026484	41.050	335.244	6260.DSG_RAWD_HMS_12_30_ 0__DMY_11_ 5_11.wav	1.4496	9.3807	9	2	1	2	
3	Spectrogram 1	1	438.411664112	442.170382768	49.602	444.711	6291.DSG_RAWD_HMS_17_40_ 0__DMY_11_ 5_11.wav	3.7587	3.9546	10	2	2	2	
4	Spectrogram 1	1	486.651212131	487.839506594	42.761	336.954	6295.DSG_RAWD_HMS_18_20_ 0__DMY_11_ 5_11.wav	1.1883	8.7755	9	2	2	2	
5	Spectrogram 1	1	554.232032265	558.563829102	42.761	422.476	6302.DSG_RAWD_HMS_19_30_ 0__DMY_11_ 5_11.wav	4.3318	0.1024	10	3	2	2	
6	Spectrogram 1	1	692.941636490	694.306910980	37.629	369.452	6318.DSG_RAWD_HMS_22_10_ 0__DMY_11_ 5_11.wav	1.3653	8.5563	19	3	2	2	
7	Spectrogram 1	1	720.440879738	722.463508611	46.182	319.850	6321.DSG_RAWD_HMS_22_40_ 0__DMY_11_ 5_11.wav	2.0226	3.4917	17	3	2	2	
8	Spectrogram 1	1	731.514739902	732.644041023	42.761	282.221	6322.DSG_RAWD_HMS_22_50_ 0__DMY_11_ 5_11.wav	1.1293	3.7108	9	3	2	2	
9	Spectrogram 1	1	755.541817349	757.648722426	58.155	354.059	6324.DSG_RAWD_HMS_23_10_ 0__DMY_11_ 5_11.wav	2.1069	6.0286	17	3	2	2	
10	Spectrogram 1	1	764.222241576	765.747640851	83.811	396.819	6325.DSG_RAWD_HMS_23_20_ 0__DMY_11_ 5_11.wav	1.5254	3.8544	19	3	2	2	
11	Spectrogram 1	1	767.559579217	768.815294642	42.761	326.692	6325.DSG_RAWD_HMS_23_20_ 0__DMY_11_ 5_11.wav	1.2557	7.1917	19	3	2	2	
12	Spectrogram 1	1	981.780628008	982.707666241	49.602	389.978	6345.DSG_RAWD_HMS_ 2_40_ 0__DMY_12_ 5_11.wav	0.9270	4.3199	19	3	2	2	
13	Spectrogram 1	1	982.749804343	982.994205332	102.626	268.537	6345.DSG_RAWD_HMS_ 2_40_ 0__DMY_12_ 5_11.wav	0.2444	5.2891	18	2	2	2	
