Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.761433211	2.140473359	49.602	229.197	4251.DSG_RAWD_HMS_ 9_20_ 0__DMY_12_ 3_12.wav	1.3790	0.7614	9	3	2	2	
2	Spectrogram 1	1	7.182840168	9.010279874	47.892	265.116	4251.DSG_RAWD_HMS_ 9_20_ 0__DMY_12_ 3_12.wav	1.8274	7.1829	19	3	2	2	
3	Spectrogram 1	1	23.375892811	25.194872148	58.155	277.089	4253.DSG_RAWD_HMS_ 9_40_ 0__DMY_12_ 3_12.wav	1.8190	1.6666	19	3	2	2	
4	Spectrogram 1	1	65.669123500	67.191989922	46.182	324.981	4257.DSG_RAWD_HMS_10_20_ 0__DMY_12_ 3_12.wav	1.5229	0.5413	19	3	2	2	
5	Spectrogram 1	1	141.913761611	143.098213273	42.761	328.402	4264.DSG_RAWD_HMS_11_30_ 0__DMY_12_ 3_12.wav	1.1845	0.8034	9	2	2	2	
6	Spectrogram 1	1	156.160446026	157.666391709	42.761	324.981	4265.DSG_RAWD_HMS_11_40_ 0__DMY_12_ 3_12.wav	1.5059	4.1954	15	3	2	2	
7	Spectrogram 1	1	162.928715629	164.629249800	51.313	304.456	4266.DSG_RAWD_HMS_11_50_ 0__DMY_12_ 3_12.wav	1.7005	0.1090	15	3	2	2	
8	Spectrogram 1	1	165.898281977	167.632657624	54.734	340.375	4266.DSG_RAWD_HMS_11_50_ 0__DMY_12_ 3_12.wav	1.7344	3.0786	15	3	2	2	
9	Spectrogram 1	1	171.744376704	173.605657886	58.155	333.533	4266.DSG_RAWD_HMS_11_50_ 0__DMY_12_ 3_12.wav	1.8613	8.9247	15	3	2	2	
10	Spectrogram 1	1	177.175919242	178.487276439	59.865	350.638	4267.DSG_RAWD_HMS_12_ 0_ 0__DMY_12_ 3_12.wav	1.3114	3.5016	15	3	2	2	
11	Spectrogram 1	1	180.348557621	181.820661828	51.313	318.140	4267.DSG_RAWD_HMS_12_ 0_ 0__DMY_12_ 3_12.wav	1.4721	6.6742	15	3	2	2	
12	Spectrogram 1	1	191.270854042	193.233659652	51.313	297.614	4268.DSG_RAWD_HMS_12_10_ 0__DMY_12_ 3_12.wav	1.9628	6.7419	15	3	2	2	
13	Spectrogram 1	1	202.895363794	204.452071692	51.313	304.456	4269.DSG_RAWD_HMS_12_20_ 0__DMY_12_ 3_12.wav	1.5567	7.5118	15	3	2	2	
14	Spectrogram 1	1	208.817590665	210.018963064	39.340	364.321	4271.DSG_RAWD_HMS_12_40_ 0__DMY_12_ 3_12.wav	1.2014	2.5794	9	3	2	2	
15	Spectrogram 1	1	212.150976055	214.046098713	53.023	372.873	4271.DSG_RAWD_HMS_12_40_ 0__DMY_12_ 3_12.wav	1.8951	5.9127	15	3	2	2	
16	Spectrogram 1	1	222.582567945	223.910845880	49.602	338.665	4272.DSG_RAWD_HMS_12_50_ 0__DMY_12_ 3_12.wav	1.3283	5.4897	15	3	2	2	
17	Spectrogram 1	1	227.997185098	229.985371815	61.575	352.348	4273.DSG_RAWD_HMS_13_ 0_ 0__DMY_12_ 3_12.wav	1.9882	0.0497	15	3	2	2	
18	Spectrogram 1	1	253.170930468	254.939147591	56.444	340.375	4275.DSG_RAWD_HMS_13_20_ 0__DMY_12_ 3_12.wav	1.7682	3.5141	15	3	2	2	
19	Spectrogram 1	1	267.223557105	268.957932752	56.444	343.796	4276.DSG_RAWD_HMS_13_30_ 0__DMY_12_ 3_12.wav	1.7344	6.7121	15	3	2	2	
20	Spectrogram 1	1	286.327008369	288.061384016	51.313	338.665	4278.DSG_RAWD_HMS_13_50_ 0__DMY_12_ 3_12.wav	1.7344	4.1063	15	3	2	2	
21	Spectrogram 1	1	289.592694982	290.937893655	49.602	323.271	4278.DSG_RAWD_HMS_13_50_ 0__DMY_12_ 3_12.wav	1.3452	7.3719	15	3	2	2	
22	Spectrogram 1	1	298.019197671	299.778954425	47.892	359.190	4279.DSG_RAWD_HMS_14_ 0_ 0__DMY_12_ 3_12.wav	1.7598	4.9438	15	3	2	2	
23	Spectrogram 1	1	304.296759767	306.014214676	47.892	354.059	4280.DSG_RAWD_HMS_14_10_ 0__DMY_12_ 3_12.wav	1.7175	0.3667	15	3	2	2	
24	Spectrogram 1	1	340.515493132	341.683024056	56.444	271.958	4283.DSG_RAWD_HMS_14_40_ 0__DMY_12_ 3_12.wav	1.1675	4.0215	9	3	2	2	
25	Spectrogram 1	1	354.635795554	358.163769431	44.471	311.298	4284.DSG_RAWD_HMS_14_50_ 0__DMY_12_ 3_12.wav	3.5280	7.2872	10	2	1	2	
