Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	13.105047690	14.001846805	41.050	256.564	9502.DSG_RAWD_HMS_17_10_ 0__DMY_25_ 3_11.wav	0.8968	2.2504	19	3	2	2	
2	Spectrogram 1	1	14.069529757	14.416404887	53.023	220.645	9502.DSG_RAWD_HMS_17_10_ 0__DMY_25_ 3_11.wav	0.3469	3.2149	18	3	2	2	
3	Spectrogram 1	1	14.661755588	14.983249610	54.734	220.645	9502.DSG_RAWD_HMS_17_10_ 0__DMY_25_ 3_11.wav	0.3215	3.8071	18	3	2	2	
4	Spectrogram 1	1	15.177838098	15.516252858	71.838	208.672	9502.DSG_RAWD_HMS_17_10_ 0__DMY_25_ 3_11.wav	0.3384	4.3232	18	3	2	2	
5	Spectrogram 1	1	65.686038892	66.024453653	70.128	220.645	9507.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 3_11.wav	0.3384	0.5582	18	3	2	2	
6	Spectrogram 1	1	66.455932472	66.768966126	71.838	212.093	9507.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 3_11.wav	0.3130	1.3281	18	3	2	2	
7	Spectrogram 1	1	67.048158303	67.335810849	78.680	194.989	9507.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 3_11.wav	0.2877	1.9203	18	3	2	2	
8	Spectrogram 1	1	67.500788045	67.813821698	69.272	187.292	9507.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 3_11.wav	0.3130	2.3729	18	3	2	2	
9	Spectrogram 1	1	67.978798894	68.274911809	71.838	196.699	9507.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 3_11.wav	0.2961	2.8509	18	3	2	2	
10	Spectrogram 1	1	78.224249180	79.451002686	42.761	236.039	9508.DSG_RAWD_HMS_18_10_ 0__DMY_25_ 3_11.wav	1.2268	2.2418	19	3	2	2	
11	Spectrogram 1	1	81.363046082	81.633777890	85.521	218.935	9508.DSG_RAWD_HMS_18_10_ 0__DMY_25_ 3_11.wav	0.2707	5.3805	18	3	2	2	
12	Spectrogram 1	1	82.725165493	83.029738777	78.680	208.672	9508.DSG_RAWD_HMS_18_10_ 0__DMY_25_ 3_11.wav	0.3046	6.7427	18	3	2	2	
13	Spectrogram 1	1	236.694909746	238.590032404	39.340	413.924	9522.DSG_RAWD_HMS_20_30_ 0__DMY_25_ 3_11.wav	1.8951	8.7474	19	2	2	2	
14	Spectrogram 1	1	276.974582270	278.421305370	41.050	287.352	9526.DSG_RAWD_HMS_21_10_ 0__DMY_25_ 3_11.wav	1.4467	4.2516	9	3	2	2	
15	Spectrogram 1	1	344.005868282	344.361203781	70.128	229.197	9533.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	0.3553	6.1551	18	3	2	2	
16	Spectrogram 1	1	345.148018099	345.427210276	61.575	213.803	9533.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	0.2792	7.2972	18	3	2	2	
17	Spectrogram 1	1	345.604878025	345.850228726	61.575	206.962	9533.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	0.2454	7.7541	18	3	2	2	
18	Spectrogram 1	1	346.027896476	346.298628284	58.155	208.672	9533.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	0.2707	8.1771	18	3	2	2	
