Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	133.114946363	134.341699870	48.139	281.956	1513.DSG_RAWD_HMS_11_ 0_ 0__DMY_ 5_10_11.wav	1.2268	2.8592	9	3	2	2	
2	Spectrogram 1	1	239.605268424	240.992768941	39.543	266.483	1523.DSG_RAWD_HMS_12_40_ 0__DMY_ 5_10_11.wav	1.3875	0.8031	9	2	2	2	
3	Spectrogram 1	1	253.649437608	254.639300782	41.262	338.691	1524.DSG_RAWD_HMS_12_50_ 0__DMY_ 5_10_11.wav	0.9899	3.9926	9	2	2	2	
4	Spectrogram 1	1	632.373092093	633.616766338	53.297	293.991	1561.DSG_RAWD_HMS_19_ 0_ 0__DMY_ 5_10_11.wav	1.2437	1.9896	9	3	2	2	
5	Spectrogram 1	1	783.940125688	785.192260301	49.858	345.568	1575.DSG_RAWD_HMS_21_20_ 0__DMY_ 5_10_11.wav	1.2521	1.3203	9	1	2	2	
6	Spectrogram 1	1	802.925154869	804.295734649	41.262	300.868	1576.DSG_RAWD_HMS_21_30_ 0__DMY_ 5_10_11.wav	1.3706	9.4506	9	1	2	2	
7	Spectrogram 1	1	796.444510750	801.698399905	46.420	235.536	1576.DSG_RAWD_HMS_21_30_ 0__DMY_ 5_10_11.wav	5.2539	2.9700	10	3	2	2	
8	Spectrogram 1	1	875.973596994	877.665670796	58.454	302.587	1583.DSG_RAWD_HMS_22_40_ 0__DMY_ 5_10_11.wav	1.6921	6.2452	17	3	2	2	
9	Spectrogram 1	1	927.429400398	928.470025786	44.700	309.464	1588.DSG_RAWD_HMS_23_30_ 0__DMY_ 5_10_11.wav	1.0406	3.4278	9	3	2	2	
10	Spectrogram 1	1	1135.232293399	1136.027568086	56.735	306.026	1607.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 6_10_11.wav	0.7953	4.7211	19	3	2	2	
11	Spectrogram 1	1	1612.951904149	1615.050075663	53.297	278.518	1651.DSG_RAWD_HMS_10_ 0_ 0__DMY_ 6_10_11.wav	2.0982	2.6654	17	3	2	2	
12	Spectrogram 1	1	1658.612373734	1660.329828643	34.385	302.587	1655.DSG_RAWD_HMS_10_40_ 0__DMY_ 6_10_11.wav	1.7175	4.9073	17	3	2	2	
13	Spectrogram 1	1	1691.996899184	1693.003683096	55.016	319.779	1658.DSG_RAWD_HMS_11_10_ 0__DMY_ 6_10_11.wav	1.0068	5.7279	9	3	2	2	
14	Spectrogram 1	1	1774.146835067	1775.128237872	49.858	302.587	1666.DSG_RAWD_HMS_12_30_ 0__DMY_ 6_10_11.wav	0.9814	1.0407	9	2	2	2	
15	Spectrogram 1	1	1856.026051777	1857.015914951	41.262	288.833	1673.DSG_RAWD_HMS_13_40_ 0__DMY_ 6_10_11.wav	0.9899	6.9374	9	3	2	2	
16	Spectrogram 1	1	2015.571219698	2016.738750622	39.543	264.764	1689.DSG_RAWD_HMS_16_20_ 0__DMY_ 6_10_11.wav	1.1675	3.1202	9	3	2	2	
17	Spectrogram 1	1	1927.378234235	1928.452701100	41.262	263.044	1680.DSG_RAWD_HMS_14_50_ 0__DMY_ 6_10_11.wav	1.0745	2.3071	9	3	2	2	
18	Spectrogram 1	1	2409.302875755	2410.250437084	65.331	326.656	1726.DSG_RAWD_HMS_22_30_ 0__DMY_ 6_10_11.wav	0.9476	6.0847	19	3	2	2	
19	Spectrogram 1	1	2435.809103278	2436.672060917	58.454	373.076	1729.DSG_RAWD_HMS_23_ 0_ 0__DMY_ 6_10_11.wav	0.8630	0.0270	9	2	2	2	
20	Spectrogram 1	1	2626.335764141	2627.037974769	67.051	318.060	1747.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 7_10_11.wav	0.7022	5.7533	19	3	2	2	
