Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	440.022455142	442.617282291	47.892	424.186	8291.DSG_RAWD_HMS_15_ 0_ 0__DMY_25_ 5_11.wav	2.5948	5.2940	17	3	2	2	
2	Spectrogram 1	1	493.083511120	496.372004933	47.892	400.240	8296.DSG_RAWD_HMS_15_50_ 0__DMY_25_ 5_11.wav	3.2885	4.0818	17	3	2	2	
3	Spectrogram 1	1	500.071560472	501.835700382	54.734	330.113	8297.DSG_RAWD_HMS_16_ 0_ 0__DMY_25_ 5_11.wav	1.7641	0.2152	19	3	2	2	
4	Spectrogram 1	1	591.625936589	594.580442749	30.788	328.402	8305.DSG_RAWD_HMS_17_20_ 0__DMY_25_ 5_11.wav	2.9545	4.9324	17	3	2	2	
5	Spectrogram 1	1	605.524899731	608.385204245	54.734	307.877	8306.DSG_RAWD_HMS_17_30_ 0__DMY_25_ 5_11.wav	2.8603	7.9767	17	3	2	2	
6	Spectrogram 1	1	623.448837790	625.161594984	37.629	449.843	8308.DSG_RAWD_HMS_17_50_ 0__DMY_25_ 5_11.wav	1.7128	4.1914	19	3	2	2	
7	Spectrogram 1	1	635.335323096	636.662709921	30.788	340.375	8309.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 5_11.wav	1.3274	5.2232	19	3	2	2	
8	Spectrogram 1	1	637.681800451	638.144244894	73.548	391.688	8309.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 5_11.wav	0.4624	7.5697	19	3	2	2	
9	Spectrogram 1	1	638.127117322	638.478232547	83.811	270.248	8309.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 5_11.wav	0.3511	8.0150	18	2	2	2	
10	Spectrogram 1	1	640.250916659	641.192933115	49.602	336.954	8309.DSG_RAWD_HMS_18_ 0_ 0__DMY_25_ 5_11.wav	0.9420	10.1388	19	3	1	2	
11	Spectrogram 1	1	643.016991734	645.509053451	44.471	357.479	8310.DSG_RAWD_HMS_18_10_ 0__DMY_25_ 5_11.wav	2.4921	1.7789	17	3	2	2	
12	Spectrogram 1	1	754.337264680	755.853054797	18.815	436.159	8320.DSG_RAWD_HMS_19_50_ 0__DMY_25_ 5_11.wav	1.5158	4.5527	9	3	2	2	
13	Spectrogram 1	1	788.112739860	790.938789230	70.128	389.978	8323.DSG_RAWD_HMS_20_20_ 0__DMY_25_ 5_11.wav	2.8260	5.4929	17	3	2	2	
14	Spectrogram 1	1	791.495424496	792.505951241	58.155	376.294	8323.DSG_RAWD_HMS_20_20_ 0__DMY_25_ 5_11.wav	1.0105	8.8756	19	3	2	2	
15	Spectrogram 1	1	861.213002100	862.377676992	58.155	354.059	8330.DSG_RAWD_HMS_21_30_ 0__DMY_25_ 5_11.wav	1.1647	2.6106	19	3	2	2	
16	Spectrogram 1	1	862.591767706	864.749841770	51.313	422.476	8330.DSG_RAWD_HMS_21_30_ 0__DMY_25_ 5_11.wav	2.1581	3.9894	17	3	2	2	
17	Spectrogram 1	1	887.906245958	889.918735661	66.707	348.927	8332.DSG_RAWD_HMS_21_50_ 0__DMY_25_ 5_11.wav	2.0125	7.5946	17	3	2	2	
18	Spectrogram 1	1	901.025927420	902.010762807	44.471	393.398	8333.DSG_RAWD_HMS_22_ 0_ 0__DMY_25_ 5_11.wav	0.9848	9.8596	19	3	1	2	
19	Spectrogram 1	1	910.394681726	912.501373074	49.602	145.386	8334.DSG_RAWD_HMS_22_10_ 0__DMY_25_ 5_11.wav	2.1067	8.3737	1	3	2	2	
20	Spectrogram 1	1	925.038719550	926.237649586	68.417	302.746	8336.DSG_RAWD_HMS_22_30_ 0__DMY_25_ 5_11.wav	1.1989	1.3085	19	3	2	2	
21	Spectrogram 1	1	930.553777056	933.028711201	30.788	355.769	8336.DSG_RAWD_HMS_22_30_ 0__DMY_25_ 5_11.wav	2.4749	6.8236	17	3	2	2	
22	Spectrogram 1	1	1195.687618671	1195.987351180	88.942	244.591	8361.DSG_RAWD_HMS_ 2_40_ 0__DMY_26_ 5_11.wav	0.2997	0.5913	18	2	2	2	
23	Spectrogram 1	1	1196.124371755	1196.398412906	90.653	251.433	8361.DSG_RAWD_HMS_ 2_40_ 0__DMY_26_ 5_11.wav	0.2740	1.0280	18	2	2	2	
