Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	123.585976962	124.977659834	53.023	278.800	7762.DSG_RAWD_HMS_15_10_ 0__DMY_13_ 3_11.wav	1.3917	4.1849	9	3	2	2	
2	Spectrogram 1	1	247.556306915	249.195589808	46.182	292.483	7773.DSG_RAWD_HMS_17_ 0_ 0__DMY_13_ 3_11.wav	1.6393	8.4828	9	3	2	2	
3	Spectrogram 1	1	258.134777786	259.398391682	56.444	309.587	7774.DSG_RAWD_HMS_17_10_ 0__DMY_13_ 3_11.wav	1.2636	8.2066	9	3	2	2	
4	Spectrogram 1	1	259.441081340	260.772998690	56.444	290.773	7774.DSG_RAWD_HMS_17_10_ 0__DMY_13_ 3_11.wav	1.3319	9.5129	9	3	1	2	
5	Spectrogram 1	1	283.842385673	285.191378887	51.313	292.483	7777.DSG_RAWD_HMS_17_40_ 0__DMY_13_ 3_11.wav	1.3490	1.3503	9	3	2	2	
6	Spectrogram 1	1	340.841361229	342.156202715	44.471	292.483	7782.DSG_RAWD_HMS_18_30_ 0__DMY_13_ 3_11.wav	1.3148	4.0761	9	3	2	2	
7	Spectrogram 1	1	387.185122189	388.457274017	41.050	326.692	7786.DSG_RAWD_HMS_19_10_ 0__DMY_13_ 3_11.wav	1.2722	6.1871	9	3	2	2	
8	Spectrogram 1	1	451.356019101	452.773315768	41.050	289.062	7792.DSG_RAWD_HMS_20_10_ 0__DMY_13_ 3_11.wav	1.4173	5.2302	9	3	2	2	
9	Spectrogram 1	1	502.532232747	504.069060458	44.471	273.668	7797.DSG_RAWD_HMS_21_ 0_ 0__DMY_13_ 3_11.wav	1.5368	2.1332	9	3	2	2	
10	Spectrogram 1	1	539.424515049	543.813011959	42.761	330.113	7800.DSG_RAWD_HMS_21_30_ 0__DMY_13_ 3_11.wav	4.3885	6.4615	10	3	1	2	
11	Spectrogram 1	1	547.928259282	549.260176632	42.761	307.877	7801.DSG_RAWD_HMS_21_40_ 0__DMY_13_ 3_11.wav	1.3319	4.1106	9	3	2	2	
12	Spectrogram 1	1	589.174850751	590.523843965	34.209	299.325	7805.DSG_RAWD_HMS_22_20_ 0__DMY_13_ 3_11.wav	1.3490	1.6672	9	2	2	2	
13	Spectrogram 1	1	598.694608523	599.949684488	35.919	295.904	7806.DSG_RAWD_HMS_22_30_ 0__DMY_13_ 3_11.wav	1.2551	0.3323	9	2	2	2	
14	Spectrogram 1	1	623.010536451	624.598591753	32.498	295.904	7808.DSG_RAWD_HMS_22_50_ 0__DMY_13_ 3_11.wav	1.5881	2.9390	9	2	2	2	
15	Spectrogram 1	1	645.917716924	647.053261844	49.602	290.773	7810.DSG_RAWD_HMS_23_10_ 0__DMY_13_ 3_11.wav	1.1355	3.5941	19	3	2	2	
16	Spectrogram 1	1	648.615703350	650.195220721	41.050	261.695	7810.DSG_RAWD_HMS_23_10_ 0__DMY_13_ 3_11.wav	1.5795	6.2921	9	3	2	2	
17	Spectrogram 1	1	691.493026662	691.766240477	82.101	220.645	7814.DSG_RAWD_HMS_23_50_ 0__DMY_13_ 3_11.wav	0.2732	5.7509	18	3	2	2	
18	Spectrogram 1	1	692.133371541	692.372433630	78.680	210.383	7814.DSG_RAWD_HMS_23_50_ 0__DMY_13_ 3_11.wav	0.2391	6.3912	18	3	2	2	
19	Spectrogram 1	1	692.918861261	694.430075177	47.892	364.321	7814.DSG_RAWD_HMS_23_50_ 0__DMY_13_ 3_11.wav	1.5112	7.1767	19	2	2	2	
20	Spectrogram 1	1	700.594434423	701.858048319	23.946	366.032	7815.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_14_ 3_11.wav	1.2636	3.9976	19	2	2	2	
21	Spectrogram 1	1	701.875124183	702.216641452	37.629	236.039	7815.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_14_ 3_11.wav	0.3415	5.2783	18	2	2	2	
22	Spectrogram 1	1	702.677689765	702.976517376	46.182	229.197	7815.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_14_ 3_11.wav	0.2988	6.0809	18	2	2	2	
23	Spectrogram 1	1	945.367697115	946.503242036	47.892	389.978	7837.DSG_RAWD_HMS_ 3_40_ 0__DMY_14_ 3_11.wav	1.1355	9.6974	19	3	1	2	
24	Spectrogram 1	1	1352.968175079	1354.513540722	44.471	273.668	7875.DSG_RAWD_HMS_10_ 0_ 0__DMY_14_ 3_11.wav	1.5454	3.4646	9	3	2	2	
25	Spectrogram 1	1	1465.446563962	1469.169102197	44.471	333.533	7886.DSG_RAWD_HMS_11_50_ 0__DMY_14_ 3_11.wav	3.7225	7.1251	10	2	1	2	
26	Spectrogram 1	1	1477.544768597	1479.073058376	44.471	282.221	7887.DSG_RAWD_HMS_12_ 0_ 0__DMY_14_ 3_11.wav	1.5283	8.3687	9	2	2	2	
27	Spectrogram 1	1	1562.070061406	1562.309123495	76.969	229.197	7895.DSG_RAWD_HMS_13_20_ 0__DMY_14_ 3_11.wav	0.2391	5.7855	18	3	2	2	
28	Spectrogram 1	1	1563.145821678	1563.436111357	75.259	206.962	7895.DSG_RAWD_HMS_13_20_ 0__DMY_14_ 3_11.wav	0.2903	6.8612	18	3	2	2	
29	Spectrogram 1	1	1635.820487805	1638.057425918	53.023	285.641	7902.DSG_RAWD_HMS_14_30_ 0__DMY_14_ 3_11.wav	2.2369	3.5533	19	3	2	2	
30	Spectrogram 1	1	1789.075918849	1790.493215516	47.892	321.560	7916.DSG_RAWD_HMS_16_50_ 0__DMY_14_ 3_11.wav	1.4173	4.8438	9	3	2	2	
31	Spectrogram 1	1	1836.111242961	1838.203036235	56.444	313.008	7921.DSG_RAWD_HMS_17_40_ 0__DMY_14_ 3_11.wav	2.0918	8.4605	17	3	2	2	
32	Spectrogram 1	1	1838.715312139	1841.618208927	44.471	297.614	7922.DSG_RAWD_HMS_17_50_ 0__DMY_14_ 3_11.wav	2.9029	0.2100	17	3	2	2	
33	Spectrogram 1	1	1856.926662843	1858.472028486	39.340	242.881	7923.DSG_RAWD_HMS_18_ 0_ 0__DMY_14_ 3_11.wav	1.5454	7.5666	9	3	2	2	
34	Spectrogram 1	1	1886.484906970	1887.833900184	44.471	289.062	7926.DSG_RAWD_HMS_18_30_ 0__DMY_14_ 3_11.wav	1.3490	4.5610	9	2	2	2	
35	Spectrogram 1	1	1910.963073105	1914.745376862	51.313	270.248	7928.DSG_RAWD_HMS_18_50_ 0__DMY_14_ 3_11.wav	3.7823	7.3299	10	3	1	2	
