Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	15.170500592	16.236449347	58.155	395.109	6752.DSG_RAWD_HMS_11_ 0_ 0__DMY_ 6_ 3_11.wav	1.0659	4.3159	19	3	2	2	
2	Spectrogram 1	1	170.329383224	171.770545940	56.444	340.375	6766.DSG_RAWD_HMS_13_20_ 0__DMY_ 6_ 3_11.wav	1.4412	7.5097	9	3	2	2	
3	Spectrogram 1	1	214.058723607	215.431665603	56.444	319.850	6770.DSG_RAWD_HMS_14_ 0_ 0__DMY_ 6_ 3_11.wav	1.3729	7.8205	19	3	2	2	
4	Spectrogram 1	1	1116.061250920	1117.621799896	59.865	359.190	6855.DSG_RAWD_HMS_ 4_10_ 0__DMY_ 7_ 3_11.wav	1.5605	7.8021	17	3	2	2	
5	Spectrogram 1	1	1124.742285867	1125.740013901	64.996	316.429	6856.DSG_RAWD_HMS_ 4_20_ 0__DMY_ 7_ 3_11.wav	0.9977	5.6285	19	3	2	2	
6	Spectrogram 1	1	1147.118552340	1148.568242646	59.865	301.035	6858.DSG_RAWD_HMS_ 4_40_ 0__DMY_ 7_ 3_11.wav	1.4497	6.2954	19	3	2	2	
7	Spectrogram 1	1	1307.009825337	1314.744349498	68.417	352.348	6873.DSG_RAWD_HMS_ 7_10_ 0__DMY_ 7_ 3_11.wav	7.7345	3.0957	10	2	1	2	
8	Spectrogram 1	1	1500.218722832	1501.242033636	68.417	357.479	6891.DSG_RAWD_HMS_10_10_ 0__DMY_ 7_ 3_11.wav	1.0233	0.9210	19	3	2	2	
9	Spectrogram 1	1	1539.436987864	1541.040174790	49.602	386.557	6894.DSG_RAWD_HMS_10_40_ 0__DMY_ 7_ 3_11.wav	1.6032	7.3040	19	3	2	2	
10	Spectrogram 1	1	1589.579081035	1590.994660980	51.313	324.981	6899.DSG_RAWD_HMS_11_30_ 0__DMY_ 7_ 3_11.wav	1.4156	2.6301	9	2	2	2	
11	Spectrogram 1	1	1679.630161295	1680.849606669	59.865	330.113	6907.DSG_RAWD_HMS_12_50_ 0__DMY_ 7_ 3_11.wav	1.2194	5.8440	9	3	2	2	
12	Spectrogram 1	1	1700.275397010	1703.277108702	47.892	331.823	6909.DSG_RAWD_HMS_13_10_ 0__DMY_ 7_ 3_11.wav	3.0017	4.7800	17	3	2	2	
13	Spectrogram 1	1	1713.774538451	1717.177046875	39.340	321.560	6910.DSG_RAWD_HMS_13_20_ 0__DMY_ 7_ 3_11.wav	3.4025	7.4245	10	3	1	2	
14	Spectrogram 1	1	1831.540207676	1833.578301694	47.892	383.136	6921.DSG_RAWD_HMS_15_10_ 0__DMY_ 7_ 3_11.wav	2.0381	5.7891	19	3	2	2	
15	Spectrogram 1	1	1923.876683810	1925.155822315	44.471	330.113	6931.DSG_RAWD_HMS_16_50_ 0__DMY_ 7_ 3_11.wav	1.2791	0.1624	9	2	2	2	
16	Spectrogram 1	1	1962.344535123	1963.828335789	46.182	367.742	6934.DSG_RAWD_HMS_17_20_ 0__DMY_ 7_ 3_11.wav	1.4838	6.0663	9	2	2	2	
17	Spectrogram 1	1	1965.866429807	1967.111457953	49.602	324.981	6934.DSG_RAWD_HMS_17_20_ 0__DMY_ 7_ 3_11.wav	1.2450	9.5882	19	3	1	2	
18	Spectrogram 1	1	1979.075615340	1980.192729634	44.471	360.900	6936.DSG_RAWD_HMS_17_40_ 0__DMY_ 7_ 3_11.wav	1.1171	1.0880	9	3	2	2	
19	Spectrogram 1	1	2089.481972862	2090.846387268	51.313	309.587	6946.DSG_RAWD_HMS_19_20_ 0__DMY_ 7_ 3_11.wav	1.3644	2.6766	9	2	2	2	
20	Spectrogram 1	1	2137.185137810	2138.336362465	51.313	348.927	6950.DSG_RAWD_HMS_20_ 0_ 0__DMY_ 7_ 3_11.wav	1.1512	6.9612	9	2	2	2	
21	Spectrogram 1	1	2313.978547378	2315.351489374	44.471	311.298	6966.DSG_RAWD_HMS_22_40_ 0__DMY_ 7_ 3_11.wav	1.3729	8.9948	9	2	2	2	
22	Spectrogram 1	1	2545.520248288	2546.876135103	76.969	335.244	6988.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 8_ 3_11.wav	1.3559	1.4630	19	3	2	2	
