Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	80.048028613	81.485851823	30.788	338.665	0758.DSG_RAWD_HMS_ 2_10_ 0__DMY_16_ 2_12.wav	1.4378	4.0655	9	2	2	2	
2	Spectrogram 1	1	280.163299776	281.668785254	37.629	271.958	0776.DSG_RAWD_HMS_ 5_10_ 0__DMY_16_ 2_12.wav	1.5055	7.7117	9	3	2	2	
3	Spectrogram 1	1	306.737535045	309.833083837	34.209	261.695	0779.DSG_RAWD_HMS_ 5_40_ 0__DMY_16_ 2_12.wav	3.0955	1.7220	17	3	2	2	
4	Spectrogram 1	1	318.240077666	319.847056547	44.471	311.298	0780.DSG_RAWD_HMS_ 5_50_ 0__DMY_16_ 2_12.wav	1.6070	2.3699	17	3	2	2	
5	Spectrogram 1	1	363.624382488	365.958730758	56.444	331.823	0784.DSG_RAWD_HMS_ 6_30_ 0__DMY_16_ 2_12.wav	2.3343	4.3356	17	3	2	2	
6	Spectrogram 1	1	463.271081224	467.838284361	42.761	251.433	0793.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_16_ 2_12.wav	4.5672	6.2906	10	3	1	2	
7	Spectrogram 1	1	620.712156421	623.714669594	42.761	304.456	0808.DSG_RAWD_HMS_10_30_ 0__DMY_16_ 2_12.wav	3.0025	0.3692	17	3	2	2	
8	Spectrogram 1	1	647.015751330	648.656561345	41.050	304.456	0810.DSG_RAWD_HMS_10_50_ 0__DMY_16_ 2_12.wav	1.6408	4.9636	9	3	2	2	
9	Spectrogram 1	1	652.927720073	654.247134312	42.761	324.981	0811.DSG_RAWD_HMS_11_ 0_ 0__DMY_16_ 2_12.wav	1.3194	0.0209	9	3	2	2	
10	Spectrogram 1	1	876.584664005	878.352340775	63.286	263.406	0832.DSG_RAWD_HMS_14_30_ 0__DMY_16_ 2_12.wav	1.7677	5.7708	19	3	2	2	
