Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	292.426244961	293.886202846	54.734	301.035	2279.DSG_RAWD_HMS_ 8_10_ 0__DMY_ 2_ 8_11.wav	1.4600	8.3059	19	3	2	2	
2	Spectrogram 1	1	546.149113776	547.357354785	37.629	336.954	2303.DSG_RAWD_HMS_12_10_ 0__DMY_ 2_ 8_11.wav	1.2082	1.5174	9	3	2	2	
3	Spectrogram 1	1	575.329763771	576.630300968	44.471	278.800	2305.DSG_RAWD_HMS_12_30_ 0__DMY_ 2_ 8_11.wav	1.3005	8.9887	9	2	2	2	
4	Spectrogram 1	1	584.592084162	586.773630428	44.471	236.039	2306.DSG_RAWD_HMS_12_40_ 0__DMY_ 2_ 8_11.wav	2.1815	7.3964	9	2	2	2	
5	Spectrogram 1	1	700.081217161	701.608299547	37.629	309.587	2318.DSG_RAWD_HMS_14_40_ 0__DMY_ 2_ 8_11.wav	1.5271	3.4844	19	3	2	2	
6	Spectrogram 1	1	729.227833734	730.301825742	54.734	268.537	2321.DSG_RAWD_HMS_15_10_ 0__DMY_ 2_ 8_11.wav	1.0740	0.0671	9	3	2	2	
7	Spectrogram 1	1	745.547435504	746.722114262	35.919	336.954	2322.DSG_RAWD_HMS_15_20_ 0__DMY_ 2_ 8_11.wav	1.1747	5.5321	9	2	2	2	
8	Spectrogram 1	1	868.527659309	869.467402316	39.340	230.908	2333.DSG_RAWD_HMS_17_10_ 0__DMY_ 2_ 8_11.wav	0.9397	9.1112	9	3	2	2	
9	Spectrogram 1	1	870.281286884	871.229420453	29.077	261.695	2334.DSG_RAWD_HMS_17_20_ 0__DMY_ 2_ 8_11.wav	0.9481	0.0102	9	3	1	2	
10	Spectrogram 1	1	912.206076696	913.170991390	49.602	224.066	2337.DSG_RAWD_HMS_17_50_ 0__DMY_ 2_ 8_11.wav	0.9649	9.3711	9	3	2	2	
11	Spectrogram 1	1	1023.826953220	1024.968069728	37.629	342.086	2348.DSG_RAWD_HMS_19_40_ 0__DMY_ 2_ 8_11.wav	1.1411	1.5908	9	3	2	2	
12	Spectrogram 1	1	1177.381350581	1178.388218088	41.050	248.012	2362.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 2_ 8_11.wav	1.0069	3.1802	9	3	2	2	
13	Spectrogram 1	1	1449.537441808	1450.796026192	44.471	389.978	2388.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 3_ 8_11.wav	1.2586	3.9702	17	3	2	2	
14	Spectrogram 1	1	1748.708736964	1750.034445849	46.182	321.560	2416.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_ 3_ 8_11.wav	1.3257	9.7948	9	3	2	2	
15	Spectrogram 1	1	1938.178590402	1940.276231042	53.023	437.870	2434.DSG_RAWD_HMS_10_ 0_ 0__DMY_ 3_ 8_11.wav	2.0976	1.9814	9	1	2	2	
16	Spectrogram 1	1	1954.474282665	1955.875506613	44.471	313.008	2435.DSG_RAWD_HMS_10_10_ 0__DMY_ 3_ 8_11.wav	1.4012	7.4225	9	2	2	2	
17	Spectrogram 1	1	2214.825533295	2216.629504245	42.761	254.854	2461.DSG_RAWD_HMS_14_30_ 0__DMY_ 3_ 8_11.wav	1.8040	7.2623	9	2	2	2	
18	Spectrogram 1	1	2314.354006038	2315.520294234	37.629	342.086	2470.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 3_ 8_11.wav	1.1663	8.8275	9	1	2	2	
19	Spectrogram 1	1	2511.991876124	2512.839322942	29.077	304.456	2489.DSG_RAWD_HMS_19_10_ 0__DMY_ 3_ 8_11.wav	0.8474	0.2272	9	3	2	2	
20	Spectrogram 1	1	2522.656232431	2523.302305748	30.788	330.113	2490.DSG_RAWD_HMS_19_20_ 0__DMY_ 3_ 8_11.wav	0.6461	0.0369	9	1	1	2	
21	Spectrogram 1	1	2552.373539834	2553.606952530	29.077	350.638	2492.DSG_RAWD_HMS_19_40_ 0__DMY_ 3_ 8_11.wav	1.2334	8.0449	9	1	2	2	
