Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	45.535932017	47.042798112	30.788	283.931	0256.DSG_RAWD_HMS_22_40_ 0__DMY_30_ 3_11.wav	1.5069	0.7605	9	3	2	2	
2	Spectrogram 1	1	81.412738249	82.936535424	37.629	266.827	0259.DSG_RAWD_HMS_23_10_ 0__DMY_30_ 3_11.wav	1.5238	4.0734	9	3	2	2	
3	Spectrogram 1	1	104.845269150	106.275945386	44.471	246.302	0261.DSG_RAWD_HMS_23_30_ 0__DMY_30_ 3_11.wav	1.4307	5.7966	9	3	2	2	
4	Spectrogram 1	1	172.179891022	172.569305856	53.023	201.830	0267.DSG_RAWD_HMS_ 0_30_ 0__DMY_31_ 3_11.wav	0.3894	7.7320	18	3	2	2	
5	Spectrogram 1	1	173.271945664	173.559774019	56.444	208.672	0267.DSG_RAWD_HMS_ 0_30_ 0__DMY_31_ 3_11.wav	0.2878	8.8241	18	3	2	2	
6	Spectrogram 1	1	174.059240871	174.423259085	46.182	191.568	0267.DSG_RAWD_HMS_ 0_30_ 0__DMY_31_ 3_11.wav	0.3640	9.6114	18	3	2	2	
7	Spectrogram 1	1	174.804208378	175.168226592	47.892	193.278	0267.DSG_RAWD_HMS_ 0_30_ 0__DMY_31_ 3_11.wav	0.3640	10.3564	18	3	2	2	
8	Spectrogram 1	1	453.979791201	454.843276266	53.023	261.695	0293.DSG_RAWD_HMS_ 4_50_ 0__DMY_31_ 3_11.wav	0.8635	7.3112	19	3	2	2	
9	Spectrogram 1	1	808.024467849	809.429747465	39.340	271.958	0327.DSG_RAWD_HMS_10_30_ 0__DMY_31_ 3_11.wav	1.4053	2.0671	9	2	2	2	
10	Spectrogram 1	1	1307.955372469	1309.589221662	44.471	295.904	0373.DSG_RAWD_HMS_18_10_ 0__DMY_31_ 3_11.wav	1.6338	2.4130	9	3	2	2	
11	Spectrogram 1	1	1332.209070068	1333.707470623	44.471	259.985	0375.DSG_RAWD_HMS_18_30_ 0__DMY_31_ 3_11.wav	1.4984	4.9575	9	3	2	2	
12	Spectrogram 1	1	1551.542086010	1552.718796050	54.734	287.352	0395.DSG_RAWD_HMS_21_50_ 0__DMY_31_ 3_11.wav	1.1767	7.1976	17	3	2	2	
13	Spectrogram 1	1	1667.604296473	1669.034972709	39.340	294.194	0406.DSG_RAWD_HMS_23_40_ 0__DMY_31_ 3_11.wav	1.4307	2.7732	9	3	2	2	
14	Spectrogram 1	1	2198.815243131	2203.048013060	29.077	400.240	0457.DSG_RAWD_HMS_ 8_10_ 0__DMY_ 1_ 4_11.wav	4.2328	0.7498	17	1	2	2	
15	Spectrogram 1	1	2256.143670106	2257.675932821	35.919	283.931	0462.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_ 1_ 4_11.wav	1.5323	3.2623	9	3	2	2	
16	Spectrogram 1	1	2374.567678049	2375.930629966	42.761	311.298	0473.DSG_RAWD_HMS_10_50_ 0__DMY_ 1_ 4_11.wav	1.3630	2.2852	9	2	2	2	
17	Spectrogram 1	1	2633.379446069	2634.683139207	47.892	289.062	0498.DSG_RAWD_HMS_15_ 0_ 0__DMY_ 1_ 4_11.wav	1.3037	0.3141	9	3	2	2	
