Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	57.074194068	58.540450047	49.602	261.695	3756.DSG_RAWD_HMS_ 3_10_ 0__DMY_24_ 4_11.wav	1.4663	2.8010	19	3	2	2	
2	Spectrogram 1	1	105.511027114	106.825601439	64.996	301.035	3760.DSG_RAWD_HMS_ 3_50_ 0__DMY_24_ 4_11.wav	1.3146	7.8192	17	3	2	2	
3	Spectrogram 1	1	102.468961215	103.387477892	56.444	343.796	3760.DSG_RAWD_HMS_ 3_50_ 0__DMY_24_ 4_11.wav	0.9185	4.7772	19	3	2	2	
4	Spectrogram 1	1	179.135297517	181.267267417	64.996	319.850	3768.DSG_RAWD_HMS_ 5_10_ 0__DMY_24_ 4_11.wav	2.1320	5.4610	17	3	2	2	
5	Spectrogram 1	1	191.252939389	192.095615239	63.286	371.163	3769.DSG_RAWD_HMS_ 5_20_ 0__DMY_24_ 4_11.wav	0.8427	6.7240	19	3	2	2	
6	Spectrogram 1	1	288.674327024	291.059099678	42.761	360.900	3778.DSG_RAWD_HMS_ 6_50_ 0__DMY_24_ 4_11.wav	2.3848	6.1822	17	3	2	2	
7	Spectrogram 1	1	660.731197288	662.163746233	42.761	287.352	3812.DSG_RAWD_HMS_12_30_ 0__DMY_24_ 4_11.wav	1.4325	7.2816	9	3	2	2	
8	Spectrogram 1	1	670.978097412	672.992092693	58.155	335.244	3813.DSG_RAWD_HMS_12_40_ 0__DMY_24_ 4_11.wav	2.0140	6.6738	19	3	2	2	
9	Spectrogram 1	1	811.906802510	813.314071179	56.444	338.665	3826.DSG_RAWD_HMS_14_50_ 0__DMY_24_ 4_11.wav	1.4073	6.2208	19	3	2	2	
10	Spectrogram 1	1	855.380318850	855.616268088	63.286	188.147	3830.DSG_RAWD_HMS_15_30_ 0__DMY_24_ 4_11.wav	0.2359	6.2758	18	3	2	2	
11	Spectrogram 1	1	857.175218410	857.478581716	70.128	205.251	3830.DSG_RAWD_HMS_15_30_ 0__DMY_24_ 4_11.wav	0.3034	8.0707	18	3	2	2	
12	Spectrogram 1	1	858.085308328	858.456085702	68.417	196.699	3830.DSG_RAWD_HMS_15_30_ 0__DMY_24_ 4_11.wav	0.3708	8.9808	18	3	2	2	
13	Spectrogram 1	1	860.916680790	862.374510010	56.444	246.302	3831.DSG_RAWD_HMS_15_40_ 0__DMY_24_ 4_11.wav	1.4578	0.9575	18	3	2	2	
14	Spectrogram 1	1	888.623782108	888.952425690	73.548	196.699	3833.DSG_RAWD_HMS_16_ 0_ 0__DMY_24_ 4_11.wav	0.3286	6.9553	18	3	2	2	
15	Spectrogram 1	1	1198.961830646	1199.989895183	49.602	386.557	3865.DSG_RAWD_HMS_21_20_ 0__DMY_24_ 4_11.wav	1.0281	2.5087	19	3	2	2	
16	Spectrogram 1	1	1237.362437309	1239.528114243	53.023	369.452	3868.DSG_RAWD_HMS_21_50_ 0__DMY_24_ 4_11.wav	2.1657	8.3454	17	3	2	2	
