Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	146.854380935	148.052707705	41.050	261.695	6764.DSG_RAWD_HMS_ 0_30_ 0__DMY_15_ 5_11.wav	1.1983	5.7440	19	3	2	2	
2	Spectrogram 1	1	335.564538860	335.787085260	61.575	249.722	6782.DSG_RAWD_HMS_ 3_30_ 0__DMY_15_ 5_11.wav	0.2225	9.9252	18	3	2	2	
3	Spectrogram 1	1	334.682912736	335.521741475	42.761	342.086	6782.DSG_RAWD_HMS_ 3_30_ 0__DMY_15_ 5_11.wav	0.8388	9.0436	19	3	2	2	
4	Spectrogram 1	1	336.052429045	336.240737537	70.128	241.170	6782.DSG_RAWD_HMS_ 3_30_ 0__DMY_15_ 5_11.wav	0.1883	10.4131	18	3	2	2	
5	Spectrogram 1	1	489.283724350	490.208147858	56.444	354.059	6797.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_15_ 5_11.wav	0.9244	0.8248	19	3	2	2	
6	Spectrogram 1	1	490.242385766	492.998537338	49.602	408.792	6797.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_15_ 5_11.wav	2.7562	1.7834	17	3	2	2	
7	Spectrogram 1	1	501.335436618	503.115807819	54.734	400.240	6798.DSG_RAWD_HMS_ 6_10_ 0__DMY_15_ 5_11.wav	1.7804	2.0218	19	3	2	2	
8	Spectrogram 1	1	513.626802655	515.013437918	56.444	389.978	6799.DSG_RAWD_HMS_ 6_20_ 0__DMY_15_ 5_11.wav	1.3866	3.4585	19	3	2	2	
9	Spectrogram 1	1	558.957627620	560.019002759	47.892	446.422	6803.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_15_ 5_11.wav	1.0614	5.3707	19	3	2	2	
10	Spectrogram 1	1	666.138994001	667.217488094	56.444	446.422	6813.DSG_RAWD_HMS_ 8_40_ 0__DMY_15_ 5_11.wav	1.0785	2.9202	19	3	2	2	
11	Spectrogram 1	1	667.414356064	668.373017480	44.471	496.024	6813.DSG_RAWD_HMS_ 8_40_ 0__DMY_15_ 5_11.wav	0.9587	4.1956	19	3	2	2	
12	Spectrogram 1	1	991.603594113	999.889167782	41.050	425.897	6843.DSG_RAWD_HMS_13_40_ 0__DMY_15_ 5_11.wav	8.2856	2.4742	10	2	1	2	
13	Spectrogram 1	1	1083.891496806	1086.450780408	47.892	383.136	6851.DSG_RAWD_HMS_15_ 0_ 0__DMY_15_ 5_11.wav	2.5593	7.6535	17	3	2	2	
14	Spectrogram 1	1	1098.185754263	1106.890742301	51.313	417.344	6853.DSG_RAWD_HMS_15_20_ 0__DMY_15_ 5_11.wav	8.7050	0.2385	10	2	2	2	
15	Spectrogram 1	1	1320.838151083	1323.097852993	42.761	331.823	6873.DSG_RAWD_HMS_18_40_ 0__DMY_15_ 5_11.wav	2.2597	5.7980	17	3	2	2	
16	Spectrogram 1	1	1611.525642176	1613.365929716	42.761	311.298	6900.DSG_RAWD_HMS_23_10_ 0__DMY_15_ 5_11.wav	1.8403	2.0533	19	3	2	2	
17	Spectrogram 1	1	1639.960134506	1641.594994600	47.892	379.715	6902.DSG_RAWD_HMS_23_30_ 0__DMY_15_ 5_11.wav	1.6349	8.7785	9	1	2	2	
18	Spectrogram 1	1	1646.730664042	1648.142977735	44.471	401.951	6903.DSG_RAWD_HMS_23_40_ 0__DMY_15_ 5_11.wav	1.4123	4.6944	9	2	2	2	
19	Spectrogram 1	1	2536.586378624	2538.606415180	41.050	378.005	6986.DSG_RAWD_HMS_13_30_ 0__DMY_16_ 5_11.wav	2.0200	4.1979	17	3	2	2	
20	Spectrogram 1	1	2555.913564357	2557.137569558	44.471	268.537	6988.DSG_RAWD_HMS_13_50_ 0__DMY_16_ 5_11.wav	1.2240	1.8158	9	3	2	2	
