Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	12.000421960	13.439124213	44.471	301.035	9502.DSG_RAWD_HMS_14_20_ 0__DMY_25_ 3_11.wav	1.4387	1.1458	9	3	2	2	
2	Spectrogram 1	1	43.440147652	44.997331268	42.761	283.931	9505.DSG_RAWD_HMS_14_50_ 0__DMY_25_ 3_11.wav	1.5572	0.0216	17	3	1	2	
3	Spectrogram 1	1	124.531904266	125.835199249	37.629	266.827	9512.DSG_RAWD_HMS_16_ 0_ 0__DMY_25_ 3_11.wav	1.3033	5.1308	9	3	2	2	
4	Spectrogram 1	1	130.692935094	131.513841674	51.313	345.506	9513.DSG_RAWD_HMS_16_10_ 0__DMY_25_ 3_11.wav	0.8209	0.4372	9	3	2	2	
5	Spectrogram 1	1	140.526833944	141.863980745	41.050	253.143	9513.DSG_RAWD_HMS_16_10_ 0__DMY_25_ 3_11.wav	1.3371	10.2711	9	3	2	2	
6	Spectrogram 1	1	157.232643682	158.984475250	23.946	379.715	9515.DSG_RAWD_HMS_16_30_ 0__DMY_25_ 3_11.wav	1.7518	4.4536	19	3	2	2	
7	Spectrogram 1	1	168.708359733	170.206302668	54.734	321.560	9516.DSG_RAWD_HMS_16_40_ 0__DMY_25_ 3_11.wav	1.4979	5.0746	19	3	2	2	
8	Spectrogram 1	1	208.763406432	209.127313473	22.236	227.487	9520.DSG_RAWD_HMS_17_20_ 0__DMY_25_ 3_11.wav	0.3639	1.7111	18	3	2	2	
9	Spectrogram 1	1	209.652016648	209.888979372	68.417	217.224	9520.DSG_RAWD_HMS_17_20_ 0__DMY_25_ 3_11.wav	0.2370	2.5997	18	3	2	2	
10	Spectrogram 1	1	210.075164369	210.337515957	73.548	196.699	9520.DSG_RAWD_HMS_17_20_ 0__DMY_25_ 3_11.wav	0.2624	3.0229	18	3	2	2	
11	Spectrogram 1	1	210.498312091	210.760663679	76.969	193.278	9520.DSG_RAWD_HMS_17_20_ 0__DMY_25_ 3_11.wav	0.2624	3.4460	18	3	2	2	
12	Spectrogram 1	1	211.082255947	211.327681626	83.811	210.383	9520.DSG_RAWD_HMS_17_20_ 0__DMY_25_ 3_11.wav	0.2454	4.0299	18	3	2	2	
13	Spectrogram 1	1	211.505403669	211.742366393	80.390	217.224	9520.DSG_RAWD_HMS_17_20_ 0__DMY_25_ 3_11.wav	0.2370	4.4531	18	3	2	2	
14	Spectrogram 1	1	313.145082485	314.338359060	59.865	307.877	9529.DSG_RAWD_HMS_18_50_ 0__DMY_25_ 3_11.wav	1.1933	8.4010	19	3	2	2	
15	Spectrogram 1	1	318.620573716	319.543035749	66.707	304.456	9530.DSG_RAWD_HMS_19_ 0_ 0__DMY_25_ 3_11.wav	0.9225	3.0218	19	3	2	2	
16	Spectrogram 1	1	319.568424613	319.915405744	49.602	218.935	9530.DSG_RAWD_HMS_19_ 0_ 0__DMY_25_ 3_11.wav	0.3470	3.9697	18	3	2	2	
17	Spectrogram 1	1	336.900474080	337.213603394	70.128	224.066	9531.DSG_RAWD_HMS_19_10_ 0__DMY_25_ 3_11.wav	0.3131	10.4471	18	2	2	2	
18	Spectrogram 1	1	355.163472874	356.415990130	32.498	311.298	9533.DSG_RAWD_HMS_19_30_ 0__DMY_25_ 3_11.wav	1.2525	7.0007	19	3	2	2	
19	Spectrogram 1	1	378.791977213	380.526882872	20.525	348.927	9535.DSG_RAWD_HMS_19_50_ 0__DMY_25_ 3_11.wav	1.7349	8.9200	19	3	2	2	
20	Spectrogram 1	1	402.479720875	408.640737605	41.050	289.062	9538.DSG_RAWD_HMS_20_20_ 0__DMY_25_ 3_11.wav	6.1610	0.0438	10	3	1	2	
21	Spectrogram 1	1	462.651154968	463.861357452	47.892	386.557	9543.DSG_RAWD_HMS_21_10_ 0__DMY_25_ 3_11.wav	1.2102	5.9420	19	3	2	2	
22	Spectrogram 1	1	494.505621790	495.013399056	64.996	229.197	9546.DSG_RAWD_HMS_21_40_ 0__DMY_25_ 3_11.wav	0.5078	5.2325	18	2	2	2	
23	Spectrogram 1	1	495.309602461	495.631194730	78.680	208.672	9546.DSG_RAWD_HMS_21_40_ 0__DMY_25_ 3_11.wav	0.3216	6.0365	18	3	2	2	
24	Spectrogram 1	1	505.016583975	506.658397135	27.367	318.140	9547.DSG_RAWD_HMS_21_50_ 0__DMY_25_ 3_11.wav	1.6418	4.8888	19	3	2	2	
25	Spectrogram 1	1	517.220116112	519.361243584	37.629	345.506	9548.DSG_RAWD_HMS_22_ 0_ 0__DMY_25_ 3_11.wav	2.1411	6.2377	19	3	2	2	
27	Spectrogram 1	1	533.130407526	533.621258883	64.996	234.329	9550.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	0.4909	0.4387	18	2	2	2	
28	Spectrogram 1	1	534.924553866	535.246146134	58.155	210.383	9550.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	0.3216	2.2329	18	2	2	2	
29	Spectrogram 1	1	535.728534537	536.016274988	32.498	217.224	9550.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	0.2877	3.0369	18	2	2	2	
30	Spectrogram 1	1	540.865503824	542.371909713	42.761	350.638	9550.DSG_RAWD_HMS_22_20_ 0__DMY_25_ 3_11.wav	1.5064	8.1738	9	3	2	2	
31	Spectrogram 1	1	815.489730765	815.794397125	49.602	217.224	9576.DSG_RAWD_HMS_ 2_40_ 0__DMY_26_ 3_11.wav	0.3047	0.0346	18	3	2	2	
32	Spectrogram 1	1	816.014433940	816.302174391	56.444	198.410	9576.DSG_RAWD_HMS_ 2_40_ 0__DMY_26_ 3_11.wav	0.2877	0.5593	18	3	2	2	
33	Spectrogram 1	1	816.699933249	817.038451427	53.023	196.699	9576.DSG_RAWD_HMS_ 2_40_ 0__DMY_26_ 3_11.wav	0.3385	1.2448	18	3	2	2	
34	Spectrogram 1	1	885.832727120	891.409814092	30.788	331.823	9582.DSG_RAWD_HMS_ 3_40_ 0__DMY_26_ 3_11.wav	5.5771	5.2497	10	2	1	2	
35	Spectrogram 1	1	1123.597770603	1124.697954679	35.919	311.298	9604.DSG_RAWD_HMS_ 7_20_ 0__DMY_26_ 3_11.wav	1.1002	3.6699	19	3	2	2	
36	Spectrogram 1	1	1124.774121269	1125.104176492	51.313	256.564	9604.DSG_RAWD_HMS_ 7_20_ 0__DMY_26_ 3_11.wav	0.3301	4.8462	18	2	2	2	
37	Spectrogram 1	1	1125.349602171	1125.671194439	54.734	229.197	9604.DSG_RAWD_HMS_ 7_20_ 0__DMY_26_ 3_11.wav	0.3216	5.4217	18	3	2	2	
38	Spectrogram 1	1	1214.481010054	1215.860471626	53.023	304.456	9613.DSG_RAWD_HMS_ 8_50_ 0__DMY_26_ 3_11.wav	1.3795	7.1732	19	3	2	2	
