Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1.482654461	3.740332845	44.471	297.614	3001.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 3_ 3_12.wav	2.2577	1.4826	23	3	2	2	
2	Spectrogram 1	1	4.026754729	5.972738709	53.023	294.194	3001.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 3_ 3_12.wav	1.9460	4.0268	23	3	2	2	
3	Spectrogram 1	1	6.090677132	7.665997497	71.838	290.773	3001.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 3_ 3_12.wav	1.5753	6.0907	23	3	2	2	
4	Spectrogram 1	1	12.779416930	14.649583353	49.602	268.537	3002.DSG_RAWD_HMS_16_10_ 0__DMY_ 3_ 3_12.wav	1.8702	1.9248	23	3	2	2	
5	Spectrogram 1	1	14.733825083	16.570294813	58.155	263.406	3002.DSG_RAWD_HMS_16_10_ 0__DMY_ 3_ 3_12.wav	1.8365	3.8792	23	3	2	2	
6	Spectrogram 1	1	19.746167264	21.666878724	58.155	261.695	3002.DSG_RAWD_HMS_16_10_ 0__DMY_ 3_ 3_12.wav	1.9207	8.8915	23	3	2	2	
7	Spectrogram 1	1	23.646559397	25.373514877	54.734	259.985	3003.DSG_RAWD_HMS_16_20_ 0__DMY_ 3_ 3_12.wav	1.7270	1.9373	23	3	2	2	
8	Spectrogram 1	1	25.449317797	27.420574296	49.602	259.985	3003.DSG_RAWD_HMS_16_20_ 0__DMY_ 3_ 3_12.wav	1.9713	3.7400	23	3	2	2	
9	Spectrogram 1	1	28.212427784	29.627688860	44.471	256.564	3003.DSG_RAWD_HMS_16_20_ 0__DMY_ 3_ 3_12.wav	1.4153	6.5031	9	2	2	2	
10	Spectrogram 1	1	29.711930591	30.916587340	56.444	249.722	3003.DSG_RAWD_HMS_16_20_ 0__DMY_ 3_ 3_12.wav	1.2047	8.0027	23	3	2	2	
