Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	27.056082705	30.965217879	51.313	345.506	2253.DSG_RAWD_HMS_14_20_ 0__DMY_10_10_11.wav	3.9091	5.3468	10	2	2	2	
2	Spectrogram 1	1	184.865816552	186.229855208	59.865	316.429	2268.DSG_RAWD_HMS_16_50_ 0__DMY_10_10_11.wav	1.3640	0.0655	9	3	2	2	
3	Spectrogram 1	1	214.417106645	215.772827993	59.865	316.429	2270.DSG_RAWD_HMS_17_10_ 0__DMY_10_10_11.wav	1.3557	7.9075	9	2	2		
4	Spectrogram 1	1	289.314200795	290.728143305	51.313	282.221	2277.DSG_RAWD_HMS_18_20_ 0__DMY_10_10_11.wav	1.4139	6.8221	9	3	2	2	
5	Spectrogram 1	1	311.762529855	313.026760805	49.602	340.375	2279.DSG_RAWD_HMS_18_40_ 0__DMY_10_10_11.wav	1.2642	7.5612	9	2	2	2	
6	Spectrogram 1	1	529.801706392	531.090889268	47.892	333.533	2299.DSG_RAWD_HMS_22_ 0_ 0__DMY_10_10_11.wav	1.2892	7.9647	9	2	2	2	
7	Spectrogram 1	1	949.909383936	950.940730237	54.734	297.614	2339.DSG_RAWD_HMS_ 4_40_ 0__DMY_11_10_11.wav	1.0313	4.4699	9	3	2	2	
8	Spectrogram 1	1	1252.690480259	1253.705191942	32.498	270.248	2367.DSG_RAWD_HMS_ 9_20_ 0__DMY_11_10_11.wav	1.0147	3.3209	9	3	2	2	
9	Spectrogram 1	1	1627.835319449	1629.132819634	54.734	314.719	2403.DSG_RAWD_HMS_15_20_ 0__DMY_11_10_11.wav	1.2975	8.8651	9	2	2	2	
10	Spectrogram 1	1	1635.171171549	1636.310642865	46.182	266.827	2404.DSG_RAWD_HMS_15_30_ 0__DMY_11_10_11.wav	1.1395	5.3464	9	3	2	2	
11	Spectrogram 1	1	1777.986678976	1781.172208277	56.444	140.255	2417.DSG_RAWD_HMS_17_40_ 0__DMY_11_10_11.wav	3.1855	7.0515	2	3	2	2	
12	Spectrogram 1	1	1912.601980496	1919.555250720	58.155	311.298	2432.DSG_RAWD_HMS_20_10_ 0__DMY_11_10_11.wav	6.9533	0.0136	10	2	1	2	
13	Spectrogram 1	1	2013.765117194	2015.054300071	47.892	336.954	2441.DSG_RAWD_HMS_21_40_ 0__DMY_11_10_11.wav	1.2892	3.4850	9	2	2	2	
14	Spectrogram 1	1	2046.801374638	2048.414932561	46.182	324.981	2444.DSG_RAWD_HMS_22_10_ 0__DMY_11_10_11.wav	1.6136	3.9573	9	2	2	2	
15	Spectrogram 1	1	2057.763532592	2058.769926966	51.313	270.248	2445.DSG_RAWD_HMS_22_20_ 0__DMY_11_10_11.wav	1.0064	4.0649	9	3	2	2	
16	Spectrogram 1	1	2097.752967692	2100.306381518	51.313	331.823	2449.DSG_RAWD_HMS_23_ 0_ 0__DMY_11_10_11.wav	2.5534	0.6357	17	3	2	2	
17	Spectrogram 1	1	2282.848105534	2284.037480704	49.602	333.533	2467.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_12_10_11.wav	1.1894	0.6591	9	3	2	2	
18	Spectrogram 1	1	2465.010686722	2466.233331127	39.340	307.877	2485.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_12_10_11.wav	1.2226	8.8760	9	3	2	2	
