Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	152.998813544	159.689352989	34.209	350.638	7517.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_20_ 5_11.wav	6.6905	0.7624	10	2	2	2	
2	Spectrogram 1	1	174.861841932	177.774094507	49.602	282.221	7519.DSG_RAWD_HMS_ 6_20_ 0__DMY_20_ 5_11.wav	2.9123	0.9162	17	3	2	2	
3	Spectrogram 1	1	178.818429979	180.049557161	35.919	448.132	7519.DSG_RAWD_HMS_ 6_20_ 0__DMY_20_ 5_11.wav	1.2311	4.8727	19	3	2	2	
4	Spectrogram 1	1	510.483009226	511.688664811	42.761	145.386	7550.DSG_RAWD_HMS_11_30_ 0__DMY_20_ 5_11.wav	1.2057	0.0434	1	2	1	2	
5	Spectrogram 1	1	684.343030465	686.618493118	56.444	324.981	7566.DSG_RAWD_HMS_14_10_ 0__DMY_20_ 5_11.wav	2.2755	0.2291	17	3	2	2	
6	Spectrogram 1	1	766.369821664	767.524534055	64.996	371.163	7573.DSG_RAWD_HMS_15_20_ 0__DMY_20_ 5_11.wav	1.1547	6.0020	19	3	2	2	
7	Spectrogram 1	1	824.563762153	825.429796446	59.865	319.850	7578.DSG_RAWD_HMS_16_10_ 0__DMY_20_ 5_11.wav	0.8660	9.9227	19	3	2	2	
8	Spectrogram 1	1	816.599664323	817.737395650	56.444	311.298	7578.DSG_RAWD_HMS_16_10_ 0__DMY_20_ 5_11.wav	1.1377	1.9586	19	3	2	2	
9	Spectrogram 1	1	831.525976197	832.808046572	51.313	350.638	7579.DSG_RAWD_HMS_16_20_ 0__DMY_20_ 5_11.wav	1.2821	6.0303	9	2	2	2	
10	Spectrogram 1	1	1000.045567575	1002.635179924	35.919	314.719	7595.DSG_RAWD_HMS_19_ 0_ 0__DMY_20_ 5_11.wav	2.5896	0.8756	17	3	2	2	
11	Spectrogram 1	1	1061.898859535	1064.293189641	64.996	379.715	7600.DSG_RAWD_HMS_19_50_ 0__DMY_20_ 5_11.wav	2.3943	8.4556	17	3	1	2	
12	Spectrogram 1	1	1298.112998943	1298.427148638	53.023	248.012	7622.DSG_RAWD_HMS_23_30_ 0__DMY_20_ 5_11.wav	0.3141	5.8676	18	2	2	2	
13	Spectrogram 1	1	1298.622430881	1298.868656317	71.838	254.854	7622.DSG_RAWD_HMS_23_30_ 0__DMY_20_ 5_11.wav	0.2462	6.3770	18	2	2	2	
14	Spectrogram 1	1	1311.010058418	1313.837405671	47.892	379.715	7623.DSG_RAWD_HMS_23_40_ 0__DMY_20_ 5_11.wav	2.8273	7.9100	17	3	2	2	
15	Spectrogram 1	1	1344.725815161	1346.500336409	32.498	379.715	7626.DSG_RAWD_HMS_ 0_10_ 0__DMY_21_ 5_11.wav	1.7745	9.0618	17	3	1	2	
16	Spectrogram 1	1	1869.371264127	1870.857107278	78.680	299.325	7677.DSG_RAWD_HMS_ 8_40_ 0__DMY_21_ 5_11.wav	1.4858	0.4729	19	3	2	2	
17	Spectrogram 1	1	1882.871166302	1885.562665038	49.602	424.186	7678.DSG_RAWD_HMS_ 8_50_ 0__DMY_21_ 5_11.wav	2.6915	3.1181	17	3	2	2	
18	Spectrogram 1	1	1980.669076312	1981.917184559	41.050	348.927	7687.DSG_RAWD_HMS_10_20_ 0__DMY_21_ 5_11.wav	1.2481	2.9529	19	3	2	2	
19	Spectrogram 1	1	2099.612545386	2099.935185613	100.915	248.012	7698.DSG_RAWD_HMS_12_10_ 0__DMY_21_ 5_11.wav	0.3226	2.4953	18	2	2	2	
20	Spectrogram 1	1	2177.147820829	2178.548758657	42.761	299.325	7705.DSG_RAWD_HMS_13_20_ 0__DMY_21_ 5_11.wav	1.4009	4.0480	19	3	2	2	
21	Spectrogram 1	1	2317.843953098	2319.754322863	42.761	531.943	7718.DSG_RAWD_HMS_15_30_ 0__DMY_21_ 5_11.wav	1.9104	3.6338	9	2	2	2	
22	Spectrogram 1	1	2364.019545581	2366.515762074	41.050	316.429	7722.DSG_RAWD_HMS_16_10_ 0__DMY_21_ 5_11.wav	2.4962	6.3908	17	3	2	2	
23	Spectrogram 1	1	2488.728055628	2490.103521859	66.707	340.375	7734.DSG_RAWD_HMS_18_10_ 0__DMY_21_ 5_11.wav	1.3755	0.8436	19	3	2	2	
