Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	26.806682070	27.750575544	51.313	259.985	8503.DSG_RAWD_HMS_13_30_ 0__DMY_14_ 9_11.wav	0.9439	5.0974	9	3	2	2	
2	Spectrogram 1	1	266.183963740	267.431251545	42.761	318.140	8525.DSG_RAWD_HMS_17_10_ 0__DMY_14_ 9_11.wav	1.2473	3.7730	9	2	2	2	
3	Spectrogram 1	1	367.778542762	369.034258187	32.498	347.217	8534.DSG_RAWD_HMS_18_40_ 0__DMY_14_ 9_11.wav	1.2557	7.6757	9	2	2	2	
4	Spectrogram 1	1	386.277109518	387.347417297	37.629	236.039	8536.DSG_RAWD_HMS_19_ 0_ 0__DMY_14_ 9_11.wav	1.0703	4.4650	9	3	2	2	
5	Spectrogram 1	1	650.473589332	651.838863822	42.761	364.321	8560.DSG_RAWD_HMS_23_ 0_ 0__DMY_14_ 9_11.wav	1.3653	7.6073	9	1	2	2	
6	Spectrogram 1	1	918.614360504	925.078345278	32.498	205.251	8585.DSG_RAWD_HMS_ 3_10_ 0__DMY_15_ 9_11.wav	6.4640	4.3819	10	3	2	2	
7	Spectrogram 1	1	937.517464169	939.506382561	37.629	290.773	8587.DSG_RAWD_HMS_ 3_30_ 0__DMY_15_ 9_11.wav	1.9889	1.5758	9	1	2	2	
8	Spectrogram 1	1	951.620505378	953.853824759	30.788	249.722	8588.DSG_RAWD_HMS_ 3_40_ 0__DMY_15_ 9_11.wav	2.2333	4.8242	9	2	2	2	
9	Spectrogram 1	1	1115.503373747	1117.391160695	32.498	307.877	8604.DSG_RAWD_HMS_ 6_20_ 0__DMY_15_ 9_11.wav	1.8878	5.6160	17	3	2	2	
10	Spectrogram 1	1	1235.840829621	1237.829748013	42.761	277.089	8615.DSG_RAWD_HMS_ 8_10_ 0__DMY_15_ 9_11.wav	1.9889	6.5523	17	3	2	2	
11	Spectrogram 1	1	1753.037672680	1754.647348158	44.471	323.271	8664.DSG_RAWD_HMS_16_20_ 0__DMY_15_ 9_11.wav	1.6097	1.9122	19	3	2	2	
12	Spectrogram 1	1	2008.747783172	2009.927650014	47.892	311.298	8688.DSG_RAWD_HMS_20_20_ 0__DMY_15_ 9_11.wav	1.1799	7.4228	9	2	2	2	
13	Spectrogram 1	1	2114.969157542	2116.359714893	34.209	364.321	8699.DSG_RAWD_HMS_22_10_ 0__DMY_15_ 9_11.wav	1.3906	5.0977	9	1	2	2	
14	Spectrogram 1	1	2121.247707652	2122.267449709	41.050	302.746	8700.DSG_RAWD_HMS_22_20_ 0__DMY_15_ 9_11.wav	1.0197	0.5216	9	2	2	2	
15	Spectrogram 1	1	2189.778301340	2190.772760536	29.077	319.850	8707.DSG_RAWD_HMS_23_30_ 0__DMY_15_ 9_11.wav	0.9945	3.9243	9	1	2	2	
16	Spectrogram 1	1	2363.327662727	2368.485366354	49.602	237.749	8724.DSG_RAWD_HMS_ 2_20_ 0__DMY_16_ 9_11.wav	5.1577	3.5280	10	2	2	2	
