Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	81.154063302	87.090558675	35.919	299.325	6758.DSG_RAWD_HMS_21_10_ 0__DMY_10_11_11.wav	5.9365	4.9002	10	2	1	2	
2	Spectrogram 1	1	157.416845715	158.771370011	32.498	359.190	6767.DSG_RAWD_HMS_22_40_ 0__DMY_10_11_11.wav	1.3545	5.1805	9	2	2	2	
3	Spectrogram 1	1	170.962034588	172.107527357	29.077	316.429	6768.DSG_RAWD_HMS_22_50_ 0__DMY_10_11_11.wav	1.1455	7.8710	9	1	2	2	
4	Spectrogram 1	1	249.950623096	251.748294230	59.865	302.746	6776.DSG_RAWD_HMS_ 0_10_ 0__DMY_11_11_11.wav	1.7977	0.0225	17	3	1	2	
5	Spectrogram 1	1	278.186502736	279.440691899	35.919	302.746	6778.DSG_RAWD_HMS_ 0_30_ 0__DMY_11_11_11.wav	1.2542	6.5490	19	3	2	2	
6	Spectrogram 1	1	338.061301451	339.591412230	53.023	283.931	6784.DSG_RAWD_HMS_ 1_30_ 0__DMY_11_11_11.wav	1.5301	1.2959	17	3	2	2	
7	Spectrogram 1	1	781.557836786	783.439120531	51.313	306.167	6824.DSG_RAWD_HMS_ 8_10_ 0__DMY_11_11_11.wav	1.8813	8.4358	17	3	2	2	
8	Spectrogram 1	1	1410.924461337	1412.462933377	41.050	369.452	6884.DSG_RAWD_HMS_18_10_ 0__DMY_11_11_11.wav	1.5385	7.4190	9	1	2	2	
9	Spectrogram 1	1	2121.880334679	2122.950576099	54.734	253.143	6953.DSG_RAWD_HMS_ 5_40_ 0__DMY_12_11_11.wav	1.0702	0.3401	19	3	2	2	
10	Spectrogram 1	1	2238.937556984	2240.526196591	63.286	347.217	6963.DSG_RAWD_HMS_ 7_20_ 0__DMY_12_11_11.wav	1.5886	8.8509	17	3	2	2	
11	Spectrogram 1	1	2627.467242511	2628.796683024	44.471	309.587	7000.DSG_RAWD_HMS_13_30_ 0__DMY_12_11_11.wav	1.3294	5.7993	9	3	2	2	
