Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	37.564817321	39.263008237	44.471	307.877	2004.DSG_RAWD_HMS_23_10_ 0__DMY_11_ 4_11.wav	1.6982	5.0009	19	3	2	2	
2	Spectrogram 1	1	686.629897437	688.268352994	49.602	388.267	2064.DSG_RAWD_HMS_ 9_10_ 0__DMY_12_ 4_11.wav	1.6385	2.5160	19	3	2	2	
3	Spectrogram 1	1	703.620284825	703.918961619	47.892	230.908	2065.DSG_RAWD_HMS_ 9_20_ 0__DMY_12_ 4_11.wav	0.2987	8.6517	18	3	2	2	
4	Spectrogram 1	1	703.987230601	704.243239281	59.865	220.645	2065.DSG_RAWD_HMS_ 9_20_ 0__DMY_12_ 4_11.wav	0.2560	9.0186	18	3	2	2	
5	Spectrogram 1	1	704.874727361	705.173404155	78.680	201.830	2065.DSG_RAWD_HMS_ 9_20_ 0__DMY_12_ 4_11.wav	0.2987	9.9061	18	3	2	2	
6	Spectrogram 1	1	725.270024534	726.285525634	35.919	359.190	2067.DSG_RAWD_HMS_ 9_40_ 0__DMY_12_ 4_11.wav	1.0155	8.5922	19	3	2	2	
7	Spectrogram 1	1	726.404996352	726.661005033	90.653	236.039	2067.DSG_RAWD_HMS_ 9_40_ 0__DMY_12_ 4_11.wav	0.2560	9.7271	18	2	2	2	
8	Spectrogram 1	1	727.087686167	727.420497452	97.494	237.749	2067.DSG_RAWD_HMS_ 9_40_ 0__DMY_12_ 4_11.wav	0.3328	10.4098	18	2	2	2	
9	Spectrogram 1	1	826.862508932	827.109983990	82.101	236.039	2077.DSG_RAWD_HMS_11_20_ 0__DMY_12_ 4_11.wav	0.2475	1.3668	18	2	2	2	
10	Spectrogram 1	1	827.323324557	827.587866860	80.390	222.356	2077.DSG_RAWD_HMS_11_20_ 0__DMY_12_ 4_11.wav	0.2645	1.8276	18	2	2	2	
11	Spectrogram 1	1	827.664669465	827.886543655	78.680	225.776	2077.DSG_RAWD_HMS_11_20_ 0__DMY_12_ 4_11.wav	0.2219	2.1690	18	3	2	2	
12	Spectrogram 1	1	849.340008081	850.526181635	54.734	345.506	2079.DSG_RAWD_HMS_11_40_ 0__DMY_12_ 4_11.wav	1.1862	1.8637	19	3	2	2	
13	Spectrogram 1	1	893.177094946	896.308934473	42.761	350.638	2084.DSG_RAWD_HMS_12_30_ 0__DMY_12_ 4_11.wav	3.1318	2.0108	17	3	2	2	
14	Spectrogram 1	1	904.774255341	906.361509161	44.471	331.823	2085.DSG_RAWD_HMS_12_40_ 0__DMY_12_ 4_11.wav	1.5873	2.7533	9	2	2	2	
15	Spectrogram 1	1	995.537604681	996.979786915	42.761	359.190	2093.DSG_RAWD_HMS_14_ 0_ 0__DMY_12_ 4_11.wav	1.4422	6.6795	9	2	2	2	
16	Spectrogram 1	1	1108.897806760	1111.517628926	49.602	364.321	2105.DSG_RAWD_HMS_16_ 0_ 0__DMY_12_ 4_11.wav	2.6198	0.0959	17	3	2	2	
17	Spectrogram 1	1	1307.269546911	1308.285048011	35.919	319.850	2123.DSG_RAWD_HMS_19_ 0_ 0__DMY_12_ 4_11.wav	1.0155	2.8127	19	3	2	2	
18	Spectrogram 1	1	1308.327716124	1308.643460164	39.340	230.908	2123.DSG_RAWD_HMS_19_ 0_ 0__DMY_12_ 4_11.wav	0.3157	3.8709	18	2	2	2	
19	Spectrogram 1	1	1309.334683602	1309.633360396	66.707	229.197	2123.DSG_RAWD_HMS_19_ 0_ 0__DMY_12_ 4_11.wav	0.2987	4.8778	18	2	2	2	
20	Spectrogram 1	1	1310.102709644	1310.367251947	47.892	230.908	2123.DSG_RAWD_HMS_19_ 0_ 0__DMY_12_ 4_11.wav	0.2645	5.6458	18	2	2	2	
21	Spectrogram 1	1	1329.166722370	1330.788110681	47.892	314.719	2125.DSG_RAWD_HMS_19_20_ 0__DMY_12_ 4_11.wav	1.6214	3.0006	19	3	2	2	
22	Spectrogram 1	1	1486.048360597	1487.635614417	29.077	326.692	2139.DSG_RAWD_HMS_21_40_ 0__DMY_12_ 4_11.wav	1.5873	7.9172	9	2	2	2	
23	Spectrogram 1	1	1501.391772254	1502.851021734	25.656	318.140	2141.DSG_RAWD_HMS_22_ 0_ 0__DMY_12_ 4_11.wav	1.4592	1.5513	9	3	2	2	
24	Spectrogram 1	1	1549.828471455	1552.525096225	25.656	427.607	2145.DSG_RAWD_HMS_22_40_ 0__DMY_12_ 4_11.wav	2.6966	6.2981	17	3	2	2	
25	Spectrogram 1	1	1563.354226657	1565.206022781	25.656	352.348	2146.DSG_RAWD_HMS_22_50_ 0__DMY_12_ 4_11.wav	1.8518	8.9692	17	3	1	2	
26	Spectrogram 1	1	1814.301738951	1814.617482990	76.969	230.908	2170.DSG_RAWD_HMS_ 2_50_ 0__DMY_13_ 4_11.wav	0.3157	8.6316	18	2	2	2	
