Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	166.163436917	168.557322990	37.883	271.768	0588.DSG_RAWD_HMS_21_50_ 0__DMY_14_ 2_12.wav	2.3939	3.3438	17	3	2	2	
2	Spectrogram 1	1	184.820445140	186.266547747	49.412	321.180	0670.DSG_RAWD_HMS_11_30_ 0__DMY_15_ 2_12.wav	1.4461	0.2915	9	2	2	2	
3	Spectrogram 1	1	286.063118497	289.013949493	51.059	309.651	1107.DSG_RAWD_HMS_12_20_ 0__DMY_18_ 2_12.wav	2.9508	3.2997	17	3	2	2	
4	Spectrogram 1	1	304.998505594	312.795734518	37.883	288.239	1194.DSG_RAWD_HMS_ 2_50_ 0__DMY_19_ 2_12.wav	7.7972	0.5257	17	3	2	2	
5	Spectrogram 1	1	457.360964901	459.197906051	39.530	261.886	2094.DSG_RAWD_HMS_ 8_50_ 0__DMY_25_ 2_12.wav	1.8369	0.9231	9	3	2	2	
6	Spectrogram 1	1	528.564165177	530.205687055	49.412	339.298	2251.DSG_RAWD_HMS_11_ 0_ 0__DMY_26_ 2_12.wav	1.6415	6.9985	9	3	2	2	
7	Spectrogram 1	1	582.766352583	585.336116001	67.530	263.533	2404.DSG_RAWD_HMS_12_30_ 0__DMY_27_ 2_12.wav	2.5698	6.9275	17	3	2	2	
8	Spectrogram 1	1	589.019769264	591.667700389	59.295	240.473	2407.DSG_RAWD_HMS_13_ 0_ 0__DMY_27_ 2_12.wav	2.6479	1.7835	17	3	2	2	
9	Spectrogram 1	1	631.834252483	633.290126054	47.765	258.591	2602.DSG_RAWD_HMS_21_30_ 0__DMY_28_ 2_12.wav	1.4559	1.1794	9	3	2	2	
10	Spectrogram 1	1	636.279886328	637.471943882	51.059	228.944	2602.DSG_RAWD_HMS_21_30_ 0__DMY_28_ 2_12.wav	1.1921	5.6251	9	3	2	2	
11	Spectrogram 1	1	732.876682078	734.215304086	44.471	364.004	2929.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_ 3_ 3_12.wav	1.3386	4.5301	9	2	2	2	
12	Spectrogram 1	1	833.264611691	838.511619124	56.001	321.180	3325.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 5_ 3_12.wav	5.2470	5.5980	10	2	1	2	
13	Spectrogram 1	1	931.981706534	933.261702761	52.707	312.945	3613.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 7_ 3_12.wav	1.2800	6.6233	9	2	2	2	
14	Spectrogram 1	1	1110.231239668	1111.481923004	46.118	278.356	4187.DSG_RAWD_HMS_22_40_ 0__DMY_11_ 3_12.wav	1.2507	0.0725	9	3	2	2	
15	Spectrogram 1	1	1113.553367279	1114.764966761	57.648	314.592	4187.DSG_RAWD_HMS_22_40_ 0__DMY_11_ 3_12.wav	1.2116	3.3947	9	3	2	2	
16	Spectrogram 1	1	1134.892200050	1136.142883386	54.354	268.474	4302.DSG_RAWD_HMS_17_50_ 0__DMY_12_ 3_12.wav	1.2507	3.0242	9	3	2	2	
17	Spectrogram 1	1	1184.448517739	1185.572178549	49.412	319.533	4711.DSG_RAWD_HMS_14_ 0_ 0__DMY_15_ 3_12.wav	1.1237	9.1619	9	3	2	2	
18	Spectrogram 1	1	1192.137956909	1195.860694027	52.707	306.357	4886.DSG_RAWD_HMS_19_10_ 0__DMY_16_ 3_12.wav	3.7227	5.9967	17	3	2	2	
19	Spectrogram 1	1	1240.712345861	1245.627140533	28.000	248.709	4998.DSG_RAWD_HMS_13_50_ 0__DMY_17_ 3_12.wav	4.9148	0.0265	10	3	1	1	
20	Spectrogram 1	1	1244.650044177	1247.522707464	24.706	273.415	4998.DSG_RAWD_HMS_13_50_ 0__DMY_17_ 3_12.wav	2.8727	3.9642	17	3	2	1	
21	Spectrogram 1	1	1260.112028807	1261.753550686	49.412	342.592	5082.DSG_RAWD_HMS_ 3_50_ 0__DMY_18_ 3_12.wav	1.6415	8.5716	9	2	2	2	
22	Spectrogram 1	1	1270.117031764	1271.563134372	74.119	324.474	5123.DSG_RAWD_HMS_10_40_ 0__DMY_18_ 3_12.wav	1.4461	7.7219	9	2	2	2	
23	Spectrogram 1	1	1350.074519063	1351.520621671	42.824	281.650	5752.DSG_RAWD_HMS_19_30_ 0__DMY_22_ 3_12.wav	1.4461	0.5709	9	2	2	2	
24	Spectrogram 1	1	1421.341096528	1422.953305516	37.883	303.062	5983.DSG_RAWD_HMS_10_ 0_ 0__DMY_24_ 3_12.wav	1.6122	6.7096	9	1	2	2	
25	Spectrogram 1	1	1430.667249383	1432.269687407	36.236	303.062	6156.DSG_RAWD_HMS_14_50_ 0__DMY_25_ 3_12.wav	1.6024	5.1811	9	2	2	2	
26	Spectrogram 1	1	1639.992213807	1641.330835815	32.942	248.709	7072.DSG_RAWD_HMS_23_30_ 0__DMY_31_ 3_12.wav	1.3386	7.9964	9	3	2	2	
27	Spectrogram 1	1	1673.876524249	1675.351939747	34.589	278.356	7216.DSG_RAWD_HMS_23_30_ 0__DMY_ 1_ 4_12.wav	1.4754	9.3168	9	3	2	2	
28	Spectrogram 1	1	1677.335445351	1678.566586760	41.177	255.297	7322.DSG_RAWD_HMS_17_10_ 0__DMY_ 2_ 4_12.wav	1.2311	1.9211	9	3	2	2	
29	Spectrogram 1	1	1698.791399295	1698.947734712	4.941	186.120	7491.DSG_RAWD_HMS_21_20_ 0__DMY_ 3_ 4_12.wav	0.1563	1.6677	3	3	2	2	
30	Spectrogram 1	1	1709.202104918	1710.472330181	44.471	271.768	7509.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 4_ 4_12.wav	1.2702	1.2239	9	3	2	2	
31	Spectrogram 1	1	1725.250216973	1726.803800180	42.824	252.003	7541.DSG_RAWD_HMS_ 5_40_ 0__DMY_ 4_ 4_12.wav	1.5536	6.4173	9	3	2	2	
32	Spectrogram 1	1	1830.821256313	1832.013313868	31.294	270.121	8003.DSG_RAWD_HMS_10_40_ 0__DMY_ 7_ 4_12.wav	1.1921	2.8992	9	2	2	2	
33	Spectrogram 1	1	1921.438531517	1923.001885687	52.707	298.121	8352.DSG_RAWD_HMS_20_50_ 0__DMY_ 9_ 4_12.wav	1.5634	6.6793	9	3	2	2	
34	Spectrogram 1	1	2105.306303505	2108.706598825	59.295	255.297	9476.DSG_RAWD_HMS_16_10_ 0__DMY_17_ 4_12.wav	3.4003	5.7467	17	3	2	2	
35	Spectrogram 1	1	2116.058838275	2118.325701822	39.530	294.827	9591.DSG_RAWD_HMS_11_20_ 0__DMY_18_ 4_12.wav	2.2669	5.6446	19	3	2	2	
