Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	90.653000058	91.554478790	54.734	348.927	9009.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_22_ 3_11.wav	0.9015	3.8158	19	3	2	2	
2	Spectrogram 1	1	100.704033431	102.136289361	44.471	338.665	9010.DSG_RAWD_HMS_ 7_10_ 0__DMY_22_ 3_11.wav	1.4323	3.0123	9	3	2	2	
3	Spectrogram 1	1	256.389709877	257.265913504	70.128	360.900	9025.DSG_RAWD_HMS_ 9_40_ 0__DMY_22_ 3_11.wav	0.8762	6.7329	19	3	2	2	
4	Spectrogram 1	1	338.457650204	338.786226565	78.680	210.383	9033.DSG_RAWD_HMS_11_ 0_ 0__DMY_22_ 3_11.wav	0.3286	0.6069	18	3	2	2	
5	Spectrogram 1	1	338.921027123	339.266453553	73.548	203.541	9033.DSG_RAWD_HMS_11_ 0_ 0__DMY_22_ 3_11.wav	0.3454	1.0702	18	3	2	2	
6	Spectrogram 1	1	418.149816237	424.628668061	46.182	251.433	9040.DSG_RAWD_HMS_12_10_ 0__DMY_22_ 3_11.wav	6.4789	4.3165	10	3	1	2	
7	Spectrogram 1	1	431.242287263	432.286991589	35.919	348.927	9041.DSG_RAWD_HMS_12_20_ 0__DMY_22_ 3_11.wav	1.0447	6.5543	19	3	2	2	
8	Spectrogram 1	1	583.204116591	585.074474334	41.050	268.537	9055.DSG_RAWD_HMS_14_40_ 0__DMY_22_ 3_11.wav	1.8704	6.2798	9	3	2	2	
9	Spectrogram 1	1	657.470480849	659.079662511	54.734	280.510	9062.DSG_RAWD_HMS_15_50_ 0__DMY_22_ 3_11.wav	1.6092	4.5636	19	3	2	2	
10	Spectrogram 1	1	670.453406700	670.790408095	78.680	215.514	9063.DSG_RAWD_HMS_16_ 0_ 0__DMY_22_ 3_11.wav	0.3370	6.6919	18	3	2	2	
11	Spectrogram 1	1	671.009459002	671.270635083	75.259	212.093	9063.DSG_RAWD_HMS_16_ 0_ 0__DMY_22_ 3_11.wav	0.2612	7.2480	18	3	2	2	
12	Spectrogram 1	1	671.961487944	672.256364165	80.390	194.989	9063.DSG_RAWD_HMS_16_ 0_ 0__DMY_22_ 3_11.wav	0.2949	8.2000	18	3	2	2	
13	Spectrogram 1	1	680.445462742	682.239995172	39.340	299.325	9064.DSG_RAWD_HMS_16_10_ 0__DMY_22_ 3_11.wav	1.7945	5.8293	19	3	2	2	
14	Spectrogram 1	1	704.667377051	707.119062202	37.629	362.611	9066.DSG_RAWD_HMS_16_30_ 0__DMY_22_ 3_11.wav	2.4517	8.3419	17	3	2	2	
15	Spectrogram 1	1	718.256922988	719.512253186	51.313	258.275	9068.DSG_RAWD_HMS_16_50_ 0__DMY_22_ 3_11.wav	1.2553	0.2222	9	3	2	2	
16	Spectrogram 1	1	805.177748140	808.050685035	53.023	372.873	9076.DSG_RAWD_HMS_18_10_ 0__DMY_22_ 3_11.wav	2.8729	0.3059	17	3	2	2	
17	Spectrogram 1	1	867.185822366	868.736028784	37.629	307.877	9081.DSG_RAWD_HMS_19_ 0_ 0__DMY_22_ 3_11.wav	1.5502	8.0407	9	2	2	2	
18	Spectrogram 1	1	901.652541767	901.947417988	47.892	222.356	9084.DSG_RAWD_HMS_19_30_ 0__DMY_22_ 3_11.wav	0.2949	9.9435	18	3	2	2	
19	Spectrogram 1	1	902.132768755	902.436070011	41.050	201.830	9084.DSG_RAWD_HMS_19_30_ 0__DMY_22_ 3_11.wav	0.3033	10.4237	18	3	2	2	
20	Spectrogram 1	1	908.207193740	909.546774287	37.629	248.012	9085.DSG_RAWD_HMS_19_40_ 0__DMY_22_ 3_11.wav	1.3396	5.6435	9	3	2	2	
21	Spectrogram 1	1	957.544054702	958.681434411	46.182	280.510	9090.DSG_RAWD_HMS_20_30_ 0__DMY_22_ 3_11.wav	1.1374	0.7072	19	3	2	2	
22	Spectrogram 1	1	959.245911748	959.650313422	51.313	232.618	9090.DSG_RAWD_HMS_20_30_ 0__DMY_22_ 3_11.wav	0.4044	2.4090	18	2	2	2	
23	Spectrogram 1	1	976.660403408	977.924158640	44.471	282.221	9093.DSG_RAWD_HMS_21_ 0_ 0__DMY_22_ 3_11.wav	1.2638	8.9689	9	3	2	2	
24	Spectrogram 1	1	1024.303839133	1025.685544854	42.761	256.564	9098.DSG_RAWD_HMS_21_50_ 0__DMY_22_ 3_11.wav	1.3817	2.3391	19	3	2	2	
25	Spectrogram 1	1	1034.759267496	1038.457857809	20.525	477.209	9099.DSG_RAWD_HMS_22_ 0_ 0__DMY_22_ 3_11.wav	3.6986	1.9398	19	1	2	2	
26	Spectrogram 1	1	1059.242328516	1061.441262620	41.050	292.483	9101.DSG_RAWD_HMS_22_20_ 0__DMY_22_ 3_11.wav	2.1989	4.7137	17	3	2	2	
27	Spectrogram 1	1	1063.682306564	1064.946061796	42.761	316.429	9101.DSG_RAWD_HMS_22_20_ 0__DMY_22_ 3_11.wav	1.2638	9.1536	19	3	2	2	
28	Spectrogram 1	1	1108.907690642	1110.188295944	54.734	292.483	9106.DSG_RAWD_HMS_23_10_ 0__DMY_22_ 3_11.wav	1.2806	0.1058	9	2	2	2	
29	Spectrogram 1	1	1114.973715757	1116.397546652	44.471	292.483	9106.DSG_RAWD_HMS_23_10_ 0__DMY_22_ 3_11.wav	1.4238	6.1718	9	3	2	2	
30	Spectrogram 1	1	1117.998280080	1119.000859231	37.629	263.406	9106.DSG_RAWD_HMS_23_10_ 0__DMY_22_ 3_11.wav	1.0026	9.1964	19	3	2	2	
31	Spectrogram 1	1	1125.555493752	1126.785548845	29.077	338.665	9107.DSG_RAWD_HMS_23_20_ 0__DMY_22_ 3_11.wav	1.2301	5.8990	9	2	2	2	
32	Spectrogram 1	1	1131.874269913	1133.053774796	41.050	280.510	9108.DSG_RAWD_HMS_23_30_ 0__DMY_22_ 3_11.wav	1.1795	1.3631	19	3	2	2	
33	Spectrogram 1	1	1149.398255175	1149.684706361	70.128	212.093	9109.DSG_RAWD_HMS_23_40_ 0__DMY_22_ 3_11.wav	0.2865	8.0324	18	3	2	2	
34	Spectrogram 1	1	1151.386563407	1153.256921151	37.629	263.406	9109.DSG_RAWD_HMS_23_40_ 0__DMY_22_ 3_11.wav	1.8704	10.0207	17	3	2	2	
35	Spectrogram 1	1	1153.391689739	1155.422123145	44.471	290.773	9110.DSG_RAWD_HMS_23_50_ 0__DMY_22_ 3_11.wav	2.0304	0.0857	17	3	2	2	
36	Spectrogram 1	1	1155.683299226	1157.107130121	44.471	319.850	9110.DSG_RAWD_HMS_23_50_ 0__DMY_22_ 3_11.wav	1.4238	2.3774	19	3	2	2	
37	Spectrogram 1	1	1698.995132421	1700.671714363	37.629	271.958	9162.DSG_RAWD_HMS_ 8_30_ 0__DMY_23_ 3_11.wav	1.6766	2.6856	9	3	2	2	
38	Spectrogram 1	1	1728.052998090	1728.406849555	70.128	189.857	9164.DSG_RAWD_HMS_ 8_50_ 0__DMY_23_ 3_11.wav	0.3539	10.0342	18	3	2	2	
39	Spectrogram 1	1	1767.633696243	1769.630429510	53.023	324.981	9168.DSG_RAWD_HMS_ 9_30_ 0__DMY_23_ 3_11.wav	1.9967	6.1963	19	3	2	2	
40	Spectrogram 1	1	1770.624583626	1772.107389765	39.340	319.850	9168.DSG_RAWD_HMS_ 9_30_ 0__DMY_23_ 3_11.wav	1.4828	9.1872	9	3	2	2	
41	Spectrogram 1	1	2069.687106561	2070.992986968	37.629	261.695	9197.DSG_RAWD_HMS_14_20_ 0__DMY_23_ 3_11.wav	1.3059	3.5056	9	3	2	2	
42	Spectrogram 1	1	2088.028321054	2090.892832913	54.734	324.981	9199.DSG_RAWD_HMS_14_40_ 0__DMY_23_ 3_11.wav	2.8645	0.1375	17	3	2	2	
43	Spectrogram 1	1	2131.509730533	2139.960040519	37.629	348.927	9203.DSG_RAWD_HMS_15_20_ 0__DMY_23_ 3_11.wav	8.4503	0.2003	10	2	2	2	
44	Spectrogram 1	1	2446.376942382	2447.733372998	39.340	304.456	9232.DSG_RAWD_HMS_20_10_ 0__DMY_23_ 3_11.wav	1.3564	0.0115	19	3	2	2	
45	Spectrogram 1	1	2489.951038225	2490.186939201	71.838	206.962	9236.DSG_RAWD_HMS_20_50_ 0__DMY_23_ 3_11.wav	0.2359	0.1670	18	3	2	2	
46	Spectrogram 1	1	2547.519048770	2548.934454630	42.761	287.352	9241.DSG_RAWD_HMS_21_40_ 0__DMY_23_ 3_11.wav	1.4154	3.4618	9	2	2	2	
47	Spectrogram 1	1	2545.859316898	2547.249447654	53.023	285.641	9241.DSG_RAWD_HMS_21_40_ 0__DMY_23_ 3_11.wav	1.3901	1.8021	9	3	2	2	
48	Spectrogram 1	1	2555.421690324	2555.741841649	51.313	224.066	9242.DSG_RAWD_HMS_21_50_ 0__DMY_23_ 3_11.wav	0.3202	0.5098	18	1	2	2	
49	Spectrogram 1	1	2555.952467521	2556.238918707	63.286	220.645	9242.DSG_RAWD_HMS_21_50_ 0__DMY_23_ 3_11.wav	0.2865	1.0406	18	1	2	2	
50	Spectrogram 1	1	2556.516944858	2556.794971009	47.892	229.197	9242.DSG_RAWD_HMS_21_50_ 0__DMY_23_ 3_11.wav	0.2780	1.6051	18	1	2	2	
51	Spectrogram 1	1	2557.014021916	2557.233072823	58.155	218.935	9242.DSG_RAWD_HMS_21_50_ 0__DMY_23_ 3_11.wav	0.2191	2.1022	18	1	2	2	
52	Spectrogram 1	1	2557.443698695	2557.721724846	47.892	229.197	9242.DSG_RAWD_HMS_21_50_ 0__DMY_23_ 3_11.wav	0.2780	2.5318	18	1	2	2	
53	Spectrogram 1	1	2557.839675335	2558.109276451	44.471	210.383	9242.DSG_RAWD_HMS_21_50_ 0__DMY_23_ 3_11.wav	0.2696	2.9278	18	1	2	2	
54	Spectrogram 1	1	2581.530751497	2581.893027997	58.155	225.776	9244.DSG_RAWD_HMS_22_10_ 0__DMY_23_ 3_11.wav	0.3623	4.9096	18	2	2	2	
55	Spectrogram 1	1	2594.100833671	2595.667890159	34.209	304.456	9245.DSG_RAWD_HMS_22_20_ 0__DMY_23_ 3_11.wav	1.5671	6.6250	9	2	2	2	
56	Spectrogram 1	1	2618.289017925	2620.033000146	23.946	458.395	9247.DSG_RAWD_HMS_22_40_ 0__DMY_23_ 3_11.wav	1.7440	8.8325	19	1	2	2	
