Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1.828793606	3.101364272	35.919	263.406	4001.DSG_RAWD_HMS_14_40_ 0__DMY_10_ 3_12.wav	1.2726	1.8288	9	3	2	2	
2	Spectrogram 1	1	6.860082929	8.301206001	47.892	280.510	4001.DSG_RAWD_HMS_14_40_ 0__DMY_10_ 3_12.wav	1.4411	6.8601	15	3	2	2	
3	Spectrogram 1	1	8.452878569	9.927712122	47.892	278.800	4001.DSG_RAWD_HMS_14_40_ 0__DMY_10_ 3_12.wav	1.4748	8.4529	15	3	2	2	
4	Spectrogram 1	1	11.748052239	13.231313412	51.313	295.904	4002.DSG_RAWD_HMS_14_50_ 0__DMY_10_ 3_12.wav	1.4833	0.8934	15	3	2	2	
5	Spectrogram 1	1	16.602325833	20.377899729	35.919	259.985	4002.DSG_RAWD_HMS_14_50_ 0__DMY_10_ 3_12.wav	3.7756	5.7477	10	3	2	2	
6	Spectrogram 1	1	23.386536761	30.558441641	37.629	352.348	4003.DSG_RAWD_HMS_15_ 0_ 0__DMY_10_ 3_12.wav	7.1719	1.6772	10	2	2	2	
7	Spectrogram 1	1	36.659987489	38.396077272	56.444	331.823	4004.DSG_RAWD_HMS_15_10_ 0__DMY_10_ 3_12.wav	1.7361	4.0961	15	3	2	2	
8	Spectrogram 1	1	38.598323306	40.528248356	56.444	340.375	4004.DSG_RAWD_HMS_15_10_ 0__DMY_10_ 3_12.wav	1.9299	6.0344	15	3	2	2	
9	Spectrogram 1	1	45.230836585	46.933215887	56.444	326.692	4005.DSG_RAWD_HMS_15_20_ 0__DMY_10_ 3_12.wav	1.7024	1.8122	15	3	2	2	
10	Spectrogram 1	1	49.410920009	50.860470702	49.602	323.271	4005.DSG_RAWD_HMS_15_20_ 0__DMY_10_ 3_12.wav	1.4496	5.9923	15	3	2	2	
