Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	59.300805030	60.354592811	73.548	299.325	5256.DSG_RAWD_HMS_13_10_ 0__DMY_ 4_ 5_11.wav	1.0538	5.0276	19	3	2	2	
2	Spectrogram 1	1	62.062748812	64.408276456	63.286	311.298	5256.DSG_RAWD_HMS_13_10_ 0__DMY_ 4_ 5_11.wav	2.3455	7.7895	17	3	2	2	
3	Spectrogram 1	1	344.102851221	348.385988656	44.471	299.325	5282.DSG_RAWD_HMS_17_30_ 0__DMY_ 4_ 5_11.wav	4.2831	6.5234	10	2	1	2	
4	Spectrogram 1	1	1520.171135896	1522.397687499	58.155	374.584	5393.DSG_RAWD_HMS_12_ 0_ 0__DMY_ 5_ 5_11.wav	2.2266	8.3906	17	3	2	2	
5	Spectrogram 1	1	1710.022343121	1711.050636037	46.182	366.032	5411.DSG_RAWD_HMS_15_ 0_ 0__DMY_ 5_ 5_11.wav	1.0283	1.7727	19	3	2	2	
6	Spectrogram 1	1	1711.220601808	1711.509543619	64.996	224.066	5411.DSG_RAWD_HMS_15_ 0_ 0__DMY_ 5_ 5_11.wav	0.2889	2.9710	18	3	2	2	
7	Spectrogram 1	1	1996.799549403	1997.946818359	37.629	294.194	5437.DSG_RAWD_HMS_19_20_ 0__DMY_ 5_ 5_11.wav	1.1473	6.3291	19	3	2	2	
8	Spectrogram 1	1	1998.108279495	1998.405719595	78.680	259.985	5437.DSG_RAWD_HMS_19_20_ 0__DMY_ 5_ 5_11.wav	0.2974	7.6379	18	3	2	2	
9	Spectrogram 1	1	1998.694661406	1998.907118620	70.128	248.012	5437.DSG_RAWD_HMS_19_20_ 0__DMY_ 5_ 5_11.wav	0.2125	8.2243	18	2	2	2	
10	Spectrogram 1	1	1999.544490262	1999.850428651	75.259	241.170	5437.DSG_RAWD_HMS_19_20_ 0__DMY_ 5_ 5_11.wav	0.3059	9.0741	18	3	2	2	
11	Spectrogram 1	1	2000.139370462	2000.385820830	70.128	232.618	5437.DSG_RAWD_HMS_19_20_ 0__DMY_ 5_ 5_11.wav	0.2465	9.6690	18	3	2	2	
12	Spectrogram 1	1	2000.606776333	2000.853226701	78.680	225.776	5437.DSG_RAWD_HMS_19_20_ 0__DMY_ 5_ 5_11.wav	0.2465	10.1364	18	3	2	2	
13	Spectrogram 1	1	2001.023192472	2001.244147975	76.969	227.487	5437.DSG_RAWD_HMS_19_20_ 0__DMY_ 5_ 5_11.wav	0.2210	10.5528	18	3	2	2	
14	Spectrogram 1	1	2249.002288228	2250.030581144	51.313	338.665	5460.DSG_RAWD_HMS_23_10_ 0__DMY_ 5_ 5_11.wav	1.0283	8.3324	19	3	2	2	
15	Spectrogram 1	1	2250.192048627	2251.458293623	70.128	343.796	5460.DSG_RAWD_HMS_23_10_ 0__DMY_ 5_ 5_11.wav	1.2662	9.5221	19	3	2	2	
16	Spectrogram 1	1	2282.145481180	2283.377733022	66.707	362.611	5463.DSG_RAWD_HMS_23_40_ 0__DMY_ 5_ 5_11.wav	1.2323	8.9116	19	3	2	2	
