Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	116.309558473	119.581606392	60.174	283.675	0592.DSG_RAWD_HMS_15_50_ 0__DMY_ 6_12_11.wav	3.2720	7.4917	10	2	1	2	
2	Spectrogram 1	1	1144.063380618	1145.421036322	49.858	271.641	5724.DSG_RAWD_HMS_ 7_10_ 0__DMY_11_ 1_12.wav	1.3577	2.1548	9	3	2	2	
3	Spectrogram 1	1	1287.739795526	1291.539278035	46.420	149.574	6347.DSG_RAWD_HMS_15_ 0_ 0__DMY_15_ 1_12.wav	3.7995	3.3640	2	3	2	2	
4	Spectrogram 1	1	1358.828543210	1360.342475829	48.139	223.502	6653.DSG_RAWD_HMS_18_ 0_ 0__DMY_17_ 1_12.wav	1.5139	9.3249	9	3	1	2	
5	Spectrogram 1	1	1369.479250917	1370.788070085	41.262	237.256	6756.DSG_RAWD_HMS_11_10_ 0__DMY_18_ 1_12.wav	1.3088	9.1210	9	3	2	2	
6	Spectrogram 1	1	1379.827326620	1382.024970745	39.543	180.521	6823.DSG_RAWD_HMS_22_20_ 0__DMY_18_ 1_12.wav	2.1976	8.6144	1	3	1	2	
7	Spectrogram 1	1	1431.176834147	1432.788439839	55.016	311.183	6955.DSG_RAWD_HMS_20_20_ 0__DMY_19_ 1_12.wav	1.6116	5.6907	9	2	2	2	
8	Spectrogram 1	1	1605.174671250	1606.581163490	53.297	295.710	7513.DSG_RAWD_HMS_17_20_ 0__DMY_23_ 1_12.wav	1.4065	6.0142	9	3	2	2	
9	Spectrogram 1	1	1649.292028597	1651.020841975	48.139	312.902	7819.DSG_RAWD_HMS_20_20_ 0__DMY_25_ 1_12.wav	1.7288	6.7130	9	2	2	2	
10	Spectrogram 1	1	1855.168965796	1856.477784964	55.016	276.798	8739.DSG_RAWD_HMS_ 5_40_ 0__DMY_ 1_ 2_12.wav	1.3088	6.3517	9	2	2	2	
