Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	155.425909811	159.582877713	42.981	170.205	0581.DSG_RAWD_HMS_17_10_ 0__DMY_22_ 1_11.wav	4.1570	3.1895	2	2	2	2	
2	Spectrogram 1	1	198.371526626	202.257808246	49.858	189.117	0755.DSG_RAWD_HMS_22_10_ 0__DMY_23_ 1_11.wav	3.8863	2.7166	2	3	2	2	
3	Spectrogram 1	1	246.252137248	247.982595979	46.420	273.360	0988.DSG_RAWD_HMS_13_ 0_ 0__DMY_25_ 1_11.wav	1.7305	7.1786	9	3	2	2	
4	Spectrogram 1	1	265.286466979	266.823578366	49.858	216.625	0998.DSG_RAWD_HMS_14_40_ 0__DMY_25_ 1_11.wav	1.5371	4.5036	9	3	2	2	
5	Spectrogram 1	1	313.171834816	314.844289344	53.160	258.939	1324.DSG_RAWD_HMS_21_ 0_ 0__DMY_27_ 1_11.wav	1.6725	8.9705	9	2	2	2	
6	Spectrogram 1	1	723.298734257	725.879921303	53.160	276.087	3270.DSG_RAWD_HMS_ 9_20_ 0__DMY_10_ 2_11.wav	2.5812	6.3495	9	3	2	2	
7	Spectrogram 1	1	814.956234587	825.774018500	58.304	135.471	3712.DSG_RAWD_HMS_11_ 0_ 0__DMY_13_ 2_11.wav	10.8178	0.0438	6	3	1	1	
8	Spectrogram 1	1	1126.426797963	1130.187403809	61.734	378.976	5370.DSG_RAWD_HMS_23_20_ 0__DMY_24_ 2_11.wav	3.7606	7.0416	18	2	1	2	
9	Spectrogram 1	1	1130.646245338	1134.551861693	56.589	149.190	5465.DSG_RAWD_HMS_15_10_ 0__DMY_25_ 2_11.wav	3.9056	0.4064	1	3	2	2	
10	Spectrogram 1	1	1508.055208166	1509.379637474	51.445	279.516	6935.DSG_RAWD_HMS_20_10_ 0__DMY_ 7_ 3_11.wav	1.3244	8.2147	9	2	2	2	
11	Spectrogram 1	1	1586.038752856	1587.450188469	49.730	302.667	7372.DSG_RAWD_HMS_21_ 0_ 0__DMY_10_ 3_11.wav	1.4114	9.4017	9	2	1	2	
12	Spectrogram 1	1	1624.044683152	1625.330442992	46.300	281.231	7522.DSG_RAWD_HMS_22_ 0_ 0__DMY_11_ 3_11.wav	1.2858	3.9890	9	3	2	2	
13	Spectrogram 1	1	1916.939742200	1920.603674374	24.008	351.539	9101.DSG_RAWD_HMS_22_10_ 0__DMY_22_ 3_11.wav	3.6639	3.2659	17	3	2	2	
14	Spectrogram 1	1	1987.513656197	1989.611474883	44.585	324.102	9353.DSG_RAWD_HMS_16_10_ 0__DMY_24_ 3_11.wav	2.0978	8.7120	17	3	1	2	
