Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	208.978435518	214.910705999	54.734	277.089	0272.DSG_RAWD_HMS_17_10_ 0__DMY_12_ 2_12.wav	5.9323	1.9261	10	3	2	2	
2	Spectrogram 1	1	385.247132691	386.988386172	56.444	330.113	0288.DSG_RAWD_HMS_19_50_ 0__DMY_12_ 2_12.wav	1.7413	4.2491	9	2	2	2	
3	Spectrogram 1	1	407.204924740	408.369763275	63.286	342.086	0290.DSG_RAWD_HMS_20_10_ 0__DMY_12_ 2_12.wav	1.1648	4.4976	9	3	2	2	
4	Spectrogram 1	1	431.456362400	432.813339251	43.616	274.524	0293.DSG_RAWD_HMS_20_40_ 0__DMY_12_ 2_12.wav	1.3570	7.0398	9	3	2	2	
5	Spectrogram 1	1	436.485299979	437.373939687	63.286	306.167	0294.DSG_RAWD_HMS_20_50_ 0__DMY_12_ 2_12.wav	0.8886	1.2141	18	3	2	2	
6	Spectrogram 1	1	502.429724702	503.882770711	53.023	294.194	0300.DSG_RAWD_HMS_21_50_ 0__DMY_12_ 2_12.wav	1.4530	2.0306	9	3	2	2	
7	Spectrogram 1	1	540.100793877	541.553839885	58.155	294.194	0303.DSG_RAWD_HMS_22_20_ 0__DMY_12_ 2_12.wav	1.4530	7.1377	9	1	2	2	
8	Spectrogram 1	1	552.589771335	554.054825988	51.313	299.325	0304.DSG_RAWD_HMS_22_30_ 0__DMY_12_ 2_12.wav	1.4651	8.7721	9	1	2	2	
9	Spectrogram 1	1	1013.433062266	1015.126281168	49.602	328.402	0347.DSG_RAWD_HMS_ 5_40_ 0__DMY_13_ 2_12.wav	1.6932	2.5943	9	3	2	2	
10	Spectrogram 1	1	1016.387188861	1021.658983883	54.734	271.958	0347.DSG_RAWD_HMS_ 5_40_ 0__DMY_13_ 2_12.wav	5.2718	5.5484	10	3	1	2	
11	Spectrogram 1	1	1183.150990602	1184.435915584	51.313	330.113	0362.DSG_RAWD_HMS_ 8_10_ 0__DMY_13_ 2_12.wav	1.2849	9.2212	9	2	2	2	
12	Spectrogram 1	1	1222.106975639	1223.511987068	47.892	248.012	0366.DSG_RAWD_HMS_ 8_50_ 0__DMY_13_ 2_12.wav	1.4050	4.7586	9	2	2	2	
13	Spectrogram 1	1	1233.551190475	1234.872141392	53.023	297.614	0367.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_13_ 2_12.wav	1.3210	5.3482	9	2	2	2	
14	Spectrogram 1	1	1304.774353483	1311.403125356	54.734	253.143	0374.DSG_RAWD_HMS_10_10_ 0__DMY_13_ 2_12.wav	6.6288	0.5888	10	3	2	2	
15	Spectrogram 1	1	1424.296269891	1425.701281321	51.313	270.248	0385.DSG_RAWD_HMS_12_ 0_ 0__DMY_13_ 2_12.wav	1.4050	0.7097	9	2	2	2	
16	Spectrogram 1	1	1480.160443353	1481.481394270	44.471	311.298	0390.DSG_RAWD_HMS_12_50_ 0__DMY_13_ 2_12.wav	1.3210	2.3006	9	2	2	2	
17	Spectrogram 1	1	1533.178571406	1534.235332139	46.182	295.904	0395.DSG_RAWD_HMS_13_40_ 0__DMY_13_ 2_12.wav	1.0568	0.5028	9	3	2	2	
18	Spectrogram 1	1	1587.577690922	1589.342961692	53.023	331.823	0400.DSG_RAWD_HMS_14_30_ 0__DMY_13_ 2_12.wav	1.7653	0.6287	9	3	2	2	
19	Spectrogram 1	1	1638.275360592	1639.548276929	49.602	254.854	0404.DSG_RAWD_HMS_15_10_ 0__DMY_13_ 2_12.wav	1.2729	7.9078	9	2	2	2	
20	Spectrogram 1	1	1664.418159435	1665.883214088	47.892	304.456	0407.DSG_RAWD_HMS_15_40_ 0__DMY_13_ 2_12.wav	1.4651	1.4867	9	3	2	2	
21	Spectrogram 1	1	1710.708626014	1712.281758469	47.892	248.012	0411.DSG_RAWD_HMS_16_20_ 0__DMY_13_ 2_12.wav	1.5731	4.3586	17	3	2	2	
22	Spectrogram 1	1	1713.254458690	1714.707504698	47.892	239.460	0411.DSG_RAWD_HMS_16_20_ 0__DMY_13_ 2_12.wav	1.4530	6.9044	9	3	2	2	
23	Spectrogram 1	1	1745.400430951	1746.697364578	37.629	263.406	0414.DSG_RAWD_HMS_16_50_ 0__DMY_13_ 2_12.wav	1.2969	6.4864	9	2	2	2	
24	Spectrogram 1	1	1774.568449305	1775.889400221	51.313	314.719	0417.DSG_RAWD_HMS_17_20_ 0__DMY_13_ 2_12.wav	1.3210	3.0905	9	2	2	2	
25	Spectrogram 1	1	1804.506001294	1810.798531115	44.471	275.379	0420.DSG_RAWD_HMS_17_50_ 0__DMY_13_ 2_12.wav	6.2925	0.4642	10	2	2	1	
26	Spectrogram 1	1	1810.041986499	1814.857453022	53.023	271.958	0420.DSG_RAWD_HMS_17_50_ 0__DMY_13_ 2_12.wav	4.8155	6.0001	10	2	1	1	
27	Spectrogram 1	1	1862.756106682	1863.632737745	51.313	236.039	0425.DSG_RAWD_HMS_18_40_ 0__DMY_13_ 2_12.wav	0.8766	3.8983	18	3	2	2	
28	Spectrogram 1	1	1877.568294973	1878.192744497	66.707	239.460	0426.DSG_RAWD_HMS_18_50_ 0__DMY_13_ 2_12.wav	0.6244	7.8558	18	3	2	2	
29	Spectrogram 1	1	1878.324839588	1878.769159442	64.996	234.329	0426.DSG_RAWD_HMS_18_50_ 0__DMY_13_ 2_12.wav	0.4443	8.6124	18	3	2	2	
30	Spectrogram 1	1	1943.711859926	1945.489139341	47.892	285.641	0432.DSG_RAWD_HMS_19_50_ 0__DMY_13_ 2_12.wav	1.7773	8.6002	9	2	2	2	
