Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	21.738145589	26.681709752	42.761	283.931	6753.DSG_RAWD_HMS_18_20_ 0__DMY_29_ 3_12.wav	4.9436	0.0289	10	3	1	2	
2	Spectrogram 1	1	84.518645738	85.953874043	32.498	304.456	6758.DSG_RAWD_HMS_19_10_ 0__DMY_29_ 3_12.wav	1.4352	8.5361	9	3	2	2	
3	Spectrogram 1	1	92.131194893	93.549636902	41.050	237.749	6759.DSG_RAWD_HMS_19_20_ 0__DMY_29_ 3_12.wav	1.4184	5.2940	9	2	2	2	
4	Spectrogram 1	1	127.902678010	129.253974835	49.602	292.483	6762.DSG_RAWD_HMS_19_50_ 0__DMY_29_ 3_12.wav	1.3513	8.5016	19	3	2	2	
5	Spectrogram 1	1	140.139841038	141.096659908	46.182	331.823	6763.DSG_RAWD_HMS_20_ 0_ 0__DMY_29_ 3_12.wav	0.9568	9.8841	9	3	1	2	
6	Spectrogram 1	1	142.112230814	143.555852268	54.734	263.406	6764.DSG_RAWD_HMS_20_10_ 0__DMY_29_ 3_12.wav	1.4436	1.0019	9	3	2	2	
7	Spectrogram 1	1	157.975207616	159.393649626	39.340	369.452	6765.DSG_RAWD_HMS_20_20_ 0__DMY_29_ 3_12.wav	1.4184	6.0102	9	2	2	2	
8	Spectrogram 1	1	196.541586444	198.077532525	44.471	314.719	6769.DSG_RAWD_HMS_21_ 0_ 0__DMY_29_ 3_12.wav	1.5359	1.1580	9	2	2	2	
9	Spectrogram 1	1	235.452093620	236.677493225	44.471	254.854	6772.DSG_RAWD_HMS_21_30_ 0__DMY_29_ 3_12.wav	1.2254	7.5046	9	3	2	2	
10	Spectrogram 1	1	254.109996808	255.217892342	44.471	215.514	6775.DSG_RAWD_HMS_22_ 0_ 0__DMY_29_ 3_12.wav	1.1079	4.4532	9	3	2	2	
11	Spectrogram 1	1	279.759358791	281.244945984	39.340	297.614	6777.DSG_RAWD_HMS_22_20_ 0__DMY_29_ 3_12.wav	1.4856	8.3933	9	2	2	2	
12	Spectrogram 1	1	352.813233742	353.963095016	47.892	299.325	6784.DSG_RAWD_HMS_23_30_ 0__DMY_29_ 3_12.wav	1.1499	5.4646	9	3	2	2	
13	Spectrogram 1	1	355.960657969	356.329956481	76.969	230.908	6784.DSG_RAWD_HMS_23_30_ 0__DMY_29_ 3_12.wav	0.3693	8.6120	18	3	2	2	
14	Spectrogram 1	1	356.430674256	356.799972768	71.838	232.618	6784.DSG_RAWD_HMS_23_30_ 0__DMY_29_ 3_12.wav	0.3693	9.0821	18	3	2	2	
15	Spectrogram 1	1	397.750111091	399.009083288	30.788	331.823	6788.DSG_RAWD_HMS_ 0_10_ 0__DMY_30_ 3_12.wav	1.2590	6.9829	17	3	2	2	
16	Spectrogram 1	1	408.686349168	409.903355626	29.077	316.429	6789.DSG_RAWD_HMS_ 0_20_ 0__DMY_30_ 3_12.wav	1.2170	7.0645	9	2	2	2	
17	Spectrogram 1	1	581.802858071	583.053437120	59.865	283.931	6805.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_30_ 3_12.wav	1.2506	6.2353	19	3	2	2	
18	Spectrogram 1	1	584.262050430	586.435875758	30.788	287.352	6805.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_30_ 3_12.wav	2.1738	8.6945	17	3	1	2	
19	Spectrogram 1	1	648.696019205	650.458580282	44.471	302.746	6812.DSG_RAWD_HMS_ 4_10_ 0__DMY_30_ 3_12.wav	1.7626	8.0007	9	2	2	2	
20	Spectrogram 1	1	659.212594670	660.782113344	37.629	314.719	6813.DSG_RAWD_HMS_ 4_20_ 0__DMY_30_ 3_12.wav	1.5695	7.6626	9	3	2	2	
