Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	191.614843139	192.882208485	32.498	384.846	8019.DSG_RAWD_HMS_ 4_50_ 0__DMY_11_ 9_11.wav	1.2674	7.0859	19	3	2	2	
2	Spectrogram 1	1	586.962049182	588.221021380	41.050	345.506	8057.DSG_RAWD_HMS_11_10_ 0__DMY_11_ 9_11.wav	1.2590	0.2685	9	2	2	2	
3	Spectrogram 1	1	620.223984035	621.566887712	35.919	336.954	8060.DSG_RAWD_HMS_11_40_ 0__DMY_11_ 9_11.wav	1.3429	0.9665	17	3	2	2	
4	Spectrogram 1	1	701.318309406	702.275128277	44.471	350.638	8067.DSG_RAWD_HMS_12_50_ 0__DMY_11_ 9_11.wav	0.9568	6.0784	9	2	2	2	
5	Spectrogram 1	1	709.921261022	710.827721004	42.761	292.483	8068.DSG_RAWD_HMS_13_ 0_ 0__DMY_11_ 9_11.wav	0.9065	3.8267	9	2	2	2	
6	Spectrogram 1	1	741.638862061	742.494963156	59.865	179.595	8071.DSG_RAWD_HMS_13_30_ 0__DMY_11_ 9_11.wav	0.8561	2.9803	1	3	2	2	
7	Spectrogram 1	1	771.910879151	773.153065053	49.602	246.302	8074.DSG_RAWD_HMS_14_ 0_ 0__DMY_11_ 9_11.wav	1.2422	0.1457	9	3	2	2	
8	Spectrogram 1	1	804.383871321	808.974923269	46.182	301.035	8077.DSG_RAWD_HMS_14_30_ 0__DMY_11_ 9_11.wav	4.5911	0.0547	10	1	2	2	
9	Spectrogram 1	1	1005.961519313	1007.119773735	51.313	295.904	8095.DSG_RAWD_HMS_17_30_ 0__DMY_11_ 9_11.wav	1.1583	3.8065	9	3	2	2	
10	Spectrogram 1	1	1008.571788337	1009.948264606	44.471	294.194	8095.DSG_RAWD_HMS_17_30_ 0__DMY_11_ 9_11.wav	1.3765	6.4168	9	3	2	2	
11	Spectrogram 1	1	1209.091626311	1210.207914993	41.050	376.294	8114.DSG_RAWD_HMS_20_40_ 0__DMY_11_ 9_11.wav	1.1163	0.6984	9	2	2	2	
12	Spectrogram 1	1	1217.963140462	1219.054249700	35.919	345.506	8114.DSG_RAWD_HMS_20_40_ 0__DMY_11_ 9_11.wav	1.0911	9.5699	9	2	2	2	
13	Spectrogram 1	1	2196.641116611	2197.488824558	41.050	331.823	8208.DSG_RAWD_HMS_12_20_ 0__DMY_12_ 9_11.wav	0.8477	9.9730	9	1	1	2	
14	Spectrogram 1	1	2552.785867572	2553.751079590	44.471	239.460	8242.DSG_RAWD_HMS_18_ 0_ 0__DMY_12_ 9_11.wav	0.9652	7.6432	9	3	2	2	
15	Spectrogram 1	1	2578.368050863	2579.660595653	47.892	133.413	8245.DSG_RAWD_HMS_18_30_ 0__DMY_12_ 9_11.wav	1.2925	0.6614	1	3	2	2	
16	Spectrogram 1	1	2610.278660684	2615.062755036	44.471	234.329	8248.DSG_RAWD_HMS_19_ 0_ 0__DMY_12_ 9_11.wav	4.7841	0.0081	10	3	2	2	
