Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	11.669403574	11.960931671	126.572	230.908	1002.DSG_RAWD_HMS_ 0_10_ 0__DMY_ 5_ 4_11.wav	0.2915	0.8148	18	2	2	2	
2	Spectrogram 1	1	696.741426756	697.074601723	85.521	203.541	1065.DSG_RAWD_HMS_10_40_ 0__DMY_ 5_ 4_11.wav	0.3332	0.6874	18	3	2	2	
3	Spectrogram 1	1	697.274506704	697.491070433	58.155	200.120	1065.DSG_RAWD_HMS_10_40_ 0__DMY_ 5_ 4_11.wav	0.2166	1.2204	18	3	2	2	
4	Spectrogram 1	1	818.175989474	821.307834171	34.209	152.228	1076.DSG_RAWD_HMS_12_30_ 0__DMY_ 5_ 4_11.wav	3.1318	1.3640	2	3	2	2	
5	Spectrogram 1	1	830.802593505	832.318539608	58.155	316.429	1077.DSG_RAWD_HMS_12_40_ 0__DMY_ 5_ 4_11.wav	1.5159	3.1359	19	3	2	2	
6	Spectrogram 1	1	900.090242652	903.063829239	59.865	309.587	1083.DSG_RAWD_HMS_13_40_ 0__DMY_ 5_ 4_11.wav	2.9736	7.2957	17	3	2	2	
7	Spectrogram 1	1	944.807641138	945.615590434	47.892	393.398	1088.DSG_RAWD_HMS_14_30_ 0__DMY_ 5_ 4_11.wav	0.8079	8.5946	19	3	2	2	
8	Spectrogram 1	1	945.615590434	945.840483538	76.969	232.618	1088.DSG_RAWD_HMS_14_30_ 0__DMY_ 5_ 4_11.wav	0.2249	9.4025	18	3	2	2	
9	Spectrogram 1	1	946.073706015	946.331916615	53.023	217.224	1088.DSG_RAWD_HMS_14_30_ 0__DMY_ 5_ 4_11.wav	0.2582	9.8607	18	3	2	2	
10	Spectrogram 1	1	975.574427178	977.065385159	49.602	299.325	1091.DSG_RAWD_HMS_15_ 0_ 0__DMY_ 5_ 4_11.wav	1.4910	6.7974	19	3	2	2	
11	Spectrogram 1	1	1017.735148338	1019.159471325	47.892	330.113	1095.DSG_RAWD_HMS_15_40_ 0__DMY_ 5_ 4_11.wav	1.4243	5.5396	9	2	2	2	
12	Spectrogram 1	1	1113.725238816	1114.783069338	39.340	338.665	1106.DSG_RAWD_HMS_17_30_ 0__DMY_ 5_ 4_11.wav	1.0578	3.2952	19	3	2	2	
13	Spectrogram 1	1	1116.515579170	1118.173124635	49.602	350.638	1106.DSG_RAWD_HMS_17_30_ 0__DMY_ 5_ 4_11.wav	1.6575	6.0855	9	3	2	2	
14	Spectrogram 1	1	1244.204749930	1245.862295394	47.892	307.877	1119.DSG_RAWD_HMS_19_40_ 0__DMY_ 5_ 4_11.wav	1.6575	1.8907	19	3	2	2	
15	Spectrogram 1	1	1376.541684935	1379.290378419	42.761	302.746	1131.DSG_RAWD_HMS_21_40_ 0__DMY_ 5_ 4_11.wav	2.7487	3.9719	10	3	2	2	
16	Spectrogram 1	1	1383.446736141	1385.387480328	53.023	306.167	1132.DSG_RAWD_HMS_21_50_ 0__DMY_ 5_ 4_11.wav	1.9407	0.0223	19	3	2	2	
17	Spectrogram 1	1	1448.886292881	1449.877488410	46.182	330.113	1138.DSG_RAWD_HMS_22_50_ 0__DMY_ 5_ 4_11.wav	0.9912	0.0627	19	3	2	2	
18	Spectrogram 1	1	1449.927464655	1450.277298371	70.128	237.749	1138.DSG_RAWD_HMS_22_50_ 0__DMY_ 5_ 4_11.wav	0.3498	1.1038	18	3	2	2	
19	Spectrogram 1	1	1450.602143965	1450.860354565	75.259	218.935	1138.DSG_RAWD_HMS_22_50_ 0__DMY_ 5_ 4_11.wav	0.2582	1.7785	18	3	2	2	
20	Spectrogram 1	1	1451.210188281	1451.526704500	83.811	220.645	1138.DSG_RAWD_HMS_22_50_ 0__DMY_ 5_ 4_11.wav	0.3165	2.3866	18	3	2	2	
21	Spectrogram 1	1	1451.784915100	1452.176395687	78.680	213.803	1138.DSG_RAWD_HMS_22_50_ 0__DMY_ 5_ 4_11.wav	0.3915	2.9613	18	3	2	2	
22	Spectrogram 1	1	2291.532112793	2293.431210108	54.734	318.140	1217.DSG_RAWD_HMS_12_ 0_ 0__DMY_ 6_ 4_11.wav	1.8991	5.5441	17	3	2	2	
23	Spectrogram 1	1	2336.549498504	2338.015468362	44.471	343.796	1223.DSG_RAWD_HMS_13_ 0_ 0__DMY_ 6_ 4_11.wav	1.4660	7.1428	9	2	2	2	
24	Spectrogram 1	1	2582.142096976	2587.947670788	41.050	301.035	1247.DSG_RAWD_HMS_17_ 0_ 0__DMY_ 6_ 4_11.wav	5.8056	2.8073	10	3	2	2	
25	Spectrogram 1	1	2601.048711167	2602.331434793	32.498	278.800	1249.DSG_RAWD_HMS_17_20_ 0__DMY_ 6_ 4_11.wav	1.2827	0.0046	9	3	2	2	
