Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	45.372068173	46.795025194	51.577	335.253	1505.DSG_RAWD_HMS_23_10_ 0__DMY_27_ 7_11.wav	1.4230	1.9535	9	2	2	2	
2	Spectrogram 1	1	384.266824772	385.285628320	41.262	278.518	1536.DSG_RAWD_HMS_ 4_20_ 0__DMY_28_ 7_11.wav	1.0188	4.0829	9	3	2	2	
3	Spectrogram 1	1	399.345764119	400.895019101	41.262	290.552	1537.DSG_RAWD_HMS_ 4_30_ 0__DMY_28_ 7_11.wav	1.5493	8.3072	9	2	2	2	
4	Spectrogram 1	1	529.053867956	530.207389329	48.139	342.130	1551.DSG_RAWD_HMS_ 6_50_ 0__DMY_28_ 7_11.wav	1.1535	7.7596	19	3	2	2	
5	Spectrogram 1	1	733.955183589	735.336041291	53.297	295.710	1570.DSG_RAWD_HMS_10_ 0_ 0__DMY_28_ 7_11.wav	1.3809	6.4227	17	3	2	2	
6	Spectrogram 1	1	739.562419541	740.960116971	58.454	292.272	1571.DSG_RAWD_HMS_10_10_ 0__DMY_28_ 7_11.wav	1.3977	1.1752	9	2	2	2	
7	Spectrogram 1	1	1113.886211540	1115.191290465	41.262	266.483	1605.DSG_RAWD_HMS_15_50_ 0__DMY_28_ 7_11.wav	1.3051	6.1697	9	2	2	2	
8	Spectrogram 1	1	1306.376989240	1307.252655099	46.420	281.956	1624.DSG_RAWD_HMS_19_ 0_ 0__DMY_28_ 7_11.wav	0.8757	3.2769	9	2	2	2	
9	Spectrogram 1	1	1362.895781442	1366.844697674	48.139	321.499	1629.DSG_RAWD_HMS_19_50_ 0__DMY_28_ 7_11.wav	3.9489	5.5225	10	1	2	2	
10	Spectrogram 1	1	1370.633401638	1371.887961379	46.420	266.483	1630.DSG_RAWD_HMS_20_ 0_ 0__DMY_28_ 7_11.wav	1.2546	2.4055	9	1	2	2	
11	Spectrogram 1	1	1384.685209077	1385.847150313	42.981	264.764	1631.DSG_RAWD_HMS_20_10_ 0__DMY_28_ 7_11.wav	1.1619	5.6027	9	2	2	2	
12	Spectrogram 1	1	1472.035838226	1474.166063826	56.735	132.382	1639.DSG_RAWD_HMS_21_30_ 0__DMY_28_ 7_11.wav	2.1302	6.1161	1	3	2	2	
13	Spectrogram 1	1	1477.238789539	1479.444793915	53.297	144.417	1640.DSG_RAWD_HMS_21_40_ 0__DMY_28_ 7_11.wav	2.2060	0.4644	1	3	2	2	
14	Spectrogram 1	1	1485.641289184	1487.611537368	61.893	159.890	1640.DSG_RAWD_HMS_21_40_ 0__DMY_28_ 7_11.wav	1.9702	8.8670	1	2	1	2	
15	Spectrogram 1	1	1522.677986306	1525.170266060	58.454	140.978	1645.DSG_RAWD_HMS_22_30_ 0__DMY_28_ 7_11.wav	2.4923	2.4851	1	3	2	2	
16	Spectrogram 1	1	1576.856504760	1577.951087084	48.139	335.253	1650.DSG_RAWD_HMS_23_20_ 0__DMY_28_ 7_11.wav	1.0946	2.3904	9	3	2	2	
17	Spectrogram 1	1	1608.302833137	1610.020485400	55.016	309.464	1653.DSG_RAWD_HMS_23_50_ 0__DMY_28_ 7_11.wav	1.7177	1.2728	9	2	2	2	
18	Spectrogram 1	1	2295.488191633	2299.554985961	41.262	335.253	1717.DSG_RAWD_HMS_10_30_ 0__DMY_29_ 7_11.wav	4.0668	2.4446	10	1	2	2	
19	Spectrogram 1	1	2332.600695010	2334.006812304	41.262	309.464	1720.DSG_RAWD_HMS_11_ 0_ 0__DMY_29_ 7_11.wav	1.4061	6.9932	9	1	2	2	
20	Spectrogram 1	1	2365.166444330	2366.513622575	46.420	269.921	1723.DSG_RAWD_HMS_11_30_ 0__DMY_29_ 7_11.wav	1.3472	6.9950	9	3	2	2	
21	Spectrogram 1	1	2387.393836059	2388.404219743	41.262	292.272	1725.DSG_RAWD_HMS_11_50_ 0__DMY_29_ 7_11.wav	1.0104	7.5131	9	3	2	2	
22	Spectrogram 1	1	2398.751314486	2400.157431780	48.139	312.902	1726.DSG_RAWD_HMS_12_ 0_ 0__DMY_29_ 7_11.wav	1.4061	8.0159	9	3	2	2	
23	Spectrogram 1	1	2410.672896324	2412.441067771	49.858	324.937	1727.DSG_RAWD_HMS_12_10_ 0__DMY_29_ 7_11.wav	1.7682	9.0829	9	1	1	2	
24	Spectrogram 1	1	2534.310751010	2535.523211431	46.420	336.972	1739.DSG_RAWD_HMS_14_10_ 0__DMY_29_ 7_11.wav	1.2125	2.4650	9	1	2	2	
