Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	200.237724696	201.602001212	20.525	331.823	2769.DSG_RAWD_HMS_17_50_ 0__DMY_ 5_ 8_11.wav	1.3643	4.8541	9	1	2	2	
2	Spectrogram 1	1	475.104850877	476.358279926	25.656	343.796	2794.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 5_ 8_11.wav	1.2534	8.3552	9	1	2	2	
3	Spectrogram 1	1	546.093870729	547.117078116	37.629	268.537	2801.DSG_RAWD_HMS_23_10_ 0__DMY_ 5_ 8_11.wav	1.0232	3.0903	9	3	2	2	
4	Spectrogram 1	1	590.285138377	592.425347162	39.340	289.062	2805.DSG_RAWD_HMS_23_50_ 0__DMY_ 5_ 8_11.wav	2.1402	3.8630	17	3	2	2	
5	Spectrogram 1	1	1129.933148555	1130.862561932	44.471	324.981	2855.DSG_RAWD_HMS_ 8_10_ 0__DMY_ 6_ 8_11.wav	0.9294	0.5074	9	3	2	2	
6	Spectrogram 1	1	1138.306360654	1139.303987856	46.182	246.302	2855.DSG_RAWD_HMS_ 8_10_ 0__DMY_ 6_ 8_11.wav	0.9976	8.8806	9	3	2	2	
7	Spectrogram 1	1	1141.827888789	1141.989896625	0.000	198.410	2856.DSG_RAWD_HMS_ 8_20_ 0__DMY_ 6_ 8_11.wav	0.1620	1.5475	3	2	2	2	
8	Spectrogram 1	1	1386.028826931	1387.290782709	51.313	294.194	2878.DSG_RAWD_HMS_12_ 0_ 0__DMY_ 6_ 8_11.wav	1.2620	4.2326	9	3	2	2	
9	Spectrogram 1	1	1440.642359597	1441.725254082	47.892	254.854	2884.DSG_RAWD_HMS_13_ 0_ 0__DMY_ 6_ 8_11.wav	1.0829	4.5729	9	3	2	2	
10	Spectrogram 1	1	1531.059541255	1532.176542653	37.629	292.483	2892.DSG_RAWD_HMS_14_20_ 0__DMY_ 6_ 8_11.wav	1.1170	8.1530	9	3	2	2	
11	Spectrogram 1	1	1677.698085022	1678.721292409	30.788	259.985	2906.DSG_RAWD_HMS_16_40_ 0__DMY_ 6_ 8_11.wav	1.0232	2.8265	9	3	2	2	
12	Spectrogram 1	1	1727.848924054	1729.136460016	75.259	177.884	2910.DSG_RAWD_HMS_17_20_ 0__DMY_ 6_ 8_11.wav	1.2875	9.5588	1	3	1	2	
13	Spectrogram 1	1	1997.985157263	1999.136265573	34.209	316.429	2935.DSG_RAWD_HMS_21_30_ 0__DMY_ 6_ 8_11.wav	1.1511	8.0575	9	2	2	2	
14	Spectrogram 1	1	2055.589361403	2056.868370637	30.788	306.167	2941.DSG_RAWD_HMS_22_30_ 0__DMY_ 6_ 8_11.wav	1.2790	0.5339	9	1	2	2	
