Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1.913835232	5.498633206	56.735	214.906	0099.DSG_RAWD_HMS_20_30_ 0__DMY_29_ 3_11.wav	3.5848	1.9138	2	3	2	2	
2	Spectrogram 1	1	279.379985486	280.953799231	48.139	221.783	1265.DSG_RAWD_HMS_22_50_ 0__DMY_ 6_ 4_11.wav	1.5738	7.7425	9	3	2	2	
3	Spectrogram 1	1	311.918679060	313.123326617	42.981	278.518	1379.DSG_RAWD_HMS_17_50_ 0__DMY_ 7_ 4_11.wav	1.2046	7.7173	9	2	2	2	
4	Spectrogram 1	1	360.097932421	362.400363639	55.016	135.820	1636.DSG_RAWD_HMS_12_40_ 0__DMY_ 9_ 4_11.wav	2.3024	1.6233	1	3	2	2	
5	Spectrogram 1	1	488.781218823	493.065489572	41.262	202.871	2061.DSG_RAWD_HMS_11_30_ 0__DMY_12_ 4_11.wav	4.2843	0.0509	2	2	1	2	
6	Spectrogram 1	1	493.405511060	493.599809053	0.000	216.625	2061.DSG_RAWD_HMS_11_30_ 0__DMY_12_ 4_11.wav	0.1943	4.6752	3	1	2	2	
7	Spectrogram 1	1	1098.090603702	1103.278360119	63.612	142.697	4857.DSG_RAWD_HMS_21_30_ 0__DMY_ 1_ 5_11.wav	5.1878	1.2288	1	3	2	2	
8	Spectrogram 1	1	1298.977079305	1301.512668115	53.297	536.404	5864.DSG_RAWD_HMS_21_20_ 0__DMY_ 8_ 5_11.wav	2.5356	6.1889	19	1	2	2	
9	Spectrogram 1	1	1499.071867431	1500.315374587	55.016	299.149	6838.DSG_RAWD_HMS_15_40_ 0__DMY_15_ 5_11.wav	1.2435	0.0455	9	3	1	2	
10	Spectrogram 1	1	1797.084326828	1799.746209334	61.893	359.322	7828.DSG_RAWD_HMS_12_40_ 0__DMY_22_ 5_11.wav	2.6619	4.7112	17	3	2	2	
11	Spectrogram 1	1	1984.093630237	1985.356567192	42.981	214.906	9138.DSG_RAWD_HMS_15_ 0_ 0__DMY_31_ 5_11.wav	1.2629	6.9202	9	3	2	2	
12	Spectrogram 1	1	2131.972854730	2136.499997970	61.893	171.924	9891.DSG_RAWD_HMS_20_30_ 0__DMY_ 5_ 6_11.wav	4.5271	2.5630	1	3	2	2	
13	Spectrogram 1	1	2137.923129875	2139.088917834	46.420	347.287	9891.DSG_RAWD_HMS_20_30_ 0__DMY_ 5_ 6_11.wav	1.1658	8.5133	9	3	2	2	
14	Spectrogram 1	1	2139.302645626	2141.342774554	60.174	175.363	9891.DSG_RAWD_HMS_20_30_ 0__DMY_ 5_ 6_11.wav	2.0401	9.8928	1	3	1	2	
