Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	120.582619971	121.901310292	61.575	413.924	6512.DSG_RAWD_HMS_ 6_30_ 0__DMY_13_ 5_11.wav	1.3187	1.1815	19	3	2	2	
2	Spectrogram 1	1	431.863024943	434.586034827	53.023	359.190	6541.DSG_RAWD_HMS_11_20_ 0__DMY_13_ 5_11.wav	2.7230	7.9891	17	3	2	2	
3	Spectrogram 1	1	581.816412699	583.434805366	44.471	319.850	6555.DSG_RAWD_HMS_13_40_ 0__DMY_13_ 5_11.wav	1.6184	5.7062	19	3	2	2	
4	Spectrogram 1	1	817.043374914	818.773085595	39.340	283.931	6577.DSG_RAWD_HMS_17_20_ 0__DMY_13_ 5_11.wav	1.7297	1.3169	19	3	2	2	
5	Spectrogram 1	1	818.798774367	820.400041186	54.734	309.587	6577.DSG_RAWD_HMS_17_20_ 0__DMY_13_ 5_11.wav	1.6013	3.0723	17	3	2	2	
6	Spectrogram 1	1	844.770038970	846.790889072	34.209	287.352	6579.DSG_RAWD_HMS_17_40_ 0__DMY_13_ 5_11.wav	2.0209	7.3342	17	3	2	2	
7	Spectrogram 1	1	939.775412407	941.248235363	49.602	309.587	6589.DSG_RAWD_HMS_19_20_ 0__DMY_13_ 5_11.wav	1.4728	4.6478	19	3	2	2	
8	Spectrogram 1	1	1341.167900218	1342.024192634	47.892	248.012	6626.DSG_RAWD_HMS_ 1_30_ 0__DMY_14_ 5_11.wav	0.8563	4.4184	19	3	2	2	
9	Spectrogram 1	1	1342.109821876	1342.426650070	78.680	232.618	6626.DSG_RAWD_HMS_ 1_30_ 0__DMY_14_ 5_11.wav	0.3168	5.3604	18	3	2	2	
10	Spectrogram 1	1	1342.640723174	1342.940425520	73.548	237.749	6626.DSG_RAWD_HMS_ 1_30_ 0__DMY_14_ 5_11.wav	0.2997	5.8913	18	2	2	2	
11	Spectrogram 1	1	1343.197313245	1343.608333604	75.259	224.066	6626.DSG_RAWD_HMS_ 1_30_ 0__DMY_14_ 5_11.wav	0.4110	6.4479	18	3	2	2	
12	Spectrogram 1	1	2315.487504082	2318.313269056	58.155	383.136	6716.DSG_RAWD_HMS_16_30_ 0__DMY_14_ 5_11.wav	2.8258	0.4632	17	3	2	2	
13	Spectrogram 1	1	2364.766900571	2366.017087499	88.942	338.665	6720.DSG_RAWD_HMS_17_10_ 0__DMY_14_ 5_11.wav	1.2502	6.3241	19	3	2	2	
14	Spectrogram 1	1	2377.731093373	2379.315234343	63.286	357.479	6721.DSG_RAWD_HMS_17_20_ 0__DMY_14_ 5_11.wav	1.5841	8.4336	19	3	2	2	
