Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	25.532639978	26.996731095	56.444	287.352	5253.DSG_RAWD_HMS_10_20_ 0__DMY_31_10_11.wav	1.4641	3.8234	17	3	2	2	
2	Spectrogram 1	1	45.538980677	46.749174563	42.761	314.719	5255.DSG_RAWD_HMS_10_40_ 0__DMY_31_10_11.wav	1.2102	2.1204	9	3	2	2	
3	Spectrogram 1	1	54.289627680	57.556328091	30.788	395.109	5256.DSG_RAWD_HMS_10_50_ 0__DMY_31_10_11.wav	3.2667	0.0164	10	3	1	2	
4	Spectrogram 1	1	100.700301842	101.800485918	34.209	324.981	5260.DSG_RAWD_HMS_11_30_ 0__DMY_31_10_11.wav	1.1002	3.0085	9	3	2	2	
5	Spectrogram 1	1	262.629939532	263.975549287	49.602	384.846	5275.DSG_RAWD_HMS_14_ 0_ 0__DMY_31_10_11.wav	1.3456	1.8471	9	2	2	2	
6	Spectrogram 1	1	279.454209577	280.664412061	39.340	330.113	5276.DSG_RAWD_HMS_14_10_ 0__DMY_31_10_11.wav	1.2102	7.8167	9	3	2	2	
7	Spectrogram 1	1	361.341417670	362.729342197	49.602	405.371	5284.DSG_RAWD_HMS_15_30_ 0__DMY_31_10_11.wav	1.3879	2.8668	9	3	2	2	
8	Spectrogram 1	1	415.224887588	416.731293477	35.919	314.719	5289.DSG_RAWD_HMS_16_20_ 0__DMY_31_10_11.wav	1.5064	2.4770	9	1	2	2	
9	Spectrogram 1	1	595.535942569	596.983107778	51.313	302.746	5306.DSG_RAWD_HMS_19_10_ 0__DMY_31_10_11.wav	1.4472	8.8425	17	3	2	2	
10	Spectrogram 1	1	643.156786704	644.477007596	39.340	294.194	5311.DSG_RAWD_HMS_20_ 0_ 0__DMY_31_10_11.wav	1.3202	1.9187	9	3	2	2	
11	Spectrogram 1	1	681.790032234	682.814049721	37.629	283.931	5314.DSG_RAWD_HMS_20_30_ 0__DMY_31_10_11.wav	1.0240	7.9880	9	3	2	2	
12	Spectrogram 1	1	754.757407312	756.060702295	30.788	352.348	5321.DSG_RAWD_HMS_21_40_ 0__DMY_31_10_11.wav	1.3033	4.9728	9	2	2	2	
13	Spectrogram 1	1	776.194003537	777.421131930	35.919	326.692	5323.DSG_RAWD_HMS_22_ 0_ 0__DMY_31_10_11.wav	1.2271	4.7001	9	2	2	2	
14	Spectrogram 1	1	817.924710262	819.109523883	35.919	389.978	5327.DSG_RAWD_HMS_22_40_ 0__DMY_31_10_11.wav	1.1848	3.0123	19	2	2	2	
15	Spectrogram 1	1	1588.890460044	1590.168366163	49.602	396.819	5400.DSG_RAWD_HMS_10_50_ 0__DMY_ 1_11_11.wav	1.2779	2.2129	9	2	2	2	
16	Spectrogram 1	1	1660.605322666	1660.876137208	80.390	244.591	5406.DSG_RAWD_HMS_11_50_ 0__DMY_ 1_11_11.wav	0.2708	8.7999	18	3	2	2	
17	Spectrogram 1	1	1661.121562887	1661.299284930	87.232	225.776	5406.DSG_RAWD_HMS_11_50_ 0__DMY_ 1_11_11.wav	0.1777	9.3161	18	3	2	2	
18	Spectrogram 1	1	1661.510858790	1661.697043788	80.390	242.881	5406.DSG_RAWD_HMS_11_50_ 0__DMY_ 1_11_11.wav	0.1862	9.7054	18	3	2	2	
19	Spectrogram 1	1	1687.314332697	1688.609164726	53.023	376.294	5409.DSG_RAWD_HMS_12_20_ 0__DMY_ 1_11_11.wav	1.2948	2.9449	9	2	2	2	
20	Spectrogram 1	1	1760.747181875	1762.109717539	47.892	311.298	5416.DSG_RAWD_HMS_13_30_ 0__DMY_ 1_11_11.wav	1.3625	0.1239	9	2	2	2	
21	Spectrogram 1	1	1809.129745021	1810.458428867	37.629	347.217	5420.DSG_RAWD_HMS_14_10_ 0__DMY_ 1_11_11.wav	1.3287	4.8165	9	1	2	2	
22	Spectrogram 1	1	1928.211622577	1929.362584380	51.313	378.005	5431.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 1_11_11.wav	1.1510	4.2259	9	3	2	2	
23	Spectrogram 1	1	2199.467333443	2200.796017289	41.050	391.688	5458.DSG_RAWD_HMS_20_30_ 0__DMY_ 1_11_11.wav	1.3287	2.2160	9	1	2	2	
24	Spectrogram 1	1	2220.142219013	2221.504754677	35.919	299.325	5460.DSG_RAWD_HMS_20_50_ 0__DMY_ 1_11_11.wav	1.3625	0.9102	9	3	2	2	
25	Spectrogram 1	1	2236.018662346	2237.084994605	41.050	299.325	5461.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 1_11_11.wav	1.0663	5.9320	9	3	2	2	
26	Spectrogram 1	1	2241.130261911	2242.492797575	51.313	249.722	5462.DSG_RAWD_HMS_21_10_ 0__DMY_ 1_11_11.wav	1.3625	0.1889	9	3	2	2	
27	Spectrogram 1	1	2301.106996430	2306.049361819	47.892	330.113	5467.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 1_11_11.wav	4.9424	5.8925	10	3	1	2	
28	Spectrogram 1	1	2343.032323092	2344.115581260	53.023	278.800	5471.DSG_RAWD_HMS_22_40_ 0__DMY_ 1_11_11.wav	1.0833	4.3992	19	3	2	2	
29	Spectrogram 1	1	2358.527935420	2359.822767449	51.313	295.904	5472.DSG_RAWD_HMS_22_50_ 0__DMY_ 1_11_11.wav	1.2948	9.0402	19	3	2	2	
30	Spectrogram 1	1	2365.196703136	2366.093776306	46.182	304.456	5473.DSG_RAWD_HMS_23_ 0_ 0__DMY_ 1_11_11.wav	0.8971	4.8543	9	3	2	2	
31	Spectrogram 1	1	2459.659844780	2461.259343167	39.340	420.765	5482.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 2_11_11.wav	1.5995	1.6257	9	3	2	2	
