Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	19.562065792	20.756829848	30.788	294.194	3752.DSG_RAWD_HMS_13_40_ 0__DMY_12_ 8_11.wav	1.1948	8.7074	9	2	2	2	
2	Spectrogram 1	1	49.893803216	51.080153441	37.629	321.560	3755.DSG_RAWD_HMS_14_10_ 0__DMY_12_ 8_11.wav	1.1864	6.4752	9	1	2	2	
3	Spectrogram 1	1	109.358336837	110.376410434	42.761	263.406	3761.DSG_RAWD_HMS_15_10_ 0__DMY_12_ 8_11.wav	1.0181	0.8119	9	3	2	2	
4	Spectrogram 1	1	123.190631521	124.360154083	49.602	306.167	3762.DSG_RAWD_HMS_15_20_ 0__DMY_12_ 8_11.wav	1.1695	3.7895	9	3	2	2	
5	Spectrogram 1	1	134.810087193	135.979609755	37.629	283.931	3763.DSG_RAWD_HMS_15_30_ 0__DMY_12_ 8_11.wav	1.1695	4.5543	9	2	2	2	
6	Spectrogram 1	1	201.237012461	202.271913720	35.919	364.321	3769.DSG_RAWD_HMS_16_30_ 0__DMY_12_ 8_11.wav	1.0349	5.8534	9	1	2	2	
7	Spectrogram 1	1	202.322396709	204.905442941	46.182	153.939	3769.DSG_RAWD_HMS_16_30_ 0__DMY_12_ 8_11.wav	2.5830	6.9388	2	3	2	2	
8	Spectrogram 1	1	254.067283278	255.287288828	49.602	302.746	3774.DSG_RAWD_HMS_17_20_ 0__DMY_12_ 8_11.wav	1.2200	4.4105	9	3	2	2	
9	Spectrogram 1	1	294.781620053	294.890999861	0.000	203.541	3778.DSG_RAWD_HMS_18_ 0_ 0__DMY_12_ 8_11.wav	0.1094	1.7062	3	1	2	2	
10	Spectrogram 1	1	478.068947908	484.362493778	49.602	342.086	3796.DSG_RAWD_HMS_21_ 0_ 0__DMY_12_ 8_11.wav	6.2935	0.4646	10	2	2	2	
11	Spectrogram 1	1	524.319634727	525.093707214	44.471	376.294	3800.DSG_RAWD_HMS_21_40_ 0__DMY_12_ 8_11.wav	0.7741	3.0254	19	3	2	2	
12	Spectrogram 1	1	566.733603684	567.962023065	37.629	256.564	3805.DSG_RAWD_HMS_22_30_ 0__DMY_12_ 8_11.wav	1.2284	2.0207	9	3	2	2	
13	Spectrogram 1	1	609.955293232	611.200540276	39.340	354.059	3809.DSG_RAWD_HMS_23_10_ 0__DMY_12_ 8_11.wav	1.2452	1.8238	9	1	2	2	
14	Spectrogram 1	1	632.159305039	633.379310588	46.182	239.460	3811.DSG_RAWD_HMS_23_30_ 0__DMY_12_ 8_11.wav	1.2200	2.3186	9	3	2	2	
15	Spectrogram 1	1	635.979184484	637.291742179	37.629	258.275	3811.DSG_RAWD_HMS_23_30_ 0__DMY_12_ 8_11.wav	1.3126	6.1385	9	2	2	2	
16	Spectrogram 1	1	1213.895868531	1215.107460250	51.313	256.564	3864.DSG_RAWD_HMS_ 8_20_ 0__DMY_13_ 8_11.wav	1.2116	8.7590	9	3	2	2	
17	Spectrogram 1	1	1315.248427363	1316.325397779	37.629	299.325	3874.DSG_RAWD_HMS_10_ 0_ 0__DMY_13_ 8_11.wav	1.0770	1.5651	9	2	2	2	
18	Spectrogram 1	1	1403.559726930	1404.636697347	34.209	289.062	3882.DSG_RAWD_HMS_11_20_ 0__DMY_13_ 8_11.wav	1.0770	3.0393	9	3	2	2	
19	Spectrogram 1	1	1431.943102411	1433.053728153	44.471	289.062	3884.DSG_RAWD_HMS_11_40_ 0__DMY_13_ 8_11.wav	1.1106	9.7133	9	3	1	2	
20	Spectrogram 1	1	1441.509606940	1442.594991187	32.498	278.800	3885.DSG_RAWD_HMS_11_50_ 0__DMY_13_ 8_11.wav	1.0854	8.4252	9	3	2	2	
21	Spectrogram 1	1	1458.177361952	1459.271160031	46.182	261.695	3887.DSG_RAWD_HMS_12_10_ 0__DMY_13_ 8_11.wav	1.0938	3.3837	9	3	2	2	
22	Spectrogram 1	1	1765.101809906	1768.694515904	44.471	259.985	3917.DSG_RAWD_HMS_17_10_ 0__DMY_13_ 8_11.wav	3.5927	6.3781	10	3	2	2	
23	Spectrogram 1	1	1828.600813111	1829.938612300	44.471	292.483	3923.DSG_RAWD_HMS_18_10_ 0__DMY_13_ 8_11.wav	1.3378	4.7492	9	3	2	2	
24	Spectrogram 1	1	1886.354087867	1887.380575295	44.471	249.722	3928.DSG_RAWD_HMS_19_ 0_ 0__DMY_13_ 8_11.wav	1.0265	8.2293	9	3	2	2	
25	Spectrogram 1	1	1917.592266218	1921.807595738	49.602	283.931	3931.DSG_RAWD_HMS_19_30_ 0__DMY_13_ 8_11.wav	4.2153	6.6322	10	3	1	2	
26	Spectrogram 1	1	1931.146914254	1932.232298501	39.340	237.749	3932.DSG_RAWD_HMS_19_40_ 0__DMY_13_ 8_11.wav	1.0854	9.3322	9	3	2	2	
27	Spectrogram 1	1	2016.709492852	2018.022050547	34.209	307.877	3940.DSG_RAWD_HMS_21_ 0_ 0__DMY_13_ 8_11.wav	1.3126	8.0576	9	2	2	2	
28	Spectrogram 1	1	2076.910241654	2077.945142913	42.761	236.039	3946.DSG_RAWD_HMS_22_ 0_ 0__DMY_13_ 8_11.wav	1.0349	3.1304	9	2	2	2	
29	Spectrogram 1	1	2092.214938100	2093.577978783	44.471	299.325	3947.DSG_RAWD_HMS_22_10_ 0__DMY_13_ 8_11.wav	1.3630	7.5805	9	2	2	2	
30	Spectrogram 1	1	2151.961310222	2153.400075387	30.788	316.429	3953.DSG_RAWD_HMS_23_10_ 0__DMY_13_ 8_11.wav	1.4388	2.1990	9	1	2	2	
31	Spectrogram 1	1	2176.495935075	2177.556077828	34.209	366.032	3955.DSG_RAWD_HMS_23_30_ 0__DMY_13_ 8_11.wav	1.0601	5.0244	9	2	2	2	
32	Spectrogram 1	1	2302.172818528	2303.636825188	70.128	258.275	3967.DSG_RAWD_HMS_ 1_30_ 0__DMY_14_ 8_11.wav	1.4640	0.4455	17	3	2	2	
33	Spectrogram 1	1	2482.774947454	2484.440886067	41.050	270.248	3983.DSG_RAWD_HMS_ 4_10_ 0__DMY_14_ 8_11.wav	1.6659	7.3733	9	2	2	2	
34	Spectrogram 1	1	2590.067682115	2591.556930268	70.128	287.352	3994.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_14_ 8_11.wav	1.4892	5.8483	17	3	2	2	
