Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	216.381403856	217.707722039	45.959	343.485	0770.DSG_RAWD_HMS_20_40_ 0__DMY_22_ 7_11.wav	1.3263	9.3291	9	2	2	2	
2	Spectrogram 1	1	251.068987571	252.908719245	64.996	311.298	0774.DSG_RAWD_HMS_21_20_ 0__DMY_22_ 7_11.wav	1.8397	0.5981	17	3	2	2	
3	Spectrogram 1	1	269.097190814	272.134887299	44.471	348.927	0775.DSG_RAWD_HMS_21_30_ 0__DMY_22_ 7_11.wav	3.0377	7.7716	10	2	1	2	
4	Spectrogram 1	1	285.602574274	286.706413278	44.471	282.221	0777.DSG_RAWD_HMS_21_50_ 0__DMY_22_ 7_11.wav	1.1038	2.2963	9	3	2	2	
5	Spectrogram 1	1	298.727965435	299.729121741	63.286	224.066	0778.DSG_RAWD_HMS_22_ 0_ 0__DMY_22_ 7_11.wav	1.0012	4.5671	9	3	2	2	
6	Spectrogram 1	1	355.678867219	356.757035548	44.471	268.537	0784.DSG_RAWD_HMS_23_ 0_ 0__DMY_22_ 7_11.wav	1.0782	7.2448	9	3	2	2	
7	Spectrogram 1	1	363.242678799	364.363631587	47.892	282.221	0785.DSG_RAWD_HMS_23_10_ 0__DMY_22_ 7_11.wav	1.1210	3.9540	9	3	2	2	
8	Spectrogram 1	1	388.860598362	391.829839715	37.629	331.823	0787.DSG_RAWD_HMS_23_30_ 0__DMY_22_ 7_11.wav	2.9692	7.8626	10	1	1	2	
9	Spectrogram 1	1	461.315820293	462.736264283	32.498	323.271	0794.DSG_RAWD_HMS_ 0_40_ 0__DMY_23_ 7_11.wav	1.4204	4.3353	17	3	2	2	
10	Spectrogram 1	1	633.888573983	636.216048472	63.286	328.402	0810.DSG_RAWD_HMS_ 3_20_ 0__DMY_23_ 7_11.wav	2.3275	3.2337	17	3	2	2	
11	Spectrogram 1	1	660.156736687	662.116264842	58.155	314.719	0812.DSG_RAWD_HMS_ 3_40_ 0__DMY_23_ 7_11.wav	1.9595	7.7926	17	3	2	2	
12	Spectrogram 1	1	1116.329691579	1117.561883956	30.788	314.719	0854.DSG_RAWD_HMS_10_40_ 0__DMY_23_ 7_11.wav	1.2322	8.0705	9	3	2	2	
13	Spectrogram 1	1	1436.243114550	1437.689229214	42.761	270.248	0884.DSG_RAWD_HMS_15_40_ 0__DMY_23_ 7_11.wav	1.4461	2.0733	9	3	2	2	
14	Spectrogram 1	1	1663.157229626	1664.432206461	51.313	294.194	0905.DSG_RAWD_HMS_19_10_ 0__DMY_23_ 7_11.wav	1.2750	1.0398	9	3	2	2	
15	Spectrogram 1	1	1696.390168819	1697.630918088	44.471	340.375	0908.DSG_RAWD_HMS_19_40_ 0__DMY_23_ 7_11.wav	1.2407	1.7088	9	1	2	2	
16	Spectrogram 1	1	1788.311038619	1789.269410468	51.313	342.086	0916.DSG_RAWD_HMS_21_ 0_ 0__DMY_23_ 7_11.wav	0.9584	6.5212	9	3	2	2	
17	Spectrogram 1	1	2112.168841301	2113.503716376	37.629	360.900	0947.DSG_RAWD_HMS_ 2_10_ 0__DMY_24_ 7_11.wav	1.3349	4.7396	9	1	2	2	
18	Spectrogram 1	1	2635.021649615	2636.476321171	51.313	251.433	0995.DSG_RAWD_HMS_10_10_ 0__DMY_24_ 7_11.wav	1.4547	5.7555	9	2	2	2	
