Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	101.684659381	104.172282856	83.571	165.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.4876	101.6847	1	3	2	2	
2	Spectrogram 1	1	243.367544305	248.602692214	49.286	165.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	5.2351	243.3675	2	3	2	2	
3	Spectrogram 1	1	181.755351537	185.143346195	17.143	192.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.3880	181.7554	2	3	2	2	
4	Spectrogram 1	1	273.980158310	276.245009533	62.143	171.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.2649	273.9802	1	3	2	2	
5	Spectrogram 1	1	315.183732920	316.678163440	81.429	173.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.4944	315.1837	1	3	2	2	
6	Spectrogram 1	1	384.403596248	386.724140534	62.143	147.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.3205	384.4036	1	3	2	2	
7	Spectrogram 1	1	475.381096603	479.010427866	85.714	190.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.6293	475.3811	1	3	2	2	
8	Spectrogram 1	1	513.688725755	518.051349012	25.714	201.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	4.3626	513.6887	2	3	2	2	
9	Spectrogram 1	1	519.740703953	524.483896473	27.857	190.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	4.7432	519.7407	2	3	2	2	
10	Spectrogram 1	1	543.577326636	549.824231854	47.143	113.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	6.2469	543.5773	1	3	2	2	
11	Spectrogram 1	1	569.753057540	571.683750386	102.857	190.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.9307	569.7531	1	3	2	2	
12	Spectrogram 1	1	604.681877954	606.909600468	21.429	165.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.2277	604.6819	2	3	2	2	
13	Spectrogram 1	1	614.892268838	617.082862644	79.286	156.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.1906	614.8923	1	3	2	2	
14	Spectrogram 1	1	638.552532592	642.311814335	53.571	128.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.7593	638.5525	1	3	2	2	
15	Spectrogram 1	1	645.235698781	646.906490667	21.429	332.143	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.6708	645.2357	9	3	2	2	
16	Spectrogram 1	1	656.597080937	658.945471754	10.714	156.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.3484	656.5971	2	3	2	2	
17	Spectrogram 1	1	662.470910728	664.642940179	72.857	180.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.1720	662.4709	1	3	2	2	
18	Spectrogram 1	1	664.791455014	666.991330997	68.571	175.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.1999	664.7915	1	3	2	2	
19	Spectrogram 1	1	806.994362103	809.222084617	70.714	162.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.2277	806.9944	1	3	2	2	
20	Spectrogram 1	1	858.035251812	860.773494069	21.429	171.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.7382	858.0353	2	3	2	2	
21	Spectrogram 1	1	894.217153931	894.449208360	15.000	235.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	0.2321	894.2172	3	3	2	2	
22	Spectrogram 1	1	895.739430983	895.934356703	15.000	263.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	0.1949	895.7394	3	3	2	2	
23	Spectrogram 1	1	919.975186937	922.676300485	53.571	150.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.7011	919.9752	1	3	2	2	
24	Spectrogram 1	1	928.468373656	930.426913033	23.571	280.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.9585	928.4684	9	3	2	2	
25	Spectrogram 1	1	943.254877178	946.884208441	25.714	169.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.6293	943.2549	2	3	2	2	
26	Spectrogram 1	1	956.491258080	957.716505463	60.000	130.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.2252	956.4913	1	3	2	2	
27	Spectrogram 1	1	1087.925084392	1097.420751610	15.000	270.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	9.4957	1087.9251	10	3	2	2	
28	Spectrogram 1	1	1138.837819699	1144.936210083	64.286	160.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	6.0984	1138.8378	1	3	2	2	
29	Spectrogram 1	1	1146.282125141	1147.535219056	49.286	120.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.2531	1146.2821	1	3	2	2	
30	Spectrogram 1	1	1215.423246653	1217.214706842	27.857	336.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.7915	1215.4232	9	3	2	2	
31	Spectrogram 1	1	1270.271623573	1277.428182151	15.000	173.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	7.1566	1270.2716	2	3	2	2	
32	Spectrogram 1	1	1299.501195545	1301.246244848	15.000	332.143	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.7450	1299.5012	9	3	2	2	
33	Spectrogram 1	1	1340.285260939	1340.443057950	17.143	205.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	0.1578	1340.2853	3	3	2	2	
34	Spectrogram 1	1	1341.677587511	1341.835384522	15.000	274.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	0.1578	1341.6776	3	3	2	2	
35	Spectrogram 1	1	1370.111434286	1373.313785401	83.571	158.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.2024	1370.1114	1	3	2	2	
36	Spectrogram 1	1	1382.512420963	1386.058212632	53.571	145.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.5458	1382.5124	1	3	2	2	
37	Spectrogram 1	1	1391.070587348	1392.565017868	19.286	295.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.4944	1391.0706	9	3	2	2	
38	Spectrogram 1	1	1510.815580720	1512.356422125	19.286	270.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5408	1510.8156	9	3	2	2	
39	Spectrogram 1	1	1524.478943777	1527.477086995	83.571	160.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.9981	1524.4789	1	3	2	2	
40	Spectrogram 1	1	1597.383299979	1598.645676070	66.429	171.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.2624	1597.3833	1	3	2	2	
41	Spectrogram 1	1	1599.397532419	1602.015106373	66.429	169.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.6176	1599.3975	1	3	2	2	
42	Spectrogram 1	1	1606.192084904	1610.164856722	51.429	167.143	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.9728	1606.1921	1	3	2	2	
43	Spectrogram 1	1	1611.464360919	1613.014484501	19.286	297.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5501	1611.4644	9	3	2	2	
44	Spectrogram 1	1	1659.978331775	1661.630559307	21.429	310.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.6522	1659.9783	9	3	2	2	
45	Spectrogram 1	1	1692.020402510	1693.551961739	21.429	312.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5316	1692.0204	9	3	2	2	
46	Spectrogram 1	1	1781.649092215	1788.545749833	90.000	173.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	6.8967	1781.6491	1	3	2	2	
47	Spectrogram 1	1	1792.741292662	1794.328544954	23.571	372.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5873	1792.7413	9	3	2	2	
48	Spectrogram 1	1	1801.854574536	1806.458534399	23.571	160.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	4.6040	1801.8546	2	3	2	2	
49	Spectrogram 1	1	1824.892934818	1830.610755939	19.286	327.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	5.7178	1824.8929	10	3	2	2	
50	Spectrogram 1	1	1839.465951276	1839.623748287	19.286	186.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	0.1578	1839.4660	3	3	2	2	
51	Spectrogram 1	1	1840.542683357	1843.958524546	77.143	167.143	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.4158	1840.5427	1	3	2	2	
52	Spectrogram 1	1	1905.443656618	1906.965933670	19.286	345.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5223	1905.4437	9	3	2	2	
53	Spectrogram 1	1	1931.025333383	1932.566174789	23.571	345.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5408	1931.0253	9	3	2	2	
54	Spectrogram 1	1	1945.347730351	1955.251813363	21.429	407.143	SanctSound_FK3_01_671354921_20190130T214627Z.flac	9.9041	1945.3477	10	3	2	2	
55	Spectrogram 1	1	2123.404080181	2124.898510701	17.143	342.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.4944	2123.4041	9	3	2	2	
56	Spectrogram 1	1	2177.104497942	2183.063655668	98.571	186.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	5.9592	2177.1045	1	3	2	2	
57	Spectrogram 1	1	2207.856346449	2209.564267044	10.714	319.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.7079	2207.8563	9	3	2	2	
58	Spectrogram 1	1	2229.242479272	2230.783320678	19.286	364.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5408	2229.2425	9	3	2	2	
59	Spectrogram 1	1	2238.561783579	2241.736288162	21.429	147.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.1745	2238.5618	2	3	2	2	
60	Spectrogram 1	1	2275.950387633	2277.519075570	15.000	242.143	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.5687	2275.9504	9	3	2	2	
61	Spectrogram 1	1	2291.019796273	2293.349622736	66.429	152.143	SanctSound_FK3_01_671354921_20190130T214627Z.flac	2.3298	2291.0198	1	3	2	2	
62	Spectrogram 1	1	2294.667691891	2296.338483776	19.286	319.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.6708	2294.6677	9	3	2	2	
63	Spectrogram 1	1	2314.048874604	2315.849616969	15.000	338.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.8007	2314.0489	9	3	2	2	
64	Spectrogram 1	1	2318.216571481	2321.363229533	62.143	154.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.1467	2318.2166	1	3	2	2	
65	Spectrogram 1	1	2361.638589631	2363.086609266	19.286	291.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.4480	2361.6386	9	3	2	2	
66	Spectrogram 1	1	2405.728924641	2411.864443733	19.286	295.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	6.1355	2405.7289	10	3	2	2	
67	Spectrogram 1	1	2435.947048100	2437.738508289	21.429	334.286	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.7915	2435.9470	9	3	2	2	
68	Spectrogram 1	1	2473.357043328	2477.821770534	21.429	285.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	4.4647	2473.3570	10	3	2	2	
69	Spectrogram 1	1	2630.864470565	2632.637366399	17.143	342.857	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.7729	2630.8645	9	3	2	2	
70	Spectrogram 1	1	2662.572382963	2666.600847843	15.000	180.000	SanctSound_FK3_01_671354921_20190130T214627Z.flac	4.0285	2662.5724	2	3	2	2	
71	Spectrogram 1	1	2781.020414091	2785.160265097	90.000	175.714	SanctSound_FK3_01_671354921_20190130T214627Z.flac	4.1399	2781.0204	1	3	2	2	
72	Spectrogram 1	1	2810.574861983	2812.301346932	19.286	368.571	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.7265	2810.5749	9	3	2	2	
73	Spectrogram 1	1	2841.670150746	2843.470893112	27.857	366.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	1.8007	2841.6702	9	3	2	2	
74	Spectrogram 1	1	2890.540806454	2894.225830780	79.286	171.429	SanctSound_FK3_01_671354921_20190130T214627Z.flac	3.6850	2890.5408	1	3	2	2	
