Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	572.863125140	576.622010960	23.571	156.429	SanctSound_FK3_01_671354921_20190103T215031Z.flac	3.7589	572.8631	2	3	2	2	
2	Spectrogram 1	1	612.442496612	615.774842198	21.429	182.143	SanctSound_FK3_01_671354921_20190103T215031Z.flac	3.3323	612.4425	2	3	2	2	
3	Spectrogram 1	1	675.245252914	678.302124598	25.714	190.714	SanctSound_FK3_01_671354921_20190103T215031Z.flac	3.0569	675.2453	2	3	2	2	
4	Spectrogram 1	1	731.264193807	737.093577018	21.429	171.429	SanctSound_FK3_01_671354921_20190103T215031Z.flac	5.8294	731.2642	2	3	2	2	
5	Spectrogram 1	1	1339.036125798	1340.093590131	45.000	366.429	SanctSound_FK3_01_671354921_20190103T215031Z.flac	1.0575	1339.0361	19	3	2	2	
6	Spectrogram 1	1	1340.155793915	1343.434821972	42.857	357.857	SanctSound_FK3_01_671354921_20190103T215031Z.flac	3.2790	1340.1558	17	3	2	2	
7	Spectrogram 1	1	1608.826378598	1612.629695694	25.714	182.143	SanctSound_FK3_01_671354921_20190103T215031Z.flac	3.8033	1608.8264	2	3	2	2	
8	Spectrogram 1	1	1957.969190126	1965.904615748	17.143	413.571	SanctSound_FK3_01_671354921_20190103T215031Z.flac	7.9354	1957.9692	10	3	2	2	
9	Spectrogram 1	1	1990.617284781	1993.309820014	21.429	182.143	SanctSound_FK3_01_671354921_20190103T215031Z.flac	2.6925	1990.6173	2	3	2	2	
10	Spectrogram 1	1	1994.171786739	1998.543824148	19.286	362.143	SanctSound_FK3_01_671354921_20190103T215031Z.flac	4.3720	1994.1718	10	3	2	2	
11	Spectrogram 1	1	3410.015399776	3411.410541794	19.286	319.286	SanctSound_FK3_01_671354921_20190103T215031Z.flac	1.3951	3410.0154	9	3	2	2	
12	Spectrogram 1	1	3650.703174691	3658.372012666	21.429	370.714	SanctSound_FK3_01_671354921_20190103T215031Z.flac	7.6688	3650.7032	10	3	2	2	
13	Spectrogram 1	1	4015.899845267	4023.115484242	19.286	327.857	SanctSound_FK3_01_671354921_20190103T215031Z.flac	7.2156	4015.8998	10	3	2	2	
14	Spectrogram 1	1	4187.941309980	4189.149840646	19.286	310.714	SanctSound_FK3_01_671354921_20190103T215031Z.flac	1.2085	4187.9413	9	3	2	2	
15	Spectrogram 1	1	4203.581117061	4204.807420236	17.143	263.571	SanctSound_FK3_01_671354921_20190103T215031Z.flac	1.2263	4203.5811	9	3	2	2	
16	Spectrogram 1	1	4236.570489693	4240.027242847	42.857	139.286	SanctSound_FK3_01_671354921_20190103T215031Z.flac	3.4568	4236.5705	1	3	2	2	
17	Spectrogram 1	1	4313.872007346	4315.258263110	12.857	310.714	SanctSound_FK3_01_671354921_20190103T215031Z.flac	1.3863	4313.8720	9	3	2	2	
