Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1476.295169283	1477.650367146	19.286	276.429	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.3552	1476.2952	9	3	2	2	
2	Spectrogram 1	1	1637.469055517	1642.444302466	64.286	150.000	SanctSound_FK3_01_671354921_20181227T215137Z.flac	4.9752	1637.4691	1	3	2	2	
3	Spectrogram 1	1	1645.126850679	1648.793310651	53.571	150.000	SanctSound_FK3_01_671354921_20181227T215137Z.flac	3.6665	1645.1269	1	3	2	2	
4	Spectrogram 1	1	1795.785847165	1797.159609382	19.286	291.429	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.3738	1795.7858	9	3	2	2	
5	Spectrogram 1	1	2135.740091116	2137.243803814	19.286	289.286	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.5037	2135.7401	9	3	2	2	
6	Spectrogram 1	1	2160.551347257	2162.082906485	19.286	276.429	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.5316	2160.5513	9	3	2	2	
7	Spectrogram 1	1	2205.783389813	2207.166434208	19.286	270.000	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.3830	2205.7834	9	3	2	2	
8	Spectrogram 1	1	2232.200462648	2233.555660511	23.571	317.143	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.3552	2232.2005	9	3	2	2	
9	Spectrogram 1	1	2280.651605853	2288.040218859	21.429	308.571	SanctSound_FK3_01_671354921_20181227T215137Z.flac	7.3886	2280.6516	10	3	2	2	
10	Spectrogram 1	1	2348.522875363	2350.175102895	19.286	272.143	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.6522	2348.5229	9	3	2	2	
11	Spectrogram 1	1	2451.265465187	2452.778460062	15.000	274.286	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.5130	2451.2655	9	3	2	2	
12	Spectrogram 1	1	2812.616939984	2814.473375413	19.286	287.143	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.8564	2812.6169	9	3	2	2	
13	Spectrogram 1	1	2879.077319029	2884.535239189	55.714	167.143	SanctSound_FK3_01_671354921_20181227T215137Z.flac	5.4579	2879.0773	1	3	2	2	
14	Spectrogram 1	1	3021.334130884	3022.633635684	19.286	338.571	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.2995	3021.3341	9	3	2	2	
15	Spectrogram 1	1	3161.827329936	3163.163963444	15.000	297.857	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.3366	3161.8273	9	3	2	2	
16	Spectrogram 1	1	3201.517913567	3206.502442693	21.429	186.429	SanctSound_FK3_01_671354921_20181227T215137Z.flac	4.9845	3201.5179	2	3	2	2	
17	Spectrogram 1	1	3263.530316000	3266.946157189	23.571	180.000	SanctSound_FK3_01_671354921_20181227T215137Z.flac	3.4158	3263.5303	2	3	2	2	
18	Spectrogram 1	1	3288.907784326	3290.485754440	23.571	325.714	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.5780	3288.9078	9	3	2	2	
19	Spectrogram 1	1	3323.456042681	3324.913344492	21.429	304.286	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.4573	3323.4560	9	3	2	2	
20	Spectrogram 1	1	3568.056438139	3569.615843899	19.286	252.857	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.5594	3568.0564	9	3	2	2	
21	Spectrogram 1	1	3624.473375694	3626.134885403	15.000	317.143	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.6615	3624.4734	9	3	2	2	
22	Spectrogram 1	1	3636.168917068	3637.533397108	17.143	287.143	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.3645	3636.1689	9	3	2	2	
23	Spectrogram 1	1	3687.276576736	3688.900957736	12.857	282.857	SanctSound_FK3_01_671354921_20181227T215137Z.flac	1.6244	3687.2766	9	3	2	2	
