Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	12.976483905	14.702968853	23.571	330.000	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.7265	12.9765	9	3	2	2	
2	Spectrogram 1	1	16.512993529	19.706062466	19.286	182.143	SanctSound_FK3_01_671354921_20190102T215041Z.flac	3.1931	16.5130	2	3	2	2	
3	Spectrogram 1	1	38.224006238	43.802594701	15.000	173.571	SanctSound_FK3_01_671354921_20190102T215041Z.flac	5.5786	38.2240	2	3	2	2	
4	Spectrogram 1	1	45.770416256	47.032792347	21.429	252.857	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.2624	45.7704	9	3	2	2	
5	Spectrogram 1	1	78.072392773	80.986996396	23.571	186.429	SanctSound_FK3_01_671354921_20190102T215041Z.flac	2.9146	78.0724	2	3	2	2	
6	Spectrogram 1	1	85.034025287	86.519173630	19.286	334.286	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.4851	85.0340	9	3	2	2	
7	Spectrogram 1	1	199.778449971	201.300727022	21.429	398.571	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.5223	199.7784	9	3	2	2	
8	Spectrogram 1	1	369.594038940	376.982651946	19.286	190.714	SanctSound_FK3_01_671354921_20190102T215041Z.flac	7.3886	369.5940	2	3	2	2	
9	Spectrogram 1	1	391.518535362	396.670143676	19.286	321.429	SanctSound_FK3_01_671354921_20190102T215041Z.flac	5.1516	391.5185	10	3	2	2	
10	Spectrogram 1	1	434.801315010	439.293888747	17.143	188.571	SanctSound_FK3_01_671354921_20190102T215041Z.flac	4.4926	434.8013	2	3	2	2	
11	Spectrogram 1	1	483.709097151	485.092141545	19.286	278.571	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.3830	483.7091	9	3	2	2	
12	Spectrogram 1	1	594.109481523	595.798837763	53.571	169.286	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.6894	594.1095	1	3	2	2	
13	Spectrogram 1	1	606.779642227	607.642884702	47.143	130.714	SanctSound_FK3_01_671354921_20190102T215041Z.flac	0.8632	606.7796	1	3	2	2	
14	Spectrogram 1	1	634.236315764	635.712181930	21.429	334.286	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.4759	634.2363	9	3	2	2	
15	Spectrogram 1	1	910.126811949	916.661464658	21.429	270.000	SanctSound_FK3_01_671354921_20190102T215041Z.flac	6.5347	910.1268	10	3	2	2	
16	Spectrogram 1	1	1187.604564808	1188.894787431	17.143	291.429	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.2902	1187.6046	9	3	2	2	
17	Spectrogram 1	1	1783.050126919	1788.656561914	25.714	145.714	SanctSound_FK3_01_671354921_20190102T215041Z.flac	5.6064	1783.0501	2	3	2	2	
18	Spectrogram 1	1	1951.045171961	1952.548884658	19.286	289.286	SanctSound_FK3_01_671354921_20190102T215041Z.flac	1.5037	1951.0452	9	3	2	2	
