Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1.327351332	2.534034360	19.286	340.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2067	1.3274	9	3	2	2	
2	Spectrogram 1	1	9.300741498	10.553835412	25.714	319.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2531	9.3007	9	3	2	2	
3	Spectrogram 1	1	22.648512951	24.737002809	49.286	156.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.0885	22.6485	1	3	2	2	
4	Spectrogram 1	1	27.094675803	29.647274518	25.714	175.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.5526	27.0947	2	3	2	2	
5	Spectrogram 1	1	34.306927438	35.792075781	25.714	332.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4851	34.3069	9	3	2	2	
6	Spectrogram 1	1	57.911504041	62.450488664	25.714	156.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	4.5390	57.9115	2	3	2	2	
7	Spectrogram 1	1	68.084770539	69.300735745	25.714	317.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2160	68.0848	9	3	2	2	
8	Spectrogram 1	1	75.612616203	76.949249711	21.429	272.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3366	75.6126	9	3	2	2	
9	Spectrogram 1	1	87.818678061	89.108900684	21.429	282.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2902	87.8187	9	3	2	2	
10	Spectrogram 1	1	108.378700137	109.687487115	19.286	285.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3088	108.3787	9	3	2	2	
11	Spectrogram 1	1	138.397260416	146.157160508	21.429	276.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	7.7599	138.3973	10	3	2	2	
12	Spectrogram 1	1	160.553816223	162.066811097	19.286	272.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.5130	160.5538	9	3	2	2	
13	Spectrogram 1	1	178.319902728	179.730793654	17.143	287.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4109	178.3199	9	3	2	2	
14	Spectrogram 1	1	181.984521730	183.376848302	19.286	233.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3923	181.9845	9	3	2	2	
15	Spectrogram 1	1	195.499367825	196.882412219	25.714	240.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3830	195.4994	9	3	2	2	
16	Spectrogram 1	1	214.370028865	219.679434191	21.429	297.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	5.3094	214.3700	10	3	2	2	
17	Spectrogram 1	1	232.739454598	233.899726741	21.429	327.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.1603	232.7395	9	3	2	2	
18	Spectrogram 1	1	249.131775895	250.357023278	25.714	330.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2252	249.1318	9	3	2	2	
19	Spectrogram 1	1	273.089071796	274.407140950	19.286	364.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3181	273.0891	9	3	2	2	
20	Spectrogram 1	1	293.101443176	294.503051925	17.143	340.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4016	293.1014	9	3	2	2	
21	Spectrogram 1	1	331.381134431	332.374327385	23.571	274.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	0.9932	331.3811	9	3	2	2	
22	Spectrogram 1	1	375.024111801	376.472131436	23.571	293.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4480	375.0241	9	3	2	2	
23	Spectrogram 1	1	378.133641145	379.711611259	21.429	351.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.5780	378.1336	9	3	2	2	
24	Spectrogram 1	1	419.077309877	420.423225563	19.286	370.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3459	419.0773	9	3	2	2	
25	Spectrogram 1	1	478.594618924	479.810584130	27.857	300.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2160	478.5946	9	3	2	2	
26	Spectrogram 1	1	494.316829494	495.597769940	19.286	274.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2809	494.3168	9	3	2	2	
27	Spectrogram 1	1	541.358886881	542.602698618	19.286	293.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2438	541.3589	9	3	2	2	
28	Spectrogram 1	1	575.053178792	576.352683592	23.571	321.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2995	575.0532	9	3	2	2	
29	Spectrogram 1	1	595.947351886	597.135470561	21.429	323.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.1881	595.9474	9	3	2	2	
30	Spectrogram 1	1	615.458481095	619.106376713	53.571	143.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	3.6479	615.4585	1	3	2	2	
31	Spectrogram 1	1	625.631745874	626.894121966	15.000	302.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2624	625.6317	9	3	2	2	
32	Spectrogram 1	1	642.998694233	644.326045565	19.286	342.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3274	642.9987	9	3	2	2	
33	Spectrogram 1	1	658.509209557	661.841511152	57.857	135.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	3.3323	658.5092	1	3	2	2	
34	Spectrogram 1	1	671.929446484	673.173258221	23.571	274.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2438	671.9294	9	3	2	2	
35	Spectrogram 1	1	687.374983710	691.301344642	19.286	162.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	3.9264	687.3750	2	3	2	2	
36	Spectrogram 1	1	698.123740813	699.135498122	27.857	300.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.0118	698.1237	9	3	2	2	
37	Spectrogram 1	1	700.685621705	702.969037282	55.714	167.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.2834	700.6856	1	3	2	2	
38	Spectrogram 1	1	703.795151048	704.992551899	15.000	334.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.1974	703.7952	9	3	2	2	
39	Spectrogram 1	1	708.770394532	710.292671584	23.571	304.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.5223	708.7704	9	3	2	2	
40	Spectrogram 1	1	719.203557305	720.688705648	25.714	304.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4851	719.2036	9	3	2	2	
41	Spectrogram 1	1	726.684990185	729.042663180	47.143	152.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.3577	726.6850	1	3	2	2	
42	Spectrogram 1	1	742.483250636	747.356393636	25.714	173.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	4.8731	742.4833	2	3	2	2	
43	Spectrogram 1	1	773.894127115	775.193631915	19.286	259.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2995	773.8941	9	3	2	2	
44	Spectrogram 1	1	785.459716971	786.684964354	19.286	349.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2252	785.4597	9	3	2	2	
45	Spectrogram 1	1	793.442385851	799.085949554	30.000	150.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	5.6436	793.4424	2	3	2	2	
46	Spectrogram 1	1	799.085949554	800.394736531	30.000	312.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3088	799.0859	9	3	2	2	
47	Spectrogram 1	1	825.540148907	826.895346770	23.571	297.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3552	825.5401	9	3	2	2	
48	Spectrogram 1	1	819.709156478	820.711631609	19.286	312.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.0025	819.7092	9	3	2	2	
49	Spectrogram 1	1	831.970907599	835.683778456	55.714	156.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	3.7129	831.9709	1	3	2	2	
50	Spectrogram 1	1	861.961611249	864.690571330	21.429	173.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.7290	861.9616	2	3	2	2	
51	Spectrogram 1	1	870.584750917	872.097745791	19.286	304.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.5130	870.5848	9	3	2	2	
52	Spectrogram 1	1	886.550089717	888.805658762	38.571	150.000	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.2556	886.5501	1	3	2	2	
53	Spectrogram 1	1	889.241921088	892.713455340	57.857	143.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	3.4715	889.2419	1	3	2	2	
54	Spectrogram 1	1	900.139192936	902.209118439	72.857	158.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.0699	900.1392	1	3	2	2	
55	Spectrogram 1	1	903.861345971	905.058746822	19.286	310.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.1974	903.8613	9	3	2	2	
56	Spectrogram 1	1	949.919493091	951.497463206	15.000	327.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.5780	949.9195	9	3	2	2	
57	Spectrogram 1	1	959.879265831	961.011691442	21.429	312.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.1324	959.8793	9	3	2	2	
58	Spectrogram 1	1	981.970843170	983.353887565	21.429	297.857	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.3830	981.9708	9	3	2	2	
59	Spectrogram 1	1	1001.424492510	1004.487610967	47.143	130.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	3.0631	1001.4245	1	3	2	2	
60	Spectrogram 1	1	1008.042683739	1009.240084590	21.429	263.571	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.1974	1008.0427	9	3	2	2	
61	Spectrogram 1	1	1042.646630964	1045.301333627	51.429	145.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.6547	1042.6466	1	3	2	2	
62	Spectrogram 1	1	1058.222121513	1061.470883514	45.000	152.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	3.2488	1058.2221	1	3	2	2	
63	Spectrogram 1	1	1093.262335864	1094.292657527	68.571	124.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.0303	1093.2623	1	3	2	2	
64	Spectrogram 1	1	1103.175699750	1104.633001562	19.286	336.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4573	1103.1757	9	3	2	2	
65	Spectrogram 1	1	1121.814309244	1122.835348730	15.000	310.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.0210	1121.8143	9	3	2	2	
66	Spectrogram 1	1	1126.706015955	1129.555644338	21.429	152.143	SanctSound_FK3_01_671354921_20190219T214331Z.flac	2.8496	1126.7060	1	3	2	2	
67	Spectrogram 1	1	1137.658983254	1139.107002888	15.000	319.286	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4480	1137.6590	9	3	2	2	
68	Spectrogram 1	1	1143.506754091	1147.860095171	49.286	141.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	4.3533	1143.5068	1	3	2	2	
69	Spectrogram 1	1	1150.995664579	1152.202347608	17.143	355.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.2067	1150.9957	9	3	2	2	
70	Spectrogram 1	1	1152.462248568	1153.956679088	23.571	310.714	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.4944	1152.4622	9	3	2	2	
71	Spectrogram 1	1	1174.154693270	1175.166450578	19.286	321.429	SanctSound_FK3_01_671354921_20190219T214331Z.flac	1.0118	1174.1547	9	3	2	2	
