Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.389851440	2.088489857	17.143	357.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.6986	0.3899	9	3	2	2	
2	Spectrogram 1	1	35.402224392	39.616332815	55.714	147.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	4.2141	35.4022	1	3	2	2	
3	Spectrogram 1	1	41.055070272	42.475243375	19.286	306.429	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4202	41.0551	9	3	2	2	
4	Spectrogram 1	1	48.852098533	50.309400344	23.571	293.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4573	48.8521	9	3	2	2	
5	Spectrogram 1	1	66.079820184	67.305067566	21.429	231.429	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.2252	66.0798	9	3	2	2	
6	Spectrogram 1	1	99.031547291	100.470284749	25.714	315.000	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4387	99.0315	9	3	2	2	
7	Spectrogram 1	1	115.897263541	117.354565352	19.286	287.143	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4573	115.8973	9	3	2	2	
8	Spectrogram 1	1	123.072386187	124.910257262	17.143	360.000	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.8379	123.0724	9	3	2	2	
9	Spectrogram 1	1	136.132409059	137.413349505	19.286	291.429	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.2809	136.1324	9	3	2	2	
10	Spectrogram 1	1	149.712233488	151.197381831	19.286	276.429	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4851	149.7122	9	3	2	2	
11	Spectrogram 1	1	151.800723345	158.836613620	23.571	173.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	7.0359	151.8007	2	3	2	2	
12	Spectrogram 1	1	176.983268844	178.301337998	10.714	282.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.3181	176.9833	9	3	2	2	
13	Spectrogram 1	1	238.401580735	239.896011255	23.571	282.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4944	238.4016	9	3	2	2	
14	Spectrogram 1	1	255.063086115	259.732021218	45.000	113.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	4.6689	255.0631	1	3	2	2	
15	Spectrogram 1	1	268.178801248	269.821746603	19.286	278.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.6429	268.1788	9	3	2	2	
16	Spectrogram 1	1	279.206026652	280.746868057	25.714	295.714	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.5408	279.2060	9	3	2	2	
17	Spectrogram 1	1	359.290827229	360.664589446	21.429	293.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.3738	359.2908	9	3	2	2	
18	Spectrogram 1	1	389.476457248	392.409625225	83.571	177.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	2.9332	389.4765	1	3	2	2	
19	Spectrogram 1	1	420.952312933	424.860109511	23.571	165.000	SanctSound_FK3_01_671354921_20190204T214543Z.flac	3.9078	420.9523	2	3	2	2	
20	Spectrogram 1	1	433.214067511	441.716541774	23.571	319.286	SanctSound_FK3_01_671354921_20190204T214543Z.flac	8.5025	433.2141	10	3	2	2	
21	Spectrogram 1	1	531.399114270	533.023495270	15.000	355.714	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.6244	531.3991	9	3	2	2	
22	Spectrogram 1	1	630.048140230	631.329080676	19.286	306.429	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.2809	630.0481	9	3	2	2	
23	Spectrogram 1	1	669.970906670	671.372515419	19.286	422.143	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4016	669.9709	9	3	2	2	
24	Spectrogram 1	1	672.597762802	676.941821705	15.000	169.286	SanctSound_FK3_01_671354921_20190204T214543Z.flac	4.3441	672.5978	2	3	2	2	
25	Spectrogram 1	1	718.795142076	720.753681453	23.571	345.000	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.9585	718.7951	9	3	2	2	
26	Spectrogram 1	1	744.896615854	746.688076042	19.286	310.714	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.7915	744.8966	9	3	2	2	
27	Spectrogram 1	1	835.674494785	841.754320814	23.571	122.143	SanctSound_FK3_01_671354921_20190204T214543Z.flac	6.0798	835.6745	2	3	2	2	
28	Spectrogram 1	1	834.198628619	835.609519545	25.714	398.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4109	834.1986	9	3	2	2	
29	Spectrogram 1	1	841.819294358	843.350853587	21.429	297.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.5316	841.8193	9	3	2	2	
30	Spectrogram 1	1	847.156543737	852.289587697	45.000	130.714	SanctSound_FK3_01_671354921_20190204T214543Z.flac	5.1330	847.1565	1	3	2	2	
31	Spectrogram 1	1	871.327325783	872.738216708	19.286	379.286	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4109	871.3273	9	3	2	2	
32	Spectrogram 1	1	931.466530677	932.849575071	10.714	372.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.3830	931.4665	9	3	2	2	
33	Spectrogram 1	1	996.690584500	998.175732843	19.286	334.286	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4851	996.6906	9	3	2	2	
34	Spectrogram 1	1	1018.522257753	1019.701094251	23.571	312.857	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.1788	1018.5223	9	3	2	2	
35	Spectrogram 1	1	1032.190259154	1038.910555406	23.571	158.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	6.7203	1032.1903	2	3	2	2	
36	Spectrogram 1	1	1064.417974052	1066.125894646	25.714	368.571	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.7079	1064.4180	9	3	2	2	
37	Spectrogram 1	1	1086.305344312	1088.050393615	21.429	300.000	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.7450	1086.3053	9	3	2	2	
38	Spectrogram 1	1	1129.216843915	1130.980457572	19.286	407.143	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.7636	1129.2168	9	3	2	2	
39	Spectrogram 1	1	1136.939613932	1140.364737298	17.143	184.286	SanctSound_FK3_01_671354921_20190204T214543Z.flac	3.4251	1136.9396	2	3	2	2	
40	Spectrogram 1	1	1180.113850167	1181.877463824	19.286	445.714	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.7636	1180.1139	9	3	2	2	
41	Spectrogram 1	1	1191.001842210	1192.449861844	19.286	285.000	SanctSound_FK3_01_671354921_20190204T214543Z.flac	1.4480	1191.0018	9	3	2	2	
