Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	135.297013028	137.023497977	21.429	278.571	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.7265	135.2970	9	3	2	2	
2	Spectrogram 1	1	367.097134927	368.554436739	19.286	248.571	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.4573	367.0971	9	3	2	2	
3	Spectrogram 1	1	723.176327790	724.540807830	19.286	237.857	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.3645	723.1763	9	3	2	2	
4	Spectrogram 1	1	809.889554549	811.365420715	19.286	255.000	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.4759	809.8896	9	3	2	2	
5	Spectrogram 1	1	905.634239544	907.147234418	21.429	259.286	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.5130	905.6342	9	3	2	2	
6	Spectrogram 1	1	935.003036483	936.460338294	27.857	255.000	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.4573	935.0030	9	3	2	2	
7	Spectrogram 1	1	1234.590939670	1236.085370190	23.571	312.857	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.4944	1234.5909	9	3	2	2	
8	Spectrogram 1	1	1296.382385204	1297.839687016	17.143	302.143	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.4573	1296.3824	9	3	2	2	
9	Spectrogram 1	1	1355.962856115	1357.373747041	19.286	280.714	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.4109	1355.9629	9	3	2	2	
10	Spectrogram 1	1	1485.261750762	1488.547641471	85.714	184.286	SanctSound_FK3_01_671354921_20190201T214609Z.flac	3.2859	1485.2618	1	3	2	2	
11	Spectrogram 1	1	1490.496898671	1492.019175723	21.429	287.143	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.5223	1490.4969	9	3	2	2	
12	Spectrogram 1	1	1585.602071419	1591.542664791	85.714	186.429	SanctSound_FK3_01_671354921_20190201T214609Z.flac	5.9406	1585.6021	1	3	2	2	
13	Spectrogram 1	1	1598.244395192	1600.165805861	21.429	323.571	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.9214	1598.2444	9	3	2	2	
14	Spectrogram 1	1	1675.015456228	1676.491322394	19.286	287.143	SanctSound_FK3_01_671354921_20190201T214609Z.flac	1.4759	1675.0155	9	3	2	2	
